,0
"('560', '720', '500')",-0.05662180942814343
"('560', '720', '510')",-0.06647277989377043
"('560', '720', '520')",-0.07867310440632691
"('560', '720', '530')",-0.0883123475422859
"('560', '720', '540')",-0.09520594981392805
"('560', '720', '550')",-0.09961043175134243
"('560', '720', '570')",-0.10558829189081675
"('560', '720', '580')",-0.10552187946935876
"('560', '720', '590')",-0.10600048691511543
"('560', '720', '600')",-0.10696677828490553
"('560', '720', '610')",-0.10780488357411744
"('560', '720', '620')",-0.10809631353501703
"('560', '720', '630')",-0.11031131074531486
"('560', '720', '640')",-0.10972995250747164
"('560', '720', '650')",-0.09781968598802704
"('560', '720', '660')",-0.09280590943407008
"('560', '720', '670')",-0.08224805066536611
"('560', '720', '680')",-0.07864340030371963
"('560', '720', '690')",-0.09754984703719971
"('560', '720', '700')",-0.13501597222877204
"('560', '720', '710')",-0.15534648251142347
"('560', '720', '730')",-0.1776679413435449
"('560', '720', '740')",-0.18440862314860196
"('560', '720', '750')",-0.19160758007131262
"('560', '730', '500')",-0.047630387659543694
"('560', '730', '510')",-0.055920843039310664
"('560', '730', '520')",-0.06615373596030538
"('560', '730', '530')",-0.07425319394228425
"('560', '730', '540')",-0.08004964089771627
"('560', '730', '550')",-0.08374772191476165
"('560', '730', '570')",-0.08877452341422709
"('560', '730', '580')",-0.08871818792028952
"('560', '730', '590')",-0.08912030771732105
"('560', '730', '600')",-0.08993156711023664
"('560', '730', '610')",-0.09063258694951448
"('560', '730', '620')",-0.0908762685057346
"('560', '730', '630')",-0.09273628542165291
"('560', '730', '640')",-0.0922483166205772
"('560', '730', '650')",-0.08223107608020142
"('560', '730', '660')",-0.07800716402171615
"('560', '730', '670')",-0.06912633954623704
"('560', '730', '680')",-0.06608747186883202
"('560', '730', '690')",-0.08195499261981021
"('560', '730', '700')",-0.11341321257024184
"('560', '730', '710')",-0.1304822954654541
"('560', '730', '720')",-0.14068778121703818
"('560', '730', '740')",-0.1548864187204595
"('560', '730', '750')",-0.16093134011075594
"('560', '740', '500')",-0.044739946988124335
"('560', '740', '510')",-0.052530304509489145
"('560', '740', '520')",-0.06212136433552862
"('560', '740', '530')",-0.06972333099341177
"('560', '740', '540')",-0.07516686857746102
"('560', '740', '550')",-0.07863628969373537
"('560', '740', '570')",-0.0833579587483051
"('560', '740', '580')",-0.08330538151762479
"('560', '740', '590')",-0.08368323071367456
"('560', '740', '600')",-0.08444426158266438
"('560', '740', '610')",-0.0851008594226984
"('560', '740', '620')",-0.08532892925279678
"('560', '740', '630')",-0.08707438115218291
"('560', '740', '640')",-0.08661699971638759
"('560', '740', '650')",-0.07720900000819986
"('560', '740', '660')",-0.07323738757008358
"('560', '740', '670')",-0.06489590846359428
"('560', '740', '680')",-0.062036790685922494
"('560', '740', '690')",-0.07691792144913645
"('560', '740', '700')",-0.10642932404407646
"('560', '740', '710')",-0.1224425396722919
"('560', '740', '720')",-0.13201766932638082
"('560', '740', '730')",-0.14003467115996648
"('560', '740', '750')",-0.15101367944845578
"('560', '750', '500')",-0.0434812892554618
"('560', '750', '510')",-0.05104755091656388
"('560', '750', '520')",-0.060360259796085614
"('560', '750', '530')",-0.06774310184278576
"('560', '750', '540')",-0.07303176507340703
"('560', '750', '550')",-0.0764022622939019
"('560', '750', '570')",-0.08099262239730232
"('560', '750', '580')",-0.08094315189954326
"('560', '750', '590')",-0.08131141806277609
"('560', '750', '600')",-0.08205157617101688
"('560', '750', '610')",-0.08268978796766313
"('560', '750', '620')",-0.08291201603097764
"('560', '750', '630')",-0.08460884503678612
"('560', '750', '640')",-0.08416668963628526
"('560', '750', '650')",-0.07502486298097732
"('560', '750', '660')",-0.07116228797806201
"('560', '750', '670')",-0.06305491769143923
"('560', '750', '680')",-0.06027179657909143
"('560', '750', '690')",-0.07471594142957205
"('560', '750', '700')",-0.1033686750207784
"('560', '750', '710')",-0.1189187536368197
"('560', '750', '720')",-0.12821759552570433
"('560', '750', '730')",-0.13600852958121568
"('560', '750', '740')",-0.1411639773440032
"('570', '500', '510')",-0.2971330397382844
"('570', '500', '520')",-0.352170916621243
"('570', '500', '530')",-0.3953806638961923
"('570', '500', '540')",-0.42628545555089725
"('570', '500', '550')",-0.4462250098210978
"('570', '500', '560')",-0.4664306272857357
"('570', '500', '580')",-0.4732614983610417
"('570', '500', '590')",-0.475561958909529
"('570', '500', '600')",-0.4800718205547734
"('570', '500', '610')",-0.48404006370449904
"('570', '500', '620')",-0.48547450341926646
"('570', '500', '630')",-0.49558524645983426
"('570', '500', '640')",-0.49318065883239903
"('570', '500', '650')",-0.4398823285302036
"('570', '500', '660')",-0.4175853083048995
"('570', '500', '670')",-0.3701772097665471
"('570', '500', '680')",-0.3540480407239316
"('570', '500', '690')",-0.4390177069180683
"('570', '500', '700')",-0.6074568964455289
"('570', '500', '710')",-0.6990263956869132
"('570', '500', '720')",-0.7540980206772856
"('570', '500', '730')",-0.8001515494805607
"('570', '500', '740')",-0.8308490035404468
"('570', '500', '750')",-0.8635851779763501
"('570', '510', '500')",-0.1543151789723779
"('570', '510', '520')",-0.21451899874256064
"('570', '510', '530')",-0.24091070049620433
"('570', '510', '540')",-0.25984333999878695
"('570', '510', '550')",-0.2719331320824725
"('570', '510', '560')",-0.28427921849283
"('570', '510', '580')",-0.2883925462847925
"('570', '510', '590')",-0.28977169195703834
"('570', '510', '600')",-0.2925097338479974
"('570', '510', '610')",-0.2949224529646559
"('570', '510', '620')",-0.2958025626332932
"('570', '510', '630')",-0.30196834477737955
"('570', '510', '640')",-0.30048936797650394
"('570', '510', '650')",-0.26798965381103934
"('570', '510', '660')",-0.2544112050027231
"('570', '510', '670')",-0.22551116511337554
"('570', '510', '680')",-0.21570499161837764
"('570', '510', '690')",-0.26760405413793587
"('570', '510', '700')",-0.37045062544206253
"('570', '510', '710')",-0.4263671819650925
"('570', '510', '720')",-0.45997484066001415
"('570', '510', '730')",-0.4880791132035571
"('570', '510', '740')",-0.5068322568017025
"('570', '510', '750')",-0.5267943844795511
"('570', '520', '500')",-0.06141790814407033
"('570', '520', '510')",-0.07200191491738839
"('570', '520', '530')",-0.09595545986148879
"('570', '520', '540')",-0.10343975558541751
"('570', '520', '550')",-0.10828426952750969
"('570', '520', '560')",-0.11317051406510781
"('570', '520', '580')",-0.11480059458420211
"('570', '520', '590')",-0.11535052224014275
"('570', '520', '600')",-0.11643573646671457
"('570', '520', '610')",-0.11739353714588208
"('570', '520', '620')",-0.11773544684795101
"('570', '520', '630')",-0.12018050393285606
"('570', '520', '640')",-0.11958154650336228
"('570', '520', '650')",-0.10666138753412957
"('570', '520', '660')",-0.10126995150602913
"('570', '520', '670')",-0.08979165460668204
"('570', '520', '680')",-0.08590608910810826
"('570', '520', '690')",-0.10659160370127596
"('570', '520', '700')",-0.14754954300025624
"('570', '520', '710')",-0.16980285100536974
"('570', '520', '720')",-0.18316784276243525
"('570', '520', '730')",-0.19432278225379784
"('570', '520', '740')",-0.20176328859055936
"('570', '520', '750')",-0.20970200022976826
"('570', '530', '500')",-0.013070860127365025
"('570', '530', '510')",-0.015329798035923381
"('570', '530', '520')",-0.018250522799771796
"('570', '530', '540')",-0.022101027754754532
"('570', '530', '550')",-0.023136792681129226
"('570', '530', '560')",-0.024170768630376704
"('570', '530', '580')",-0.024496234069687484
"('570', '530', '590')",-0.024606036901902772
"('570', '530', '600')",-0.024830796451303483
"('570', '530', '610')",-0.025031726583695235
"('570', '530', '620')",-0.025101074843599136
"('570', '530', '630')",-0.025617904207597242
"('570', '530', '640')",-0.025478544829734773
"('570', '530', '650')",-0.022726442472488007
"('570', '530', '660')",-0.021590327057449787
"('570', '530', '670')",-0.01915614127871068
"('570', '530', '680')",-0.018349102907210812
"('570', '530', '690')",-0.02282795481400246
"('570', '530', '700')",-0.031659531860796175
"('570', '530', '710')",-0.036449486497967865
"('570', '530', '720')",-0.03931125984526962
"('570', '530', '730')",-0.041685121120127455
"('570', '530', '740')",-0.04327423601923086
"('570', '530', '750')",-0.044969900965841525
"('570', '540', '500')",0.00654553971927041
"('570', '540', '510')",0.007632241519464289
"('570', '540', '520')",0.00903864489893591
"('570', '540', '530')",0.010127698313896039
"('570', '540', '550')",0.011427972668800912
"('570', '540', '560')",0.011951492032632682
"('570', '540', '580')",0.012149558830518048
"('570', '540', '590')",0.012217308661956805
"('570', '540', '600')",0.012339005025982619
"('570', '540', '610')",0.01244366459279278
"('570', '540', '620')",0.012482364853634964
"('570', '540', '630')",0.012744956028127197
"('570', '540', '640')",0.012694070242844857
"('570', '540', '650')",0.011322640160026709
"('570', '540', '660')",0.010735580719347881
"('570', '540', '670')",0.009505710065321415
"('570', '540', '680')",0.00906844784725902
"('570', '540', '690')",0.011176491520000331
"('570', '540', '700')",0.015392975363433647
"('570', '540', '710')",0.017691517938658086
"('570', '540', '720')",0.019087290210141106
"('570', '540', '730')",0.02026993420564116
"('570', '540', '740')",0.02104984425885026
"('570', '540', '750')",0.021884177925213022
"('570', '550', '500')",0.012797579790128744
"('570', '550', '510')",0.015004299629284068
"('570', '550', '520')",0.017742074924365858
"('570', '550', '530')",0.01990785998697464
"('570', '550', '540')",0.021466137843405897
"('570', '550', '560')",0.023493209515915714
"('570', '550', '580')",0.0238539388431267
"('570', '550', '590')",0.023975929949138663
"('570', '550', '600')",0.024207850219074123
"('570', '550', '610')",0.024410441018663853
"('570', '550', '620')",0.024485308453320753
"('570', '550', '630')",0.024998664450272212
"('570', '550', '640')",0.024885596187244285
"('570', '550', '650')",0.022196381128094078
"('570', '550', '660')",0.02106171975717852
"('570', '550', '670')",0.018661799938282653
"('570', '550', '680')",0.017832140292521337
"('570', '550', '690')",0.022065857765976138
"('570', '550', '700')",0.030484527738588563
"('570', '550', '710')",0.03506760238664142
"('570', '550', '720')",0.03783444886428433
"('570', '550', '730')",0.04015970773843636
"('570', '550', '740')",0.04170482522873642
"('570', '550', '750')",0.04335182723532727
"('570', '560', '500')",0.01364452149337192
"('570', '560', '510')",0.015986219360369147
"('570', '560', '520')",0.018937752153719956
"('570', '560', '530')",0.02125168718699988
"('570', '560', '540')",0.02291015668788765
"('570', '560', '550')",0.023981713665947146
"('570', '560', '580')",0.025446201292218862
"('570', '560', '590')",0.02557325169383773
"('570', '560', '600')",0.025818279124536492
"('570', '560', '610')",0.0260320688212603
"('570', '560', '620')",0.026109846196945563
"('570', '560', '630')",0.026654236039493462
"('570', '560', '640')",0.026529166794954095
"('570', '560', '650')",0.02366153889485978
"('570', '560', '660')",0.022455128248437095
"('570', '560', '670')",0.0199001704957692
"('570', '560', '680')",0.01902246772173566
"('570', '560', '690')",0.023556244700844498
"('570', '560', '700')",0.032560920497869406
"('570', '560', '710')",0.03745709285948284
"('570', '560', '720')",0.040406873562784495
"('570', '560', '730')",0.042880520037946956
"('570', '560', '740')",0.04452510147127864
"('570', '560', '750')",0.046280942780063006
"('570', '580', '500')",-0.01875072517221299
"('570', '580', '510')",-0.021981483300392735
"('570', '580', '520')",-0.026041870415586144
"('570', '580', '530')",-0.029230155749223385
"('570', '580', '540')",-0.03151370163042855
"('570', '580', '550')",-0.032986734378877336
"('570', '580', '560')",-0.03448277825339485
"('570', '580', '590')",-0.03516589065708842
"('570', '580', '600')",-0.03549958674680587
"('570', '580', '610')",-0.035792465204930846
"('570', '580', '620')",-0.03589806464554246
"('570', '580', '630')",-0.036645407440392797
"('570', '580', '640')",-0.03647014653854752
"('570', '580', '650')",-0.03252789146623769
"('570', '580', '660')",-0.030872890215401294
"('570', '580', '670')",-0.027363735621578233
"('570', '580', '680')",-0.0261623937652794
"('570', '580', '690')",-0.03241791846892739
"('570', '580', '700')",-0.04483071727581334
"('570', '580', '710')",-0.051580475536063375
"('570', '580', '720')",-0.05564342459957983
"('570', '580', '730')",-0.05904620641131775
"('570', '580', '740')",-0.061310525710251085
"('570', '580', '750')",-0.06372619590980255
"('570', '590', '500')",-0.039268639280767736
"('570', '590', '510')",-0.04603612184501704
"('570', '590', '520')",-0.054545919959010924
"('570', '590', '530')",-0.06122522398272445
"('570', '590', '540')",-0.06600710849176794
"('570', '590', '550')",-0.06909266056129115
"('570', '590', '560')",-0.07222489693946244
"('570', '590', '580')",-0.0732915185044587
"('570', '590', '600')",-0.0743516842887968
"('570', '590', '610')",-0.07496543172189551
"('570', '590', '620')",-0.0751869909552062
"('570', '590', '630')",-0.07675294569226443
"('570', '590', '640')",-0.07638447813100924
"('570', '590', '650')",-0.06812703315919766
"('570', '590', '660')",-0.06466225891840116
"('570', '590', '670')",-0.057313385250686744
"('570', '590', '680')",-0.05480043117312594
"('570', '590', '690')",-0.06791157364670952
"('570', '590', '700')",-0.0939243789039863
"('570', '590', '710')",-0.10806720615938414
"('570', '590', '720')",-0.11657832250291711
"('570', '590', '730')",-0.12370440503099189
"('570', '590', '740')",-0.128447359040591
"('570', '590', '750')",-0.13350689765449886
"('570', '600', '500')",-0.055254108590161666
"('570', '600', '510')",-0.06477994914138163
"('570', '600', '520')",-0.07675020220683315
"('570', '600', '530')",-0.08614912252511231
"('570', '600', '540')",-0.09287895405671809
"('570', '600', '550')",-0.09722020125796094
"('570', '600', '560')",-0.10162715775856579
"('570', '600', '580')",-0.10312592129594877
"('570', '600', '590')",-0.1036327056399946
"('570', '600', '610')",-0.10548004329444227
"('570', '600', '620')",-0.10579154005652225
"('570', '600', '630')",-0.10799489752124347
"('570', '600', '640')",-0.10747567414696757
"('570', '600', '650')",-0.09585634710541235
"('570', '600', '660')",-0.0909805993999282
"('570', '600', '670')",-0.08063953898555165
"('570', '600', '680')",-0.07710283129375384
"('570', '600', '690')",-0.09555107040128497
"('570', '600', '700')",-0.13215280189130563
"('570', '600', '710')",-0.15205355577628166
"('570', '600', '720')",-0.1640272655387489
"('570', '600', '730')",-0.17405420496228885
"('570', '600', '740')",-0.18072642231466163
"('570', '600', '750')",-0.18784469647361823
"('570', '610', '500')",-0.07167453818254954
"('570', '610', '510')",-0.08403576178942584
"('570', '610', '520')",-0.09956080769861786
"('570', '610', '530')",-0.11175394761480484
"('570', '610', '540')",-0.12048416929394168
"('570', '610', '550')",-0.12611452339505658
"('570', '610', '560')",-0.13183103245044936
"('570', '610', '580')",-0.13377132300198702
"('570', '610', '590')",-0.13442729019202138
"('570', '610', '600')",-0.13570298652328416
"('570', '610', '620')",-0.13722508708040415
"('570', '610', '630')",-0.14008153981275728
"('570', '610', '640')",-0.1394064613037862
"('570', '610', '650')",-0.12433401559869317
"('570', '610', '660')",-0.11800873682690416
"('570', '610', '670')",-0.10459461620100341
"('570', '610', '680')",-0.10000819230822
"('570', '610', '690')",-0.12394031771467195
"('570', '610', '700')",-0.17141957246989992
"('570', '610', '710')",-0.1972323465192971
"('570', '610', '720')",-0.21276064785322024
"('570', '610', '730')",-0.22576381611953744
"('570', '610', '740')",-0.23441642273215568
"('570', '610', '750')",-0.2436482591928948
"('570', '620', '500')",-0.08815468767704554
"('570', '620', '510')",-0.10336841625009052
"('570', '620', '520')",-0.12245786504855649
"('570', '620', '530')",-0.1374580429448773
"('570', '620', '540')",-0.1481984375625035
"('570', '620', '550')",-0.15512250908992298
"('570', '620', '560')",-0.16215365162207795
"('570', '620', '580')",-0.16453620353137222
"('570', '620', '590')",-0.16534128028455264
"('570', '620', '600')",-0.16690934255578715
"('570', '620', '610')",-0.16828447043674732
"('570', '620', '630')",-0.1722934949187942
"('570', '620', '640')",-0.17146209288399006
"('570', '620', '650')",-0.15292247066014242
"('570', '620', '660')",-0.1451438378433233
"('570', '620', '670')",-0.1286453884591443
"('570', '620', '680')",-0.12300616378390894
"('570', '620', '690')",-0.15244935554854488
"('570', '620', '700')",-0.21086026734624275
"('570', '620', '710')",-0.24261513256532763
"('570', '620', '720')",-0.2617161382010862
"('570', '620', '730')",-0.2777099546860502
"('570', '620', '740')",-0.288352826665879
"('570', '620', '750')",-0.29970875158160415
"('570', '630', '500')",-0.09744568552949251
"('570', '630', '510')",-0.11426665670803038
"('570', '630', '520')",-0.13535955847600245
"('570', '630', '530')",-0.15193967389801255
"('570', '630', '540')",-0.16381295367694138
"('570', '630', '550')",-0.17146543511446877
"('570', '630', '560')",-0.17923875862263983
"('570', '630', '580')",-0.18187289326323075
"('570', '630', '590')",-0.18276347225918488
"('570', '630', '600')",-0.18449745686488372
"('570', '630', '610')",-0.18601702882573268
"('570', '630', '620')",-0.18656575076185677
"('570', '630', '640')",-0.18953049589702442
"('570', '630', '650')",-0.16903673058599267
"('570', '630', '660')",-0.16043755984016428
"('570', '630', '670')",-0.1421987104316763
"('570', '630', '680')",-0.13596392811088553
"('570', '630', '690')",-0.1685048857890844
"('570', '630', '700')",-0.2330644593379545
"('570', '630', '710')",-0.2681613853428011
"('570', '630', '720')",-0.2892735201091745
"('570', '630', '730')",-0.3069526703582619
"('570', '630', '740')",-0.3187163275198157
"('570', '630', '750')",-0.33126950262709687
"('570', '640', '500')",-0.12052687566930059
"('570', '640', '510')",-0.14133056055707371
"('570', '640', '520')",-0.16741805135170373
"('570', '640', '530')",-0.18792528225554117
"('570', '640', '540')",-0.20261167480256315
"('570', '640', '550')",-0.21207851627059915
"('570', '640', '560')",-0.2216939574876825
"('570', '640', '580')",-0.22495696294585465
"('570', '640', '590')",-0.22605934757684565
"('570', '640', '600')",-0.22820551519944088
"('570', '640', '610')",-0.23008660990269902
"('570', '640', '620')",-0.2307668979799753
"('570', '640', '630')",-0.23557147544839963
"('570', '640', '650')",-0.20909110460504143
"('570', '640', '660')",-0.19845506908815636
"('570', '640', '670')",-0.17589497763527584
"('570', '640', '680')",-0.16818217023277182
"('570', '640', '690')",-0.20842901257396407
"('570', '640', '700')",-0.28828015697760834
"('570', '640', '710')",-0.33169457143075265
"('570', '640', '720')",-0.35781287784837734
"('570', '640', '730')",-0.3796863316708641
"('570', '640', '740')",-0.3942415446488692
"('570', '640', '750')",-0.4097730372512156
"('570', '650', '500')",-0.21208491501897353
"('570', '650', '510')",-0.24870943516120803
"('570', '650', '520')",-0.2946636814204793
"('570', '650', '530')",-0.33077259993722785
"('570', '650', '540')",-0.3566192150282961
"('570', '650', '550')",-0.3732813173444137
"('570', '650', '560')",-0.3901949191285087
"('570', '650', '580')",-0.39591141673321495
"('570', '650', '590')",-0.39783967888543315
"('570', '650', '600')",-0.40160992527153627
"('570', '650', '610')",-0.4049174723449174
"('570', '650', '620')",-0.4061112496202206
"('570', '650', '630')",-0.41456208918759563
"('570', '650', '640')",-0.41255603086349624
"('570', '650', '660')",-0.34924530987500746
"('570', '650', '670')",-0.3095593185037311
"('570', '650', '680')",-0.29601057733823644
"('570', '650', '690')",-0.36691704414544013
"('570', '650', '700')",-0.5075552342700966
"('570', '650', '710')",-0.5840099120983084
"('570', '650', '720')",-0.6299888991772837
"('570', '650', '730')",-0.6684765054855677
"('570', '650', '740')",-0.6940956684808863
"('570', '650', '750')",-0.7214297802556646
"('570', '660', '500')",-0.27185677591288404
"('570', '660', '510')",-0.3188196926754415
"('570', '660', '520')",-0.37773931897296054
"('570', '660', '530')",-0.4240359186040221
"('570', '660', '540')",-0.45716803388520577
"('570', '660', '550')",-0.4785241750094583
"('570', '660', '560')",-0.5001994121538184
"('570', '660', '580')",-0.5075045924353805
"('570', '660', '590')",-0.509967610511549
"('570', '660', '600')",-0.5147935519424088
"('570', '660', '610')",-0.5190274666965217
"('570', '660', '620')",-0.5205540982368602
"('570', '660', '630')",-0.5313815429650036
"('570', '660', '640')",-0.5287989387776985
"('570', '660', '650')",-0.47161853460857617
"('570', '660', '670')",-0.39678241418650817
"('570', '660', '680')",-0.3794263943318923
"('570', '660', '690')",-0.47035449136573626
"('570', '660', '700')",-0.6506797595232363
"('570', '660', '710')",-0.7487045051217143
"('570', '660', '720')",-0.8076386806388833
"('570', '660', '730')",-0.8569623080590014
"('570', '660', '740')",-0.8897948749606635
"('570', '660', '750')",-0.9248237644053516
"('570', '670', '500')",-0.3883965676245869
"('570', '670', '510')",-0.45550496367168103
"('570', '670', '520')",-0.5397399070133937
"('570', '670', '530')",-0.6059068939515438
"('570', '670', '540')",-0.6532448364062852
"('570', '670', '550')",-0.6837589750415406
"('570', '670', '560')",-0.7147188354413553
"('570', '670', '580')",-0.7251257634643625
"('570', '670', '590')",-0.7286324197519911
"('570', '670', '600')",-0.7355178065189131
"('570', '670', '610')",-0.7415605938419023
"('570', '670', '620')",-0.7437361889584826
"('570', '670', '630')",-0.7591981368199404
"('570', '670', '640')",-0.7554931908604874
"('570', '670', '650')",-0.6737983733469203
"('570', '670', '660')",-0.6395592388626018
"('570', '670', '680')",-0.542135888763758
"('570', '670', '690')",-0.6721297527266138
"('570', '670', '700')",-0.929883223595275
"('570', '670', '710')",-1.069986729016018
"('570', '670', '720')",-1.1542015168088187
"('570', '670', '730')",-1.2246621685730925
"('570', '670', '740')",-1.2715728476291268
"('570', '670', '750')",-1.3216183046957086
"('570', '680', '500')",-0.45232202716194314
"('570', '680', '510')",-0.5305082380524485
"('570', '680', '520')",-0.6286310091460634
"('570', '680', '530')",-0.7057095257189335
"('570', '680', '540')",-0.7608431328362605
"('570', '680', '550')",-0.7963753535438376
"('570', '680', '560')",-0.8324220259114152
"('570', '680', '580')",-0.84449975677577
"('570', '680', '590')",-0.8485680436536316
"('570', '680', '600')",-0.8565727173323266
"('570', '680', '610')",-0.8635998057509513
"('570', '680', '620')",-0.8661251774975798
"('570', '680', '630')",-0.8841218288281012
"('570', '680', '640')",-0.8797866007722869
"('570', '680', '650')",-0.7846401453500276
"('570', '680', '660')",-0.7447699571985279
"('570', '680', '670')",-0.6601746744006313
"('570', '680', '690')",-0.7828032034775132
"('570', '680', '700')",-1.08307532516284
"('570', '680', '710')",-1.2462782510496213
"('570', '680', '720')",-1.3443468518673163
"('570', '680', '730')",-1.4263854682785977
"('570', '680', '740')",-1.4810047648687505
"('570', '680', '750')",-1.539271565252185
"('570', '690', '500')",-0.3023570083499365
"('570', '690', '510')",-0.3546972235139519
"('570', '690', '520')",-0.4202770099365257
"('570', '690', '530')",-0.4718260887725896
"('570', '690', '540')",-0.5086864348709492
"('570', '690', '550')",-0.5324157131214199
"('570', '690', '560')",-0.5564972107247121
"('570', '690', '580')",-0.5644818117154458
"('570', '690', '590')",-0.5671707979590964
"('570', '690', '600')",-0.5724920918625193
"('570', '690', '610')",-0.5771614401568049
"('570', '690', '620')",-0.5788302876815345
"('570', '690', '630')",-0.5908341330498913
"('570', '690', '640')",-0.5878955491242649
"('570', '690', '650')",-0.5242855867176881
"('570', '690', '660')",-0.49763187555245525
"('570', '690', '670')",-0.44111001791730275
"('570', '690', '680')",-0.42186581047238403
"('570', '690', '700')",-0.7239837309934063
"('570', '690', '710')",-0.8330928996753761
"('570', '690', '720')",-0.8985968950460412
"('570', '690', '730')",-0.9533732008123155
"('570', '690', '740')",-0.9898332645645114
"('570', '690', '750')",-1.0287295778517853
"('570', '700', '500')",-0.12063509359587948
"('570', '700', '510')",-0.14157871032036112
"('570', '700', '520')",-0.16770673631304733
"('570', '700', '530')",-0.18828276188285997
"('570', '700', '540')",-0.20298883816479607
"('570', '700', '550')",-0.2124290021855052
"('570', '700', '560')",-0.22202326220668755
"('570', '700', '580')",-0.2251277350750377
"('570', '700', '590')",-0.22617426687384412
"('570', '700', '600')",-0.22826868424232438
"('570', '700', '610')",-0.230101668728952
"('570', '700', '620')",-0.23074884556917963
"('570', '700', '630')",-0.2355111127897206
"('570', '700', '640')",-0.23430353334578224
"('570', '700', '650')",-0.2089201955842246
"('570', '700', '660')",-0.1982746116089813
"('570', '700', '670')",-0.17574830974101474
"('570', '700', '680')",-0.16808415332904159
"('570', '700', '690')",-0.20852076607389913
"('570', '700', '710')",-0.33213284059768267
"('570', '700', '720')",-0.35819465388624105
"('570', '700', '730')",-0.3799799899678096
"('570', '700', '740')",-0.39446411170118534
"('570', '700', '750')",-0.40992045575343106
"('570', '710', '500')",-0.0652649207812897
"('570', '710', '510')",-0.07663279105761034
"('570', '710', '520')",-0.09073175017710511
"('570', '710', '530')",-0.10186356448198375
"('570', '710', '540')",-0.10981755697284845
"('570', '710', '550')",-0.11490393138760635
"('570', '710', '560')",-0.12008683023980782
"('570', '710', '580')",-0.12171446484243975
"('570', '710', '590')",-0.12226384254975209
"('570', '710', '600')",-0.12337858606896812
"('570', '710', '610')",-0.12434915887121867
"('570', '710', '620')",-0.12468651190831237
"('570', '710', '630')",-0.12724369839162597
"('570', '710', '640')",-0.12656992254923916
"('570', '710', '650')",-0.11283587750871915
"('570', '710', '660')",-0.10706716539058825
"('570', '710', '670')",-0.09489601430343042
"('570', '710', '680')",-0.09075506164416924
"('570', '710', '690')",-0.11261850821405084
"('570', '710', '700')",-0.15591978409229534
"('570', '710', '720')",-0.19346005082643192
"('570', '710', '730')",-0.2051957240797524
"('570', '710', '740')",-0.21298572860471476
"('570', '710', '750')",-0.2213040639702717
"('570', '720', '500')",-0.04546236995292324
"('570', '720', '510')",-0.053395289336948815
"('570', '720', '520')",-0.06318200791218864
"('570', '720', '530')",-0.07092752850802142
"('570', '720', '540')",-0.07646407825572332
"('570', '720', '550')",-0.07999245417902634
"('570', '720', '560')",-0.08359902755992255
"('570', '720', '580')",-0.08470814770241097
"('570', '720', '590')",-0.08508355449438432
"('570', '720', '600')",-0.08585000507519502
"('570', '720', '610')",-0.08651372367240817
"('570', '720', '620')",-0.08674183050948492
"('570', '720', '630')",-0.08851196052982424
"('570', '720', '640')",-0.08803372994734915
"('570', '720', '650')",-0.07846929285206716
"('570', '720', '660')",-0.07444199271570728
"('570', '720', '670')",-0.06597336942587051
"('570', '720', '680')",-0.0630856752126212
"('570', '720', '690')",-0.07828053644629873
"('570', '720', '700')",-0.1083766109147879
"('570', '720', '710')",-0.12470019682765576
"('570', '720', '730')",-0.1425861169410534
"('570', '720', '740')",-0.14798187682206354
"('570', '720', '750')",-0.15374512638965077
"('570', '730', '500')",-0.03685525667888512
"('570', '730', '510')",-0.043293904929309956
"('570', '730', '520')",-0.05119667077158674
"('570', '730', '530')",-0.05746777736219455
"('570', '730', '540')",-0.06195387313358225
"('570', '730', '550')",-0.06480593756716813
"('570', '730', '560')",-0.067729574374506
"('570', '730', '580')",-0.06862120137292893
"('570', '730', '590')",-0.06892349878159776
"('570', '730', '600')",-0.06954163206462194
"('570', '730', '610')",-0.07007412300712357
"('570', '730', '620')",-0.07025654763037437
"('570', '730', '630')",-0.07168686652823508
"('570', '730', '640')",-0.0712982259925452
"('570', '730', '650')",-0.06354601744222765
"('570', '730', '660')",-0.06027463900631258
"('570', '730', '670')",-0.053411303107638974
"('570', '730', '680')",-0.05106490499874217
"('570', '730', '690')",-0.06334922046824276
"('570', '730', '700')",-0.08769184097090277
"('570', '730', '710')",-0.1008921387376478
"('570', '730', '720')",-0.10876765923768761
"('570', '730', '740')",-0.11971393326469126
"('570', '730', '750')",-0.12437230678649991
"('570', '740', '500')",-0.03418179576987429
"('570', '740', '510')",-0.04015762580222387
"('570', '740', '520')",-0.047465747173374484
"('570', '740', '530')",-0.05327623230363576
"('570', '740', '540')",-0.05743575801446876
"('570', '740', '550')",-0.060076163367267954
"('570', '740', '560')",-0.06278805450765268
"('570', '740', '580')",-0.06361299695112543
"('570', '740', '590')",-0.06389295385625704
"('570', '740', '600')",-0.06446466734285339
"('570', '740', '610')",-0.06495605737188836
"('570', '740', '620')",-0.06512404697282048
"('570', '740', '630')",-0.06644838074471893
"('570', '740', '640')",-0.06608820838942442
"('570', '740', '650')",-0.05889963793011399
"('570', '740', '660')",-0.055861388805143575
"('570', '740', '670')",-0.04949687657875934
"('570', '740', '680')",-0.047316374114338644
"('570', '740', '690')",-0.058686672125803696
"('570', '740', '700')",-0.08122597531745934
"('570', '740', '710')",-0.09344832525737168
"('570', '740', '720')",-0.10074024148481331
