experiment,sampling_day,pbr_tube,Sample_concentration,cc_sampling_time,Filename,type_of_cell
2,1,1,192925072.6,4/18/2019 16:04,JF_PBR_xp2_d1_t1_05.#m4,b
2,1,1,221117.5617,4/18/2019 16:04,JF_PBR_xp2_d1_t1_05.#m4,c
2,1,2,204443287.4,4/18/2019 16:06,JF_PBR_xp2_d1_t2_01.#m4,b
2,1,2,201015.9652,4/18/2019 16:06,JF_PBR_xp2_d1_t2_01.#m4,c
2,1,2,201558708.3,4/18/2019 16:07,JF_PBR_xp2_d1_t2_02.#m4,b
2,1,2,120609.5791,4/18/2019 16:07,JF_PBR_xp2_d1_t2_02.#m4,c
2,1,2,145022968.1,4/18/2019 16:07,JF_PBR_xp2_d1_t2_03.#m4,b
2,1,2,170863.5704,4/18/2019 16:07,JF_PBR_xp2_d1_t2_03.#m4,c
2,1,3,147565820.1,4/18/2019 16:10,JF_PBR_xp2_d1_t3_01.#m4,b
2,1,3,120609.5791,4/18/2019 16:10,JF_PBR_xp2_d1_t3_01.#m4,c
2,1,3,222203047.9,4/18/2019 16:12,JF_PBR_xp2_d1_t3_02.#m4,b
2,1,3,241219.1582,4/18/2019 16:12,JF_PBR_xp2_d1_t3_02.#m4,c
2,1,3,235108272.9,4/18/2019 16:17,JF_PBR_xp2_d1_t3_03.#m4,b
2,1,3,140711.1756,4/18/2019 16:17,JF_PBR_xp2_d1_t3_03.#m4,c
2,1,3,320027467.4,4/18/2019 16:17,JF_PBR_xp2_d1_t3_04.#m4,b
2,1,3,281422.3513,4/18/2019 16:17,JF_PBR_xp2_d1_t3_04.#m4,c
2,1,3,330218976.8,4/18/2019 16:18,JF_PBR_xp2_d1_t3_05.#m4,b
2,1,3,251269.9565,4/18/2019 16:18,JF_PBR_xp2_d1_t3_05.#m4,c
2,1,4,65430696.67,4/18/2019 16:20,JF_PBR_xp2_d1_t4_01.#m4,b
2,1,4,321625.5443,4/18/2019 16:20,JF_PBR_xp2_d1_t4_01.#m4,c
2,1,4,241430225,4/18/2019 16:20,JF_PBR_xp2_d1_t4_02.#m4,b
2,1,4,251269.9565,4/18/2019 16:20,JF_PBR_xp2_d1_t4_02.#m4,c
2,1,4,341576378.9,4/18/2019 16:25,JF_PBR_xp2_d1_t4_03.#m4,b
2,1,4,391981.1321,4/18/2019 16:25,JF_PBR_xp2_d1_t4_03.#m4,c
2,1,4,269140275.8,4/18/2019 16:26,JF_PBR_xp2_d1_t4_04.#m4,b
2,1,4,351777.9391,4/18/2019 16:26,JF_PBR_xp2_d1_t4_04.#m4,c
2,1,4,257491400.6,4/18/2019 16:26,JF_PBR_xp2_d1_t4_05.#m4,b
2,1,4,552793.9043,4/18/2019 16:26,JF_PBR_xp2_d1_t4_05.#m4,c
2,1,5,302187300.5,4/18/2019 16:28,JF_PBR_xp2_d1_t5_01.#m4,b
2,1,5,140711.1756,4/18/2019 16:28,JF_PBR_xp2_d1_t5_01.#m4,c
2,1,5,599047677.9,4/18/2019 16:29,JF_PBR_xp2_d1_t5_02.#m4,b
2,1,5,442235.1234,4/18/2019 16:29,JF_PBR_xp2_d1_t5_02.#m4,c
2,1,5,317022278.7,4/18/2019 16:29,JF_PBR_xp2_d1_t5_03.#m4,b
2,1,5,301523.9478,4/18/2019 16:29,JF_PBR_xp2_d1_t5_03.#m4,c
2,1,6,6834542.817,4/18/2019 16:39,JF_PBR_xp2_d1_t6_01.#m4,b
2,1,6,482438.3165,4/18/2019 16:39,JF_PBR_xp2_d1_t6_01.#m4,c
2,1,6,7437590.712,4/18/2019 16:39,JF_PBR_xp2_d1_t6_02.#m4,b
2,1,6,542743.106,4/18/2019 16:39,JF_PBR_xp2_d1_t6_02.#m4,c
2,1,6,7638606.678,4/18/2019 16:40,JF_PBR_xp2_d1_t6_03.#m4,b
2,1,6,723657.4747,4/18/2019 16:40,JF_PBR_xp2_d1_t6_03.#m4,c
2,1,7,14030914.37,4/18/2019 17:04,JF_PBR_xp2_d1_t7_01.#m4,b
2,1,7,603047.8956,4/18/2019 17:04,JF_PBR_xp2_d1_t7_01.#m4,c
2,1,7,7156168.361,4/18/2019 17:09,JF_PBR_xp2_d1_t7_02.#m4,b
2,1,7,160812.7722,4/18/2019 17:09,JF_PBR_xp2_d1_t7_02.#m4,c
2,1,7,5548040.64,4/18/2019 17:09,JF_PBR_xp2_d1_t7_03.#m4,b
2,1,7,201015.9652,4/18/2019 17:09,JF_PBR_xp2_d1_t7_03.#m4,c
2,1,7,5306821.481,4/18/2019 17:10,JF_PBR_xp2_d1_t7_04.#m4,b
2,1,7,281422.3513,4/18/2019 17:10,JF_PBR_xp2_d1_t7_04.#m4,c
2,1,8,19096516.69,4/18/2019 17:28,JF_PBR_xp2_d1_t8_01.#m4,b
2,1,8,201015.9652,4/18/2019 17:28,JF_PBR_xp2_d1_t8_01.#m4,c
2,1,8,4100725.69,4/18/2019 17:28,JF_PBR_xp2_d1_t8_02.#m4,b
2,1,8,361828.7374,4/18/2019 17:28,JF_PBR_xp2_d1_t8_02.#m4,c
2,1,8,2975036.285,4/18/2019 17:29,JF_PBR_xp2_d1_t8_03.#m4,b
2,1,8,80406.38608,4/18/2019 17:29,JF_PBR_xp2_d1_t8_03.#m4,c
2,1,8,5990275.763,4/18/2019 17:30,JF_PBR_xp2_d1_t8_04.#m4,b
2,1,8,341727.1408,4/18/2019 17:30,JF_PBR_xp2_d1_t8_04.#m4,c
2,1,8,4140928.883,4/18/2019 17:31,JF_PBR_xp2_d1_t8_05.#m4,b
2,1,8,391981.1321,4/18/2019 17:31,JF_PBR_xp2_d1_t8_05.#m4,c
2,1,8,3437373.005,4/18/2019 17:31,JF_PBR_xp2_d1_t8_06.#m4,b
2,1,8,361828.7374,4/18/2019 17:31,JF_PBR_xp2_d1_t8_06.#m4,c
2,2,1,234454971,4/19/2019 10:37,JF_PBR_xp2_d2_t1_01.#m4,b
2,2,1,190965.1669,4/19/2019 10:37,JF_PBR_xp2_d2_t1_01.#m4,c
2,2,1,238646153.9,4/19/2019 10:37,JF_PBR_xp2_d2_t1_02.#m4,b
2,2,1,331676.3426,4/19/2019 10:37,JF_PBR_xp2_d2_t1_02.#m4,c
2,2,1,228032510.9,4/19/2019 10:38,JF_PBR_xp2_d2_t1_03.#m4,b
2,2,1,221117.5617,4/19/2019 10:38,JF_PBR_xp2_d2_t1_03.#m4,c
2,2,2,244214296.1,4/19/2019 10:41,JF_PBR_xp2_d2_t2_01.#m4,b
2,2,2,261320.7548,4/19/2019 10:41,JF_PBR_xp2_d2_t2_01.#m4,c
2,2,2,174622569,4/19/2019 10:42,JF_PBR_xp2_d2_t2_02.#m4,b
2,2,2,201015.9652,4/19/2019 10:42,JF_PBR_xp2_d2_t2_02.#m4,c
2,2,2,233791618.3,4/19/2019 10:42,JF_PBR_xp2_d2_t2_03.#m4,b
2,2,2,190965.1669,4/19/2019 10:42,JF_PBR_xp2_d2_t2_03.#m4,c
2,2,3,536471407.9,4/19/2019 10:46,JF_PBR_xp2_d2_t3_01.#m4,b
2,2,3,281422.3513,4/19/2019 10:46,JF_PBR_xp2_d2_t3_01.#m4,c
2,2,3,584695138,4/19/2019 10:46,JF_PBR_xp2_d2_t3_02.#m4,b
2,2,3,120609.5791,4/19/2019 10:46,JF_PBR_xp2_d2_t3_02.#m4,c
2,2,3,599278846.3,4/19/2019 10:47,JF_PBR_xp2_d2_t3_03.#m4,b
2,2,3,231168.36,4/19/2019 10:47,JF_PBR_xp2_d2_t3_03.#m4,c
2,2,4,408404136.5,4/19/2019 10:49,JF_PBR_xp2_d2_t4_01.#m4,b
2,2,4,231168.36,4/19/2019 10:49,JF_PBR_xp2_d2_t4_01.#m4,c
2,2,4,432355188.8,4/19/2019 10:50,JF_PBR_xp2_d2_t4_02.#m4,b
2,2,4,211066.7635,4/19/2019 10:50,JF_PBR_xp2_d2_t4_02.#m4,c
2,2,4,455381567.6,4/19/2019 10:50,JF_PBR_xp2_d2_t4_03.#m4,b
2,2,4,241219.1582,4/19/2019 10:50,JF_PBR_xp2_d2_t4_03.#m4,c
2,2,5,548572569,4/19/2019 10:53,JF_PBR_xp2_d2_t5_01.#m4,b
2,2,5,251269.9565,4/19/2019 10:53,JF_PBR_xp2_d2_t5_01.#m4,c
2,2,5,576986175.7,4/19/2019 10:53,JF_PBR_xp2_d2_t5_02.#m4,b
2,2,5,311574.7461,4/19/2019 10:53,JF_PBR_xp2_d2_t5_02.#m4,c
2,2,5,588604898.5,4/19/2019 10:54,JF_PBR_xp2_d2_t5_03.#m4,b
2,2,5,261320.7548,4/19/2019 10:54,JF_PBR_xp2_d2_t5_03.#m4,c
2,2,6,16262191.58,4/19/2019 10:57,JF_PBR_xp2_d2_t6_01.#m4,b
2,2,6,753809.8695,4/19/2019 10:57,JF_PBR_xp2_d2_t6_01.#m4,c
2,2,6,15990820.03,4/19/2019 10:57,JF_PBR_xp2_d2_t6_02.#m4,b
2,2,6,964876.633,4/19/2019 10:57,JF_PBR_xp2_d2_t6_02.#m4,c
2,2,6,16684325.11,4/19/2019 10:58,JF_PBR_xp2_d2_t6_03.#m4,b
2,2,6,894521.0451,4/19/2019 10:58,JF_PBR_xp2_d2_t6_03.#m4,c
2,2,7,3738896.953,4/19/2019 11:00,JF_PBR_xp2_d2_t7_01.#m4,b
2,2,7,201015.9652,4/19/2019 11:00,JF_PBR_xp2_d2_t7_01.#m4,c
2,2,7,4693722.787,4/19/2019 11:00,JF_PBR_xp2_d2_t7_02.#m4,b
2,2,7,291473.1495,4/19/2019 11:00,JF_PBR_xp2_d2_t7_02.#m4,c
2,2,7,4633417.998,4/19/2019 11:01,JF_PBR_xp2_d2_t7_03.#m4,b
2,2,7,251269.9565,4/19/2019 11:01,JF_PBR_xp2_d2_t7_03.#m4,c
2,2,8,19006059.51,4/19/2019 11:10,JF_PBR_xp2_d2_t8_01.#m4,b
2,2,8,854317.8521,4/19/2019 11:10,JF_PBR_xp2_d2_t8_01.#m4,c
2,2,8,19478447.03,4/19/2019 11:10,JF_PBR_xp2_d2_t8_02.#m4,b
2,2,8,884470.2469,4/19/2019 11:10,JF_PBR_xp2_d2_t8_02.#m4,c
2,2,8,19810123.37,4/19/2019 11:11,JF_PBR_xp2_d2_t8_03.#m4,b
2,2,8,763860.6678,4/19/2019 11:11,JF_PBR_xp2_d2_t8_03.#m4,c
2,3,1,182100362.9,4/20/2019 14:58,JF_PBR_xp2_d3_t1_01.#m4,b
2,3,1,150761.9739,4/20/2019 14:58,JF_PBR_xp2_d3_t1_01.#m4,c
2,3,1,111011066.8,4/20/2019 14:58,JF_PBR_xp2_d3_t1_02.#m4,b
2,3,1,70355.58782,4/20/2019 14:58,JF_PBR_xp2_d3_t1_02.#m4,c
2,3,1,122830805.5,4/20/2019 14:59,JF_PBR_xp2_d3_t1_03.#m4,b
2,3,1,95482.58347,4/20/2019 14:59,JF_PBR_xp2_d3_t1_03.#m4,c
2,3,2,100683871.6,4/20/2019 15:04,JF_PBR_xp2_d3_t2_01.#m4,b
2,3,2,80406.38608,4/20/2019 15:04,JF_PBR_xp2_d3_t2_01.#m4,c
2,3,2,104774546.5,4/20/2019 15:05,JF_PBR_xp2_d3_t2_02.#m4,b
2,3,2,120609.5791,4/20/2019 15:05,JF_PBR_xp2_d3_t2_02.#m4,c
2,3,2,105171553,4/20/2019 15:05,JF_PBR_xp2_d3_t2_03.#m4,b
2,3,2,95482.58347,4/20/2019 15:05,JF_PBR_xp2_d3_t2_03.#m4,c
2,3,3,426199074.8,4/20/2019 15:07,JF_PBR_xp2_d3_t3_01.#m4,b
2,3,3,125634.9783,4/20/2019 15:07,JF_PBR_xp2_d3_t3_01.#m4,c
2,3,3,516917579.9,4/20/2019 15:08,JF_PBR_xp2_d3_t3_02.#m4,b
2,3,3,50253.9913,4/20/2019 15:08,JF_PBR_xp2_d3_t3_02.#m4,c
2,3,3,411871661.9,4/20/2019 15:08,JF_PBR_xp2_d3_t3_03.#m4,b
2,3,3,135685.7765,4/20/2019 15:08,JF_PBR_xp2_d3_t3_03.#m4,c
2,3,4,274914459.4,4/20/2019 15:11,JF_PBR_xp2_d3_t4_01.#m4,b
2,3,4,25126.99565,4/20/2019 15:11,JF_PBR_xp2_d3_t4_01.#m4,c
2,3,4,289553447.1,4/20/2019 15:11,JF_PBR_xp2_d3_t4_02.#m4,b
2,3,4,35177.79391,4/20/2019 15:11,JF_PBR_xp2_d3_t4_02.#m4,c
2,3,4,311976778,4/20/2019 15:12,JF_PBR_xp2_d3_t4_03.#m4,b
2,3,4,55279.39043,4/20/2019 15:12,JF_PBR_xp2_d3_t4_03.#m4,c
2,3,5,263074619.1,4/20/2019 15:18,JF_PBR_xp2_d3_t5_01.#m4,b
2,3,5,10050.79826,4/20/2019 15:18,JF_PBR_xp2_d3_t5_01.#m4,c
2,3,5,14292235.13,4/20/2019 15:19,JF_PBR_xp2_d3_t5_02.#m4,b
2,3,5,0,4/20/2019 15:19,JF_PBR_xp2_d3_t5_02.#m4,c
2,3,5,15503356.32,4/20/2019 15:19,JF_PBR_xp2_d3_t5_03.#m4,b
2,3,5,0,4/20/2019 15:19,JF_PBR_xp2_d3_t5_03.#m4,c
2,3,6,291473.1495,4/20/2019 15:21,JF_PBR_xp2_d3_t6_01.#m4,b
2,3,6,0,4/20/2019 15:21,JF_PBR_xp2_d3_t6_01.#m4,c
2,3,6,386955.733,4/20/2019 15:22,JF_PBR_xp2_d3_t6_02.#m4,b
2,3,6,20101.59652,4/20/2019 15:22,JF_PBR_xp2_d3_t6_02.#m4,c
2,3,6,608073.2947,4/20/2019 15:22,JF_PBR_xp2_d3_t6_03.#m4,b
2,3,6,30152.39478,4/20/2019 15:22,JF_PBR_xp2_d3_t6_03.#m4,c
2,3,7,15186756.17,4/20/2019 15:26,JF_PBR_xp2_d3_t7_01.#m4,b
2,3,7,291473.1495,4/20/2019 15:26,JF_PBR_xp2_d3_t7_01.#m4,c
2,3,7,16453156.75,4/20/2019 15:27,JF_PBR_xp2_d3_t7_02.#m4,b
2,3,7,341727.1408,4/20/2019 15:27,JF_PBR_xp2_d3_t7_02.#m4,c
2,3,7,16704426.71,4/20/2019 15:27,JF_PBR_xp2_d3_t7_03.#m4,b
2,3,7,341727.1408,4/20/2019 15:27,JF_PBR_xp2_d3_t7_03.#m4,c
2,3,8,8482873.731,4/20/2019 15:29,JF_PBR_xp2_d3_t8_01.#m4,b
2,3,8,386955.733,4/20/2019 15:29,JF_PBR_xp2_d3_t8_01.#m4,c
2,3,8,9573385.343,4/20/2019 15:29,JF_PBR_xp2_d3_t8_02.#m4,b
2,3,8,412082.7287,4/20/2019 15:29,JF_PBR_xp2_d3_t8_02.#m4,c
2,3,8,9975417.273,4/20/2019 15:30,JF_PBR_xp2_d3_t8_03.#m4,b
2,3,8,331676.3426,4/20/2019 15:30,JF_PBR_xp2_d3_t8_03.#m4,c
2,4,1,147822115.4,4/21/2019 18:09,JF_PBR_xp2_d4_t1_01.#m4,b
2,4,1,170863.5704,4/21/2019 18:09,JF_PBR_xp2_d4_t1_01.#m4,c
2,4,1,153169140.1,4/21/2019 18:09,JF_PBR_xp2_d4_t1_02.#m4,b
2,4,1,145736.5748,4/21/2019 18:09,JF_PBR_xp2_d4_t1_02.#m4,c
2,4,1,157928193.1,4/21/2019 18:10,JF_PBR_xp2_d4_t1_03.#m4,b
2,4,1,190965.1669,4/21/2019 18:10,JF_PBR_xp2_d4_t1_03.#m4,c
2,4,2,120614604.5,4/21/2019 18:12,JF_PBR_xp2_d4_t2_01.#m4,b
2,4,2,266346.1539,4/21/2019 18:12,JF_PBR_xp2_d4_t2_01.#m4,c
2,4,2,125896299,4/21/2019 18:12,JF_PBR_xp2_d4_t2_02.#m4,b
2,4,2,286447.7504,4/21/2019 18:12,JF_PBR_xp2_d4_t2_02.#m4,c
2,4,2,129439205.4,4/21/2019 18:13,JF_PBR_xp2_d4_t2_03.#m4,b
2,4,2,251269.9565,4/21/2019 18:13,JF_PBR_xp2_d4_t2_03.#m4,c
2,4,3,297604136.5,4/21/2019 18:15,JF_PBR_xp2_d4_t3_01.#m4,b
2,4,3,65330.18869,4/21/2019 18:15,JF_PBR_xp2_d4_t3_01.#m4,c
2,4,3,300830442.7,4/21/2019 18:15,JF_PBR_xp2_d4_t3_02.#m4,b
2,4,3,55279.39043,4/21/2019 18:15,JF_PBR_xp2_d4_t3_02.#m4,c
2,4,3,317107710.5,4/21/2019 18:16,JF_PBR_xp2_d4_t3_03.#m4,b
2,4,3,110558.7809,4/21/2019 18:16,JF_PBR_xp2_d4_t3_03.#m4,c
2,4,4,162631966.6,4/21/2019 18:17,JF_PBR_xp2_d4_t4_01.#m4,b
2,4,4,326650.9435,4/21/2019 18:17,JF_PBR_xp2_d4_t4_01.#m4,c
2,4,4,173069720.6,4/21/2019 18:18,JF_PBR_xp2_d4_t4_02.#m4,b
2,4,4,226142.9609,4/21/2019 18:18,JF_PBR_xp2_d4_t4_02.#m4,c
2,4,4,174552213.4,4/21/2019 18:18,JF_PBR_xp2_d4_t4_03.#m4,b
2,4,4,266346.1539,4/21/2019 18:18,JF_PBR_xp2_d4_t4_03.#m4,c
2,4,5,311785812.8,4/21/2019 18:20,JF_PBR_xp2_d4_t5_01.#m4,b
2,4,5,125634.9783,4/21/2019 18:20,JF_PBR_xp2_d4_t5_01.#m4,c
2,4,5,324339259.9,4/21/2019 18:21,JF_PBR_xp2_d4_t5_02.#m4,b
2,4,5,105533.3817,4/21/2019 18:21,JF_PBR_xp2_d4_t5_02.#m4,c
2,4,5,339757184.4,4/21/2019 18:21,JF_PBR_xp2_d4_t5_03.#m4,b
2,4,5,115584.18,4/21/2019 18:21,JF_PBR_xp2_d4_t5_03.#m4,c
2,4,6,16357674.17,4/21/2019 18:28,JF_PBR_xp2_d4_t6_01.#m4,b
2,4,6,281422.3513,4/21/2019 18:28,JF_PBR_xp2_d4_t6_01.#m4,c
2,4,6,16603918.73,4/21/2019 18:28,JF_PBR_xp2_d4_t6_02.#m4,b
2,4,6,165838.1713,4/21/2019 18:28,JF_PBR_xp2_d4_t6_02.#m4,c
2,4,6,17985903.49,4/21/2019 18:29,JF_PBR_xp2_d4_t6_03.#m4,b
2,4,6,216092.1626,4/21/2019 18:29,JF_PBR_xp2_d4_t6_03.#m4,c
2,4,7,13593704.65,4/21/2019 18:30,JF_PBR_xp2_d4_t7_01.#m4,b
2,4,7,155787.373,4/21/2019 18:30,JF_PBR_xp2_d4_t7_01.#m4,c
2,4,7,13422841.08,4/21/2019 18:31,JF_PBR_xp2_d4_t7_02.#m4,b
2,4,7,155787.373,4/21/2019 18:31,JF_PBR_xp2_d4_t7_02.#m4,c
2,4,7,14855079.83,4/21/2019 18:31,JF_PBR_xp2_d4_t7_03.#m4,b
2,4,7,130660.3774,4/21/2019 18:31,JF_PBR_xp2_d4_t7_03.#m4,c
2,4,8,9523131.351,4/21/2019 18:33,JF_PBR_xp2_d4_t8_01.#m4,b
2,4,8,175888.9696,4/21/2019 18:33,JF_PBR_xp2_d4_t8_01.#m4,c
2,4,8,10236738.03,4/21/2019 18:33,JF_PBR_xp2_d4_t8_02.#m4,b
2,4,8,165838.1713,4/21/2019 18:33,JF_PBR_xp2_d4_t8_02.#m4,c
2,4,8,10900090.71,4/21/2019 18:34,JF_PBR_xp2_d4_t8_03.#m4,b
2,4,8,195990.5661,4/21/2019 18:34,JF_PBR_xp2_d4_t8_03.#m4,c
2,5,1,189558055.2,4/22/2019 12:13,JF_PBR_xp2_d5_t1_01.#m4,b
2,5,1,286447.7504,4/22/2019 12:13,JF_PBR_xp2_d5_t1_01.#m4,c
2,5,1,138675889,4/22/2019 12:13,JF_PBR_xp2_d5_t1_02.#m4,b
2,5,1,326650.9435,4/22/2019 12:13,JF_PBR_xp2_d5_t1_02.#m4,c
2,5,1,118091854.2,4/22/2019 12:14,JF_PBR_xp2_d5_t1_03.#m4,b
2,5,1,366854.1365,4/22/2019 12:14,JF_PBR_xp2_d5_t1_03.#m4,c
2,5,2,115770119.8,4/22/2019 12:15,JF_PBR_xp2_d5_t2_01.#m4,b
2,5,2,266346.1539,4/22/2019 12:15,JF_PBR_xp2_d5_t2_01.#m4,c
2,5,2,128891436.9,4/22/2019 12:16,JF_PBR_xp2_d5_t2_02.#m4,b
2,5,2,296498.5487,4/22/2019 12:16,JF_PBR_xp2_d5_t2_02.#m4,c
2,5,2,148219121.9,4/22/2019 12:16,JF_PBR_xp2_d5_t2_03.#m4,b
2,5,2,246244.5574,4/22/2019 12:16,JF_PBR_xp2_d5_t2_03.#m4,c
2,5,3,288940348.4,4/22/2019 12:19,JF_PBR_xp2_d5_t3_01.#m4,b
2,5,3,125634.9783,4/22/2019 12:19,JF_PBR_xp2_d5_t3_01.#m4,c
2,5,3,349290366.5,4/22/2019 12:19,JF_PBR_xp2_d5_t3_02.#m4,b
2,5,3,90457.18434,4/22/2019 12:19,JF_PBR_xp2_d5_t3_02.#m4,c
2,5,3,327118305.6,4/22/2019 12:20,JF_PBR_xp2_d5_t3_03.#m4,b
2,5,3,251269.9565,4/22/2019 12:20,JF_PBR_xp2_d5_t3_03.#m4,c
2,5,4,84090003.64,4/22/2019 12:21,JF_PBR_xp2_d5_t4_01.#m4,b
2,5,4,216092.1626,4/22/2019 12:21,JF_PBR_xp2_d5_t4_01.#m4,c
2,5,4,89818958.65,4/22/2019 12:22,JF_PBR_xp2_d5_t4_02.#m4,b
2,5,4,261320.7548,4/22/2019 12:22,JF_PBR_xp2_d5_t4_02.#m4,c
2,5,4,94291563.88,4/22/2019 12:22,JF_PBR_xp2_d5_t4_03.#m4,b
2,5,4,155787.373,4/22/2019 12:22,JF_PBR_xp2_d5_t4_03.#m4,c
2,5,5,253561538.5,4/22/2019 12:24,JF_PBR_xp2_d5_t5_01.#m4,b
2,5,5,125634.9783,4/22/2019 12:24,JF_PBR_xp2_d5_t5_01.#m4,c
2,5,5,270416727.2,4/22/2019 12:25,JF_PBR_xp2_d5_t5_02.#m4,b
2,5,5,85431.78521,4/22/2019 12:25,JF_PBR_xp2_d5_t5_02.#m4,c
2,5,5,278628229.4,4/22/2019 12:25,JF_PBR_xp2_d5_t5_03.#m4,b
2,5,5,75380.98695,4/22/2019 12:25,JF_PBR_xp2_d5_t5_03.#m4,c
2,5,6,16804934.69,4/22/2019 12:27,JF_PBR_xp2_d5_t6_01.#m4,b
2,5,6,130660.3774,4/22/2019 12:27,JF_PBR_xp2_d5_t6_01.#m4,c
2,5,6,18403011.61,4/22/2019 12:27,JF_PBR_xp2_d5_t6_02.#m4,b
2,5,6,241219.1582,4/22/2019 12:27,JF_PBR_xp2_d5_t6_02.#m4,c
2,5,6,19171897.68,4/22/2019 12:28,JF_PBR_xp2_d5_t6_03.#m4,b
2,5,6,195990.5661,4/22/2019 12:28,JF_PBR_xp2_d5_t6_03.#m4,c
2,5,7,14442997.1,4/22/2019 12:33,JF_PBR_xp2_d5_t7_01.#m4,b
2,5,7,100507.9826,4/22/2019 12:33,JF_PBR_xp2_d5_t7_01.#m4,c
2,5,7,15111375.18,4/22/2019 12:33,JF_PBR_xp2_d5_t7_02.#m4,b
2,5,7,145736.5748,4/22/2019 12:33,JF_PBR_xp2_d5_t7_02.#m4,c
2,5,7,15101324.39,4/22/2019 12:34,JF_PBR_xp2_d5_t7_03.#m4,b
2,5,7,190965.1669,4/22/2019 12:34,JF_PBR_xp2_d5_t7_03.#m4,c
2,5,8,4613316.401,4/22/2019 12:35,JF_PBR_xp2_d5_t8_01.#m4,b
2,5,8,587971.6982,4/22/2019 12:35,JF_PBR_xp2_d5_t8_01.#m4,c
2,5,8,4924891.147,4/22/2019 12:36,JF_PBR_xp2_d5_t8_02.#m4,b
2,5,8,698530.4791,4/22/2019 12:36,JF_PBR_xp2_d5_t8_02.#m4,c
2,5,8,5256567.49,4/22/2019 12:36,JF_PBR_xp2_d5_t8_03.#m4,b
2,5,8,688479.6808,4/22/2019 12:36,JF_PBR_xp2_d5_t8_03.#m4,c
2,6,1,35454190.86,4/23/2019 19:30,JF_PBR_xp2_d6_t1_01.#m4,b
2,6,1,0,4/23/2019 19:30,JF_PBR_xp2_d6_t1_01.#m4,c
2,6,1,38223185.78,4/23/2019 19:30,JF_PBR_xp2_d6_t1_02.#m4,b
2,6,1,15076.19739,4/23/2019 19:30,JF_PBR_xp2_d6_t1_02.#m4,c
2,6,1,39916745.29,4/23/2019 19:31,JF_PBR_xp2_d6_t1_03.#m4,b
2,6,1,15076.19739,4/23/2019 19:31,JF_PBR_xp2_d6_t1_03.#m4,c
2,6,2,70395791.01,4/23/2019 19:33,JF_PBR_xp2_d6_t2_01.#m4,b
2,6,2,45228.59217,4/23/2019 19:33,JF_PBR_xp2_d6_t2_01.#m4,c
2,6,2,71963715.54,4/23/2019 19:33,JF_PBR_xp2_d6_t2_02.#m4,b
2,6,2,30152.39478,4/23/2019 19:33,JF_PBR_xp2_d6_t2_02.#m4,c
2,6,2,75948857.05,4/23/2019 19:34,JF_PBR_xp2_d6_t2_03.#m4,b
2,6,2,65330.18869,4/23/2019 19:34,JF_PBR_xp2_d6_t2_03.#m4,c
2,6,3,177738316.4,4/23/2019 19:35,JF_PBR_xp2_d6_t3_01.#m4,b
2,6,3,70355.58782,4/23/2019 19:35,JF_PBR_xp2_d6_t3_01.#m4,c
2,6,3,187965003.7,4/23/2019 19:36,JF_PBR_xp2_d6_t3_02.#m4,b
2,6,3,40203.19304,4/23/2019 19:36,JF_PBR_xp2_d6_t3_02.#m4,c
2,6,3,197493160.4,4/23/2019 19:36,JF_PBR_xp2_d6_t3_03.#m4,b
2,6,3,55279.39043,4/23/2019 19:36,JF_PBR_xp2_d6_t3_03.#m4,c
2,6,4,29634778.67,4/23/2019 19:38,JF_PBR_xp2_d6_t4_01.#m4,b
2,6,4,20101.59652,4/23/2019 19:38,JF_PBR_xp2_d6_t4_01.#m4,c
2,6,4,31408744.56,4/23/2019 19:38,JF_PBR_xp2_d6_t4_02.#m4,b
2,6,4,10050.79826,4/23/2019 19:38,JF_PBR_xp2_d6_t4_02.#m4,c
2,6,4,31016763.43,4/23/2019 19:39,JF_PBR_xp2_d6_t4_03.#m4,b
2,6,4,35177.79391,4/23/2019 19:39,JF_PBR_xp2_d6_t4_03.#m4,c
2,6,5,199302304.1,4/23/2019 19:40,JF_PBR_xp2_d6_t5_01.#m4,b
2,6,5,30152.39478,4/23/2019 19:40,JF_PBR_xp2_d6_t5_01.#m4,c
2,6,5,202382873.8,4/23/2019 19:41,JF_PBR_xp2_d6_t5_02.#m4,b
2,6,5,20101.59652,4/23/2019 19:41,JF_PBR_xp2_d6_t5_02.#m4,c
2,6,5,214242815.7,4/23/2019 19:41,JF_PBR_xp2_d6_t5_03.#m4,b
2,6,5,40203.19304,4/23/2019 19:41,JF_PBR_xp2_d6_t5_03.#m4,c
2,6,6,4749002.178,4/23/2019 19:43,JF_PBR_xp2_d6_t6_01.#m4,b
2,6,6,95482.58347,4/23/2019 19:43,JF_PBR_xp2_d6_t6_01.#m4,c
2,6,6,4960068.941,4/23/2019 19:43,JF_PBR_xp2_d6_t6_02.#m4,b
2,6,6,110558.7809,4/23/2019 19:43,JF_PBR_xp2_d6_t6_02.#m4,c
2,6,6,5216364.297,4/23/2019 19:44,JF_PBR_xp2_d6_t6_03.#m4,b
2,6,6,45228.59217,4/23/2019 19:44,JF_PBR_xp2_d6_t6_03.#m4,c
2,6,7,10121153.85,4/23/2019 19:45,JF_PBR_xp2_d6_t7_01.#m4,b
2,6,7,15076.19739,4/23/2019 19:45,JF_PBR_xp2_d6_t7_01.#m4,c
2,6,7,10774455.73,4/23/2019 19:46,JF_PBR_xp2_d6_t7_02.#m4,b
