well,row,col,B_lbl,C_lbl,F680,A680,A750,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780,785,790,795,800,B_p320,C_p320,B_p325,C_p325,B_p330,C_p330,B_p335,C_p335,B_p340,C_p340,B_p345,C_p345,B_p350,C_p350,B_p355,C_p355,B_p360,C_p360,B_p365,C_p365,B_p370,C_p370,B_p375,C_p375,B_p380,C_p380,B_p385,C_p385,B_p390,C_p390,B_p395,C_p395,B_p400,C_p400,B_p405,C_p405,B_p410,C_p410,B_p415,C_p415,B_p420,C_p420,B_p425,C_p425,B_p430,C_p430,B_p435,C_p435,B_p440,C_p440,B_p445,C_p445,B_p450,C_p450,B_p455,C_p455,B_p460,C_p460,B_p465,C_p465,B_p470,C_p470,B_p475,C_p475,B_p480,C_p480,B_p485,C_p485,B_p490,C_p490,B_p495,C_p495,B_p500,C_p500,B_p505,C_p505,B_p510,C_p510,B_p515,C_p515,B_p520,C_p520,B_p525,C_p525,B_p530,C_p530,B_p535,C_p535,B_p540,C_p540,B_p545,C_p545,B_p550,C_p550,B_p555,C_p555,B_p560,C_p560,B_p565,C_p565,B_p570,C_p570,B_p575,C_p575,B_p580,C_p580,B_p585,C_p585,B_p590,C_p590,B_p595,C_p595,B_p600,C_p600,B_p605,C_p605,B_p610,C_p610,B_p615,C_p615,B_p620,C_p620,B_p625,C_p625,B_p630,C_p630,B_p635,C_p635,B_p640,C_p640,B_p645,C_p645,B_p650,C_p650,B_p655,C_p655,B_p660,C_p660,B_p665,C_p665,B_p670,C_p670,B_p675,C_p675,B_p680,C_p680,B_p685,C_p685,B_p690,C_p690,B_p695,C_p695,B_p700,C_p700,B_p705,C_p705,B_p710,C_p710,B_p715,C_p715,B_p720,C_p720,B_p725,C_p725,B_p730,C_p730,B_p735,C_p735,B_p740,C_p740,B_p745,C_p745,B_p750,C_p750,B_p755,C_p755,B_p760,C_p760,B_p765,C_p765,B_p770,C_p770,B_p775,C_p775,B_p780,C_p780,B_p785,C_p785,B_p790,C_p790,B_p795,C_p795,B_p800,C_p800
A1,A,1,0.2,0.25,4666.0,0.7209999710321426,0.4146000072360039,0.839899987,0.8359000089999999,0.8348999619999999,0.8355999590000001,0.83189997,0.8218999500000002,0.8098000289999998,0.799100042,0.7940000300000001,0.7921000120000001,0.793099985,0.79699999,0.8007000089999999,0.802299991,0.8010000220000001,0.8004000040000001,0.8059000220000001,0.816400014,0.8355000239999999,0.850199998,0.859599985,0.8666000150000001,0.87659999,0.88570001,0.886500009,0.8728000069999999,0.852899998,0.835800022,0.819899991,0.817699999,0.819800004,0.8235000000000001,0.823499993,0.815399997,0.7983000210000001,0.772799991,0.7400999970000001,0.7024999999999999,0.666199982,0.632899985,0.6063000040000001,0.581200026,0.567700021,0.555499985,0.547599971,0.5404000139999999,0.536200016,0.5308,0.5276000279999999,0.5264000069999999,0.5272000059999999,0.5294000200000001,0.5316000129999999,0.533700004,0.53549999,0.536599979,0.536999986,0.537600003,0.538399987,0.5403000259999999,0.5424999890000001,0.5428000159999999,0.5409999860000001,0.539699994,0.548400007,0.56899999,0.596800014,0.611500009,0.6228000220000001,0.6512999830000001,0.685999974,0.709400013,0.7150000179999999,0.691300019,0.6315000129999999,0.5486999819999999,0.511100001,0.48519997299999995,0.465499983,0.45409999000000006,0.444899991,0.437299981,0.43230000800000007,0.428399981,0.42399998,0.42080002299999997,0.41759998299999995,0.41480001099999997,0.412199997,0.4094999960000001,0.406699985,0.40429998999999994,0.401900001,0.39949999699999994,0.397700012,0.395500012,0.39369998900000003,0.37566712892924886,0.44956200581877587,0.37168837107123454,0.4479693626085372,0.36704767467748295,0.4499796501360134,0.3622315815593713,0.4535801692195187,0.35771660476280465,0.4534869163393299,0.35276000691819526,0.447308264019174,0.3482522651233907,0.43870663655637243,0.34371186973763895,0.43154686839028306,0.33993897775802784,0.4285592695495787,0.33640856918071455,0.42863137943330276,0.33362715951942806,0.4313941692647225,0.33077353074978,0.4358226589044129,0.32847147226511947,0.4400882688553541,0.3256013548416285,0.4427443027339904,0.3229395739582126,0.4427749427394179,0.32054106084435796,0.4437998348531242,0.31831829673128254,0.44990495426286986,0.3164243984214277,0.4608347446578335,0.31384238396604713,0.48021653039143397,0.3122020400312381,0.4954411874197496,0.309947830618525,0.5061840323895586,0.30826612872826326,0.5145220784120497,0.3057428508076849,0.5267178847104127,0.30295276545433364,0.5389534613907249,0.3005045336891797,0.5432529207803524,0.2980541171016623,0.5337602743205586,0.29609093954755,0.5174680677571643,0.29440567169061765,0.5035290497842658,0.2919117880544985,0.4911609922310143,0.2902855082689408,0.49047946092525524,0.2885142990342801,0.4946204392558359,0.28677843789438645,0.499781249023004,0.2857225163270863,0.5012259229824217,0.28309976807101367,0.4974921613030169,0.2818906752378584,0.48351503568901855,0.2800999026666066,0.4628593824797415,0.2787424467411904,0.43538912245816364,0.27732120027498175,0.4035426537849669,0.2758223177595276,0.37304399940606314,0.27437997462625907,0.3450594458205563,0.27315927971255544,0.32269025198736145,0.271483895447652,0.30141266377013926,0.2703925926480381,0.2906893703568002,0.26932860485224125,0.28016877458016615,0.26804768915162974,0.2733688877843732,0.2664855365361731,0.26721918222726027,0.2658721378923775,0.2635412781689641,0.26495629987170727,0.2590813704790254,0.263933425892492,0.2563172986731525,0.2626154390883724,0.2554383202507862,0.26143731059471037,0.25631601764579637,0.2602737345411951,0.2583716692406573,0.25932428692548715,0.2606492996750456,0.2583523519826454,0.26285105524789043,0.25708664882385984,0.2649535320931592,0.2559368688794777,0.2662474451591425,0.25478000131589956,0.26723642047080015,0.2536266031136007,0.26837858056583097,0.25265060232231545,0.2696321044068386,0.251622799199252,0.2718734385739985,0.25075593023628023,0.27454560689267327,0.24962448524043362,0.2756373286141546,0.24845557088214715,0.27442637215017207,0.24744514355417746,0.2736900630745816,0.24636028081187566,0.2810747110024477,0.2454836334205038,0.2987937822209927,0.24439555711015373,0.3240804723240326,0.24327846725145524,0.3386536680823799,0.24203463798461575,0.3500671930418454,0.24107541073527156,0.3769195644051418,0.24013868418360707,0.40804080114529606,0.23914374900681987,0.434912416902297,0.2377818935034949,0.4438382243107808,0.23689696633007346,0.42542327966076726,0.23586439674320578,0.3743924200032315,0.23432630927749926,0.30370483051896047,0.23344435915643288,0.27107901891419306,0.2326512441680037,0.24913943135089897,0.2317578150376867,0.23244033637309863,0.2308379693367974,0.22269553759911537,0.22971411304039321,0.21518587795960673,0.2286252052197902,0.20919383617449877,0.22762322692112152,0.20532186024029295,0.2267534794900023,0.20237365103223115,0.22552041581899734,0.19926361679649462,0.22460342710062603,0.19688064473879066,0.22366214293841818,0.19464043763513852,0.22270776313704876,0.19286334501065955,0.22190720955280324,0.19115549272568058,0.2210147240038465,0.18950158172465426,0.21999388454862936,0.1876309364920901,0.21913105050929743,0.1862454615965228,0.21822853268953052,0.18484588538569968,0.21720409389959874,0.18342133814894718,0.21632849088012496,0.18223217267888006,0.21536631195243602,0.18092788296390844,0.2143930781540048,0.179771892332781
B1,B,1,0.175,0.25,4832.0,0.7821999937295914,0.4154999777674675,0.891599983,0.8889999989999999,0.890700043,0.89350003,0.8920999459999999,0.8813000320000002,0.867300033,0.85589993,0.851300001,0.851399958,0.855600044,0.861800014,0.8683000200000001,0.871700004,0.870600008,0.8713000270000001,0.8792999829999999,0.894000016,0.9204000460000001,0.9406999950000001,0.9537000430000001,0.963699975,0.977999948,0.991400026,0.993500002,0.976300016,0.9507999710000001,0.9294000560000001,0.909400001,0.906999975,0.9109999979999999,0.9168000439999999,0.917099968,0.907199972,0.8845999760000001,0.851300023,0.8088999689999999,0.760199978,0.713999987,0.6716000289999999,0.6380999760000001,0.606600009,0.590399973,0.575499966,0.565800011,0.557099983,0.552099972,0.545499995,0.541699983,0.540599979,0.542000018,0.5448999700000001,0.548200026,0.551000014,0.5536000130000001,0.554899976,0.555900023,0.557000004,0.558600001,0.561100021,0.5642000140000001,0.565100021,0.563000001,0.561899982,0.5733999830000001,0.599600002,0.635099992,0.654200002,0.669400006,0.70659998,0.751600012,0.7824000269999999,0.7900000060000001,0.759699985,0.683600016,0.578000016,0.5311999989999999,0.499500021,0.4753,0.46129999299999996,0.450299993,0.44140000600000007,0.435399986,0.43110001100000006,0.426400021,0.422600023,0.4189999770000001,0.415799998,0.412899994,0.4098999729999999,0.40700000499999994,0.404100016,0.401400007,0.39889998699999996,0.396699995,0.394299991,0.392299995,0.30673109325863424,0.5493814776926321,0.30346446238165137,0.5474369302627048,0.2996534205160022,0.5498926498903757,0.2957092628981818,0.5542927313016762,0.2920117294882052,0.5541786236170836,0.2879421984990972,0.5466277440240139,0.2842274196426735,0.5361187883003071,0.28048456308455905,0.5273703555877238,0.277372273119267,0.5237201992696137,0.27446667442491246,0.5238118190406472,0.2721953714927135,0.5271926668194749,0.2698665299312992,0.5326097777947593,0.26797302013637275,0.5378246545764472,0.2656057070786708,0.5410714225083663,0.26342528967382656,0.5411086578145071,0.26146415842631415,0.5423609683673548,0.2596490958497619,0.5498224774190907,0.25810200641327424,0.5631780518924909,0.2559963011741227,0.5868620331215328,0.2546540075707089,0.605468918572064,0.2528130180953733,0.6185951026860299,0.25144297723006936,0.6287854488597997,0.24938286583730207,0.6436908311533208,0.24710950916194585,0.6586420020759602,0.245105281961717,0.6638964097752929,0.2431032457786105,0.6522964667333717,0.24149548764040138,0.6323876056582393,0.2401067463774871,0.6153522835867827,0.23807505542349405,0.6002388073348496,0.23674758502682017,0.5994056069714515,0.23529932301527792,0.6044666200714542,0.23388175335120848,0.6107740272070145,0.23301895925495106,0.6125356084529321,0.23086703818070772,0.6079770634648352,0.22988028938894348,0.5908959447490831,0.22841098311635594,0.5656515132550066,0.22729674583074205,0.532081908803234,0.226127870203577,0.4931626381290751,0.22489970597411882,0.45589039606696596,0.22372141053501948,0.42169184566395107,0.2227265067641047,0.39435597405087464,0.22136309744900293,0.36835178343824454,0.22047274715012274,0.3552453853471076,0.21960744051337475,0.3423905980720545,0.21858817980560724,0.33408112966638936,0.2173123365700419,0.32656530144310075,0.21681268426976666,0.3220711799282703,0.21606995106856441,0.3166211662654816,0.2152377855191931,0.31324445850284877,0.21415842004281316,0.3121707679153223,0.21319514546200174,0.3132431034851656,0.21224202277662285,0.3157550539808309,0.21146911962388307,0.31854007444701243,0.2106729391364677,0.32123032441704985,0.20963581196768052,0.32380012778358386,0.2086955629059988,0.32538158035716336,0.20774964308816082,0.3265900819854554,0.20680746849264436,0.32798644875323474,0.2060090508255341,0.32951787455159304,0.20517017317578556,0.3322577478819197,0.2044629211214817,0.335523316937543,0.20354340402598056,0.33685630196700694,0.20258826853713516,0.33537614588889514,0.2017677141412333,0.3344761111323357,0.20088322984414572,0.34349942155882046,0.2001646548324822,0.36515440684047656,0.199288581161443,0.39605540341262396,0.1983805094771205,0.413864515739865,0.19736868550665712,0.4278117560110325,0.19659023134103268,0.4606258469461522,0.19589136510056002,0.4986581538447507,0.19502111279476372,0.5314949151508009,0.19390843623085574,0.5424005136431137,0.1931776223254392,0.519895790796455,0.19233184539180448,0.4575314718200318,0.1909852276769764,0.3711460621809519,0.1903496781158945,0.33127393307349595,0.18971729085930716,0.3044614416764582,0.18899507242389815,0.28405294606528025,0.18824851671710377,0.272142536997429,0.18733587318622597,0.2629641198137739,0.18645074690048952,0.25564074312020796,0.18563267001667666,0.250907722985735,0.18492470661016452,0.24730511864605734,0.18391503824633612,0.2435035333941874,0.18316341319839113,0.2405915031057885,0.18239245021556216,0.23785294277870678,0.18161163286995297,0.23568117119459636,0.1809515996459799,0.23359387622961017,0.18022074806202862,0.23157164895426993,0.17938613906284118,0.22928632706211496,0.17867882878216007,0.22759216997418902,0.17793601973158882,0.22588211627722274,0.1770965214715681,0.22414053995051647,0.1763783092703308,0.2226873197627398,0.17559173178862927,0.22109298363629185,0.17479361726206405,0.21968049125434563
C1,C,1,0.15,0.25,4638.0,0.6925000101327896,0.3828999921679497,0.7922999569999999,0.789699972,0.791199983,0.7943000199999999,0.793099969,0.7840999960000001,0.7721999879999999,0.762400031,0.758300006,0.758300006,0.76139997,0.7670999760000001,0.772199988,0.7745999840000001,0.7737000220000001,0.7736000270000001,0.7797000249999999,0.791399978,0.812500022,0.8288999800000001,0.8393999710000001,0.847099998,0.8584000089999999,0.86899998,0.8704999760000001,0.8559000039999999,0.834899991,0.8168000280000001,0.8000999839999999,0.797700018,0.800599977,0.805099986,0.8053000130000001,0.796699994,0.77799999,0.750899993,0.7158999739999999,0.676000013,0.637899995,0.602799997,0.576900013,0.550499998,0.535499982,0.521600023,0.513099968,0.506000027,0.5014000230000001,0.4956000000000001,0.49219999500000006,0.49080000100000004,0.491700016,0.493800014,0.496100023,0.4982000139999999,0.5,0.5010000319999999,0.501399979,0.50219997,0.50310003,0.505100027,0.5075999790000001,0.50809998,0.5060999770000001,0.504799984,0.514099977,0.5357000080000001,0.5649000249999999,0.580600008,0.5929000080000001,0.6234000030000001,0.659499988,0.684399978,0.6927999699999999,0.6682000010000001,0.60579998,0.518700011,0.4792999699999999,0.452400013,0.432099984,0.420100011,0.41039998800000005,0.402600005,0.397199995,0.39329999699999996,0.388899997,0.38550000599999995,0.382400013,0.379299991,0.376799993,0.374099992,0.370999991,0.36879999999999996,0.366499998,0.36420001,0.36219999199999997,0.359999992,0.358199999,0.30812612610333656,0.46401560046109325,0.3048533069355443,0.4623726529582281,0.30103549966237325,0.4644470878508977,0.29707910599400567,0.4681634242399258,0.2933700901764292,0.4680670952697198,0.28929288636608785,0.46168962081620074,0.28557770485448714,0.4528127817241768,0.28183500043270365,0.4454233834300481,0.2787238497781979,0.4423401504611904,0.27581613552105294,0.44241640722557685,0.27353464242283476,0.4452704341723723,0.2711946607724737,0.4498440880867228,0.2692992312926453,0.45424795897470494,0.26693265571770264,0.45698990581479604,0.2647457343389105,0.45702142224750175,0.2627770102342978,0.4580791889013212,0.2609537804882093,0.4643810221026322,0.2594000052052726,0.47566166834548523,0.2572835173333878,0.49566591651442976,0.25593654429688345,0.5113809870709728,0.2540873911371455,0.522468188302116,0.2527096427156684,0.5310747991565434,0.25064009552556493,0.5436635696890854,0.24835411523404308,0.5562919195202122,0.24634330441134827,0.5607297694651685,0.2443327789117702,0.5509321521308844,0.24272003610138987,0.5341165736992849,0.2413311114320922,0.5197287188428016,0.23928798373375595,0.5069634151940398,0.23795429171463314,0.5062597927260196,0.23650044290371017,0.5105342101773122,0.23507654373350628,0.5158613108673957,0.2342101327213983,0.5173504122802598,0.23205346318307082,0.5134988300792295,0.23106199916336442,0.49907204602366206,0.22958945421180674,0.477751022109594,0.22847298239704977,0.44939762121183563,0.2273028543937762,0.41652638635677564,0.2260711917169502,0.3850462721393859,0.22488783927693085,0.35616180248252294,0.2238875479551196,0.33307349015876053,0.22251575124197998,0.3111106761420809,0.22162101653448057,0.30004150884650155,0.22075011838020786,0.2891835977192147,0.219713400973918,0.2821652204376602,0.21843192392977578,0.2758174547762053,0.21792942766537818,0.2720215209818148,0.21718088470054897,0.2674183087499647,0.2163434847371451,0.2645659409659005,0.21526076842077646,0.2636589401563824,0.21429375675441978,0.2645647287341458,0.21333777696746387,0.2666864012726839,0.2125602414714042,0.26903813192854553,0.21176169221511928,0.27131047769694344,0.21072162372658637,0.2734808105338336,0.20977780060899776,0.2748164502615179,0.20882822491247946,0.2758371886160879,0.20788197170496558,0.2770163856219119,0.20708065336226805,0.2783099876330247,0.20623780596139688,0.2806238413056973,0.20552707516557772,0.2833819627269691,0.20460130160922588,0.2845081882219432,0.20364216928601236,0.2832581306071708,0.20281573519916782,0.2824980246797159,0.20192660029266368,0.2901195673509668,0.20120610418021712,0.3084091612118504,0.20032010022385166,0.3345086827964557,0.19940595691422683,0.3495504781188393,0.1983877195386174,0.36133068512621586,0.1976034347354644,0.38904610695928327,0.19686959750852742,0.4211684257844009,0.1960232868886676,0.4489032680776261,0.19490589949143722,0.45811496195892776,0.19417574910075128,0.4391074594757399,0.19332742045276136,0.3864345203253914,0.1920184254947734,0.3134729653164779,0.1913392328030799,0.27979708446288354,0.19069664938167213,0.25715134660499356,0.18996764556230347,0.23991454294321587,0.1892155278909159,0.22985545062930518,0.18829633268988819,0.22210365531011184,0.18740527053499323,0.21591850768107088,0.18658345591614292,0.21192135549258756,0.1858712206827036,0.2088784735439048,0.18485834611229152,0.20566792377970228,0.18410470336787105,0.20320836443088247,0.18333139414463193,0.20089564044798566,0.1825477817869509,0.19906136219689366,0.1818878231821678,0.1972984784524948,0.181154678880387,0.1955908257110984,0.1803168025272824,0.19366039183822903,0.17960762904366354,0.1922298218812693,0.1788642879365456,0.1907853953098659,0.1780224400623745,0.18931466855813253,0.17730254451899713,0.18808726269932313,0.17651285289344806,0.18674080667032936,0.17571278178680055,0.185547739920946
D1,D,1,0.125,0.25,4775.0,0.6980999857187271,0.359300009906292,0.769000024,0.7657000429999998,0.7669000029999999,0.7694999579999999,0.767600029,0.7579999560000001,0.7453999519999999,0.735399962,0.73119998,0.7311000219999999,0.734300003,0.7401000260000001,0.745700001,0.7487999949999999,0.7475999820000001,0.747799978,0.754800006,0.768000029,0.7914999950000001,0.810299993,0.822299995,0.831100025,0.844199978,0.8566000089999999,0.8590999920000001,0.844400003,0.822100013,0.8028000289999999,0.7852000149999999,0.7830000220000001,0.7869000279999999,0.792400024,0.7925999909999999,0.7854000259999999,0.764200025,0.734699987,0.6972999870000001,0.653899982,0.6125000119999999,0.5746000259999999,0.544300027,0.516100012,0.502000026,0.48829997999999997,0.478100002,0.47059999399999997,0.465800017,0.4597000030000001,0.45629999800000004,0.455400027,0.45669998999999994,0.45919999400000006,0.462000027,0.464800015,0.46710002400000006,0.46850000399999997,0.46930001699999996,0.47050001500000005,0.471700005,0.47410000900000004,0.4773000180000001,0.4782000249999999,0.47629997900000004,0.475399993,0.485699974,0.5095999680000001,0.54169999,0.559500023,0.573399991,0.60709998,0.642899975,0.6772999909999999,0.685599967,0.659000024,0.590600021,0.49599999899999997,0.45319999,0.424000009,0.40219999900000003,0.389499999,0.379299983,0.371000006,0.36550001,0.361400009,0.35700000800000004,0.35350000099999995,0.350200004,0.347299986,0.3447000010000001,0.34179999699999997,0.33889999899999995,0.336599991,0.334200002,0.33189998500000006,0.32989999699999994,0.327699996,0.325799987,0.20339341058205668,0.5333421644148737,0.20121062949924412,0.5314554551384356,0.19866319605383181,0.533838905544848,0.19603685401103213,0.5381105957947373,0.19357475655205356,0.537999727077124,0.19085540292310704,0.5306690883938898,0.188360402169749,0.5204685253879654,0.18584547000951285,0.5119761680169033,0.1837522849516732,0.5084330747358214,0.1818042277222265,0.5085241872301767,0.18029785748335125,0.5118091900740367,0.17875465750491412,0.5170714506182362,0.1774861956881493,0.5221354054935926,0.17589429671880258,0.525288000255764,0.17444189588810885,0.525324019659005,0.17313891749833876,0.5265396784672146,0.17193518034581817,0.5337838589993856,0.1709086310413205,0.546748872983425,0.1695146575478522,0.5697406014333607,0.16862184014650988,0.5878053629505544,0.16740067729294864,0.6005471037435034,0.16649504385410152,0.6104405253893985,0.165129111352391,0.6249117663102078,0.16362604315190304,0.6394257168041739,0.16229216901045138,0.6445269120652489,0.16096343337243013,0.6332658944044531,0.15989285079870452,0.6139387854129199,0.15896017737236723,0.5973999930118449,0.1576171888823868,0.5827282224817174,0.1567372975591216,0.5819191346076514,0.15577503097769513,0.586832751924549,0.15483481399411833,0.5929564501849675,0.15426210426601003,0.5946642078434192,0.1528254711843328,0.5902413838711641,0.15217159555378262,0.5736586103294861,0.1511906727024536,0.5491496742401255,0.15044637113309983,0.5165601877185154,0.14966347115793843,0.47877611900681327,0.14884505945312412,0.44259096223164485,0.1480631506976693,0.4093906069310623,0.14740508966010793,0.3828528830676359,0.146505219615084,0.3576065355810309,0.14591547286370452,0.3448814589697849,0.14534487412743033,0.33240306766203787,0.14469366935979452,0.32433634839141,0.14384733283543355,0.31703953785733163,0.14351711292332395,0.31267687964316065,0.14302928508707283,0.30738607900268206,0.14248026515093803,0.3041086306783533,0.14176153994937593,0.30306656780567526,0.14112155357438036,0.3041074455956851,0.14048669470501943,0.30654597727670324,0.1399763318738754,0.30925072394272746,0.13944597514409546,0.3118621978133788,0.13875483986575826,0.3143572840531927,0.13813000953211002,0.3158927161418693,0.13750152672226348,0.3170658962971766,0.13687637346081843,0.31842187044472886,0.13634553704521685,0.3199083214451034,0.13578957442873787,0.3225687485523273,0.13532109983355914,0.3257390282031828,0.13471535910250684,0.3270323905082046,0.13408134072404496,0.32559524825562675,0.13354136322850294,0.3247213429501258,0.1329560697105509,0.33348059398640395,0.13247699095330234,0.35450436192483226,0.1319075059715388,0.38450302459798197,0.13130909922878164,0.4017922737434122,0.13064164404588216,0.4153320044537084,0.13012985722791273,0.4471877680683205,0.12972760627895763,0.48411033233588896,0.1290968642648436,0.5159875797261656,0.12835837556252253,0.5265735045488856,0.12786610141866667,0.504725207300084,0.12730277527827571,0.44417994817549117,0.126325665248708,0.36031500081733286,0.1259826384398663,0.3216055999176587,0.1255773857988295,0.29557497578688124,0.1251052178637392,0.2757613312547884,0.1246143451218289,0.2641974703631805,0.12401379036666323,0.2552861926333367,0.12343053830919015,0.24817607900521813,0.12288810430610773,0.2435804216467533,0.12242067764864853,0.24008313049191088,0.1217485002079236,0.23639190898197815,0.12124740261819111,0.23356492711090213,0.12073394493375848,0.23090573483206026,0.12021473000841244,0.22879730766384843,0.1197711428975587,0.22677080552512405,0.11928453109517198,0.22480694446968175,0.11873008499303528,0.22258876190996224,0.11825846305634669,0.22094341234588147,0.11776043019440323,0.21928345778358357,0.11720093355150311,0.21759227697868322,0.11672164111184288,0.21618147409119154,0.11619917023198961,0.2146334088859713,0.1156667210850321,0.21326226054748948
E1,E,1,0.1,0.25,4936.0,0.6788000017404556,0.3413999900221825,0.7440000480000001,0.741300047,0.7437999849999999,0.7479999659999998,0.747299999,0.7379999750000001,0.725800037,0.7159999610000001,0.7121000289999999,0.7124000189999999,0.716899976,0.724099993,0.730099976,0.733800009,0.7331999770000001,0.733600006,0.741500005,0.755800031,0.7809999809999999,0.801100016,0.814500012,0.824300029,0.838499985,0.8527000170000001,0.8564000210000001,0.8413999819999999,0.8178000150000001,0.797700017,0.77959998,0.777200013,0.7817,0.787899993,0.7896999870000001,0.7807000209999999,0.7595000199999999,0.728899978,0.689200014,0.6438999919999999,0.600600004,0.5612000079999999,0.529699989,0.500300012,0.48489999000000006,0.470299974,0.46139997200000005,0.4529999939999999,0.4481,0.44229997700000007,0.43880001399999996,0.437899984,0.43920000700000006,0.441899985,0.44479997399999993,0.44760002200000004,0.45039999499999994,0.452100024,0.453100011,0.454300009,0.455600016,0.458300009,0.46180000900000007,0.46289998999999993,0.46110002,0.45999999999999996,0.470699988,0.49559997,0.529600009,0.548600003,0.562999993,0.5987999740000001,0.641700014,0.672000006,0.6831999860000001,0.6555999960000001,0.5835999919999999,0.493300028,0.440800018,0.41039998799999994,0.38770000699999996,0.374500014,0.364099994,0.355700001,0.35020000399999995,0.346000016,0.34149999900000005,0.338100008,0.33480001200000004,0.33189999299999995,0.329300009,0.326600008,0.32359999399999995,0.321400002,0.31909999999999994,0.31680001300000005,0.314599991,0.312399991,0.310500011,0.18308578335605416,0.5275776276595351,0.18111625509765533,0.5257115152164347,0.17881745659143902,0.5280690943868571,0.1764502574624765,0.5322946282761919,0.1742311029655413,0.532184940128959,0.1717774045323483,0.5249334933487197,0.16952260147946777,0.5148434848004423,0.1672494881993491,0.5064430428039942,0.16535702949015188,0.5029383395877811,0.16359747560641955,0.5030288832047418,0.16224143192163662,0.5062789293481884,0.16085260768560558,0.5114849474681215,0.1597071774996544,0.5164944241832329,0.15826800276125602,0.5196130630409045,0.15695877114760784,0.5196486684197489,0.15578517052545485,0.5208511706708043,0.15470157191716924,0.5280171519428221,0.15377732809675138,0.5408419127154611,0.1525231862484604,0.5635849867420695,0.15171874101337882,0.5814547110304055,0.15061939094497315,0.5940585005492437,0.1498049776290823,0.6038451030747142,0.1485754612162324,0.6181601306659639,0.14722369999503498,0.6325170719246617,0.14602163700615528,0.6375631684735283,0.14482523479270012,0.62642391394293,0.14386028563737116,0.607305796240101,0.14301741971120038,0.5909456031290835,0.14180970775935375,0.5764324990141508,0.14101776792447746,0.5756321151622973,0.14015103751488184,0.5804926938766277,0.1393046320206144,0.5865502890996764,0.13878893797878147,0.5882391294466418,0.13749302107375228,0.5838646140562471,0.13690455396689283,0.5674610069699073,0.13601970923275286,0.543216679587252,0.1353481906156206,0.5109794397204444,0.13464126230702,0.4736035512256709,0.13390343606572958,0.4378092870957315,0.1331994330714167,0.40496772622819,0.13260754175871864,0.37871684438831893,0.13179870011802772,0.35374310771700246,0.13126801715815248,0.34115531411282163,0.13075528433912584,0.3288120039459575,0.13017602766030145,0.32083250165484445,0.12941410159145475,0.3136144790453048,0.1291171610567409,0.3092990230717021,0.12867935419179705,0.3040654260694453,0.12818593412144866,0.3008235311291984,0.12753812725062472,0.2997927851446796,0.12696169170052599,0.30082238387046945,0.12638942106961146,0.3032345433947751,0.12593061869868696,0.30591025495289476,0.12545253813288326,0.3084934583264765,0.12482944899112028,0.3109616361163137,0.12426662472871246,0.3124805016041122,0.12370054295070543,0.3136409941608494,0.12313769595814988,0.3149823843735977,0.12265946557119864,0.31645271857793394,0.12215909601837613,0.31908449548415246,0.12173753749612953,0.3222205192318647,0.12119339752228074,0.3234997670055404,0.12062249448727297,0.3220781195485787,0.12013759130472072,0.3212136314424802,0.11961107523665722,0.329878090309532,0.11917910165357778,0.3506748192570783,0.11866968981627518,0.3803492134640161,0.11813207981367305,0.3974516096663303,0.11753224514007628,0.41084493774719594,0.11707279493468786,0.44235633383826156,0.11672788866989266,0.47887994569913306,0.1161450440962613,0.5104124926819397,0.11548010012491643,0.5208837553229972,0.11503482169323118,0.49927148559226886,0.11452704048184204,0.439380297075867,0.1136238458185863,0.3564214866070981,0.11333709302244964,0.318130211063411,0.11297625857800307,0.29238075613098535,0.11255312576701422,0.2727810760295547,0.11211243469303876,0.2613419749477193,0.11157313934776021,0.2525268546522397,0.11104915395525009,0.24549348498078546,0.11056088799890136,0.24094734188991523,0.11014069965985668,0.23748787638235477,0.10953488618046171,0.23383643100333795,0.10908306318290106,0.23104001003589789,0.10862024420218684,0.2284094469672139,0.10815246112425687,0.22632379667877595,0.10775150086290673,0.22431916958526366,0.1073129170297624,0.22237640542502599,0.10681354345692097,0.22018227807513444,0.10638827857286401,0.21855458654924956,0.10593843306134168,0.2169126066551255,0.10543400520244042,0.21523961830912317,0.10500171166659863,0.21384406196408112,0.10453115603877752,0.21231267578406096,0.10405096444923591,0.21095636760742592
