,0.0,0.02,0.041,0.061,0.082,0.102,0.122,0.143,0.163,0.184,0.204,0.224,0.245,0.265,0.286,0.306,0.327,0.347,0.367,0.388,0.408,0.429,0.449,0.469,0.49,0.51,0.531,0.551,0.571,0.592,0.612,0.633,0.653,0.673,0.694,0.714,0.735,0.755,0.776,0.796,0.816,0.837,0.857,0.878,0.898,0.918,0.939,0.959,0.98,1.0
0.184,0.18367346938775508,0.11111111111111112,0.22222222222222224,0.33333333333333337,0.4444444444444445,0.5555555555555556,0.6666666666666667,0.7777777777777778,0.888888888888889,1.0,1.1111111111111112,1.222222222222222,1.3333333333333335,1.4444444444444444,1.5555555555555556,1.6666666666666665,1.777777777777778,1.888888888888889,2.0,2.111111111111111,2.2222222222222223,2.3333333333333335,2.444444444444444,2.555555555555556,2.666666666666667,2.777777777777778,2.888888888888889,3.0,3.111111111111111,3.2222222222222223,3.333333333333333,3.444444444444444,3.555555555555556,3.666666666666667,3.777777777777778,3.888888888888889,4.0,4.111111111111112,4.222222222222222,4.333333333333333,4.444444444444445,4.555555555555555,4.666666666666667,4.777777777777778,4.888888888888888,5.0,5.111111111111112,5.222222222222222,5.333333333333334,5.444444444444445
0.204,0.2040816326530612,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3,1.4000000000000001,1.5,1.6,1.7000000000000002,1.8,1.9000000000000001,2.0,2.1,2.2,2.3000000000000003,2.4000000000000004,2.5000000000000004,2.6,2.7,2.8000000000000003,2.9000000000000004,3.0,3.1,3.2,3.3000000000000003,3.4000000000000004,3.5,3.6,3.7,3.8000000000000003,3.9,4.0,4.1000000000000005,4.2,4.300000000000001,4.4,4.5,4.6000000000000005,4.7,4.800000000000001,4.9
0.224,0.22448979591836732,0.09090909090909091,0.18181818181818182,0.27272727272727276,0.36363636363636365,0.45454545454545453,0.5454545454545455,0.6363636363636364,0.7272727272727273,0.8181818181818182,0.9090909090909091,1.0,1.090909090909091,1.1818181818181819,1.2727272727272727,1.3636363636363635,1.4545454545454546,1.5454545454545456,1.6363636363636365,1.7272727272727275,1.8181818181818181,1.9090909090909092,2.0,2.090909090909091,2.181818181818182,2.272727272727273,2.3636363636363638,2.4545454545454546,2.5454545454545454,2.6363636363636367,2.727272727272727,2.8181818181818183,2.909090909090909,3.0000000000000004,3.0909090909090913,3.1818181818181817,3.272727272727273,3.3636363636363638,3.454545454545455,3.5454545454545454,3.6363636363636362,3.7272727272727275,3.8181818181818183,3.9090909090909096,4.0,4.090909090909091,4.181818181818182,4.272727272727273,4.363636363636364,4.454545454545455
0.245,0.24489795918367346,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.41666666666666663,0.5,0.5833333333333333,0.6666666666666666,0.7499999999999999,0.8333333333333333,0.9166666666666665,1.0,1.0833333333333333,1.1666666666666665,1.2499999999999998,1.3333333333333333,1.4166666666666667,1.4999999999999998,1.5833333333333333,1.6666666666666665,1.75,1.833333333333333,1.9166666666666665,2.0,2.0833333333333335,2.1666666666666665,2.25,2.333333333333333,2.4166666666666665,2.4999999999999996,2.583333333333333,2.6666666666666665,2.75,2.8333333333333335,2.9166666666666665,2.9999999999999996,3.083333333333333,3.1666666666666665,3.2499999999999996,3.333333333333333,3.4166666666666665,3.5,3.5833333333333335,3.666666666666666,3.7499999999999996,3.833333333333333,3.9166666666666665,4.0,4.083333333333333
0.265,0.26530612244897955,0.07692307692307693,0.15384615384615385,0.2307692307692308,0.3076923076923077,0.38461538461538464,0.4615384615384616,0.5384615384615385,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.9230769230769232,1.0,1.076923076923077,1.1538461538461537,1.2307692307692308,1.307692307692308,1.3846153846153846,1.4615384615384617,1.5384615384615385,1.6153846153846154,1.6923076923076923,1.7692307692307694,1.8461538461538465,1.9230769230769234,2.0,2.076923076923077,2.153846153846154,2.230769230769231,2.3076923076923075,2.3846153846153846,2.4615384615384617,2.5384615384615388,2.615384615384616,2.6923076923076925,2.769230769230769,2.8461538461538463,2.9230769230769234,3.0,3.076923076923077,3.153846153846154,3.230769230769231,3.307692307692308,3.3846153846153846,3.4615384615384617,3.5384615384615388,3.615384615384616,3.692307692307693,3.7692307692307696
0.286,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.2142857142857143,0.2857142857142857,0.3571428571428571,0.4285714285714286,0.5,0.5714285714285714,0.6428571428571428,0.7142857142857142,0.7857142857142857,0.8571428571428572,0.9285714285714285,1.0,1.0714285714285714,1.1428571428571428,1.2142857142857144,1.2857142857142856,1.3571428571428572,1.4285714285714284,1.5,1.5714285714285714,1.6428571428571428,1.7142857142857144,1.7857142857142858,1.857142857142857,1.9285714285714284,2.0,2.0714285714285716,2.142857142857143,2.214285714285714,2.2857142857142856,2.357142857142857,2.428571428571429,2.5,2.571428571428571,2.642857142857143,2.7142857142857144,2.7857142857142856,2.8571428571428568,2.9285714285714284,3.0,3.0714285714285716,3.142857142857143,3.214285714285714,3.2857142857142856,3.357142857142857,3.428571428571429,3.5
0.306,0.3061224489795918,0.06666666666666667,0.13333333333333333,0.20000000000000004,0.26666666666666666,0.33333333333333337,0.4000000000000001,0.46666666666666673,0.5333333333333333,0.6000000000000001,0.6666666666666667,0.7333333333333334,0.8000000000000002,0.8666666666666667,0.9333333333333335,1.0,1.0666666666666667,1.1333333333333335,1.2000000000000002,1.2666666666666668,1.3333333333333335,1.4000000000000001,1.4666666666666668,1.5333333333333334,1.6000000000000003,1.666666666666667,1.7333333333333334,1.8,1.866666666666667,1.9333333333333336,2.0,2.066666666666667,2.1333333333333333,2.2,2.266666666666667,2.3333333333333335,2.4000000000000004,2.466666666666667,2.5333333333333337,2.6,2.666666666666667,2.7333333333333334,2.8000000000000003,2.866666666666667,2.9333333333333336,3.0,3.066666666666667,3.1333333333333337,3.2000000000000006,3.266666666666667
0.327,0.32653061224489793,0.0625,0.125,0.1875,0.25,0.3125,0.375,0.4375,0.5,0.5625,0.625,0.6875,0.75,0.8125,0.875,0.9374999999999999,1.0,1.0625,1.125,1.1875,1.25,1.3125,1.375,1.4375,1.5,1.5625000000000002,1.625,1.6875,1.75,1.8125000000000002,1.8749999999999998,1.9375,2.0,2.0625,2.125,2.1875,2.25,2.3125,2.375,2.4375,2.5,2.5625,2.625,2.6875,2.75,2.8125,2.875,2.9375,3.0,3.0625000000000004
0.347,0.3469387755102041,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.2941176470588235,0.35294117647058826,0.4117647058823529,0.47058823529411764,0.5294117647058824,0.588235294117647,0.6470588235294117,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.8823529411764705,0.9411764705882353,1.0,1.0588235294117647,1.1176470588235294,1.176470588235294,1.2352941176470589,1.2941176470588234,1.352941176470588,1.411764705882353,1.4705882352941178,1.5294117647058822,1.588235294117647,1.6470588235294117,1.7058823529411764,1.764705882352941,1.8235294117647056,1.8823529411764706,1.9411764705882353,2.0,2.0588235294117645,2.1176470588235294,2.176470588235294,2.235294117647059,2.2941176470588234,2.352941176470588,2.411764705882353,2.4705882352941178,2.5294117647058822,2.5882352941176467,2.6470588235294117,2.705882352941176,2.764705882352941,2.823529411764706,2.8823529411764706
0.367,0.36734693877551017,0.05555555555555556,0.11111111111111112,0.16666666666666669,0.22222222222222224,0.2777777777777778,0.33333333333333337,0.3888888888888889,0.4444444444444445,0.5,0.5555555555555556,0.611111111111111,0.6666666666666667,0.7222222222222222,0.7777777777777778,0.8333333333333333,0.888888888888889,0.9444444444444445,1.0,1.0555555555555556,1.1111111111111112,1.1666666666666667,1.222222222222222,1.277777777777778,1.3333333333333335,1.388888888888889,1.4444444444444444,1.5,1.5555555555555556,1.6111111111111112,1.6666666666666665,1.722222222222222,1.777777777777778,1.8333333333333335,1.888888888888889,1.9444444444444444,2.0,2.055555555555556,2.111111111111111,2.1666666666666665,2.2222222222222223,2.2777777777777777,2.3333333333333335,2.388888888888889,2.444444444444444,2.5,2.555555555555556,2.611111111111111,2.666666666666667,2.7222222222222223
0.388,0.3877551020408163,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.42105263157894735,0.47368421052631576,0.5263157894736842,0.5789473684210525,0.631578947368421,0.6842105263157894,0.7368421052631579,0.7894736842105262,0.8421052631578947,0.8947368421052632,0.9473684210526315,1.0,1.0526315789473684,1.1052631578947367,1.157894736842105,1.2105263157894737,1.263157894736842,1.3157894736842106,1.3684210526315788,1.4210526315789473,1.4736842105263157,1.5263157894736843,1.5789473684210524,1.631578947368421,1.6842105263157894,1.736842105263158,1.7894736842105263,1.8421052631578945,1.894736842105263,1.9473684210526314,2.0,2.052631578947368,2.1052631578947367,2.1578947368421053,2.2105263157894735,2.263157894736842,2.31578947368421,2.3684210526315788,2.4210526315789473,2.473684210526316,2.526315789473684,2.5789473684210527
0.408,0.4081632653061224,0.05,0.1,0.15000000000000002,0.2,0.25,0.30000000000000004,0.35000000000000003,0.4,0.45,0.5,0.55,0.6000000000000001,0.65,0.7000000000000001,0.75,0.8,0.8500000000000001,0.9,0.9500000000000001,1.0,1.05,1.1,1.1500000000000001,1.2000000000000002,1.2500000000000002,1.3,1.35,1.4000000000000001,1.4500000000000002,1.5,1.55,1.6,1.6500000000000001,1.7000000000000002,1.75,1.8,1.85,1.9000000000000001,1.95,2.0,2.0500000000000003,2.1,2.1500000000000004,2.2,2.25,2.3000000000000003,2.35,2.4000000000000004,2.45
0.429,0.42857142857142855,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.42857142857142855,0.47619047619047616,0.5238095238095237,0.5714285714285714,0.619047619047619,0.6666666666666666,0.7142857142857142,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.9047619047619048,0.9523809523809523,1.0,1.0476190476190474,1.0952380952380951,1.1428571428571428,1.1904761904761905,1.238095238095238,1.2857142857142856,1.3333333333333333,1.380952380952381,1.4285714285714284,1.476190476190476,1.5238095238095237,1.5714285714285714,1.619047619047619,1.6666666666666665,1.7142857142857142,1.7619047619047619,1.8095238095238095,1.857142857142857,1.9047619047619047,1.9523809523809523,2.0,2.047619047619048,2.095238095238095,2.142857142857143,2.1904761904761902,2.238095238095238,2.2857142857142856,2.3333333333333335
0.449,0.44897959183673464,0.045454545454545456,0.09090909090909091,0.13636363636363638,0.18181818181818182,0.22727272727272727,0.27272727272727276,0.3181818181818182,0.36363636363636365,0.4090909090909091,0.45454545454545453,0.5,0.5454545454545455,0.5909090909090909,0.6363636363636364,0.6818181818181818,0.7272727272727273,0.7727272727272728,0.8181818181818182,0.8636363636363638,0.9090909090909091,0.9545454545454546,1.0,1.0454545454545454,1.090909090909091,1.1363636363636365,1.1818181818181819,1.2272727272727273,1.2727272727272727,1.3181818181818183,1.3636363636363635,1.4090909090909092,1.4545454545454546,1.5000000000000002,1.5454545454545456,1.5909090909090908,1.6363636363636365,1.6818181818181819,1.7272727272727275,1.7727272727272727,1.8181818181818181,1.8636363636363638,1.9090909090909092,1.9545454545454548,2.0,2.0454545454545454,2.090909090909091,2.1363636363636367,2.181818181818182,2.2272727272727275
0.469,0.4693877551020408,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.21739130434782608,0.2608695652173913,0.30434782608695654,0.34782608695652173,0.391304347826087,0.43478260869565216,0.47826086956521735,0.5217391304347826,0.5652173913043478,0.6086956521739131,0.6521739130434782,0.6956521739130435,0.7391304347826088,0.782608695652174,0.8260869565217391,0.8695652173913043,0.9130434782608696,0.9565217391304347,1.0,1.0434782608695652,1.0869565217391306,1.1304347826086956,1.1739130434782608,1.2173913043478262,1.2608695652173914,1.3043478260869563,1.3478260869565217,1.391304347826087,1.434782608695652,1.4782608695652175,1.5217391304347825,1.565217391304348,1.608695652173913,1.6521739130434783,1.6956521739130435,1.7391304347826086,1.7826086956521738,1.8260869565217392,1.8695652173913044,1.9130434782608694,1.9565217391304348,2.0,2.0434782608695654,2.0869565217391304,2.130434782608696
0.49,0.4897959183673469,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333331,0.25,0.29166666666666663,0.3333333333333333,0.37499999999999994,0.41666666666666663,0.45833333333333326,0.5,0.5416666666666666,0.5833333333333333,0.6249999999999999,0.6666666666666666,0.7083333333333334,0.7499999999999999,0.7916666666666666,0.8333333333333333,0.875,0.9166666666666665,0.9583333333333333,1.0,1.0416666666666667,1.0833333333333333,1.125,1.1666666666666665,1.2083333333333333,1.2499999999999998,1.2916666666666665,1.3333333333333333,1.375,1.4166666666666667,1.4583333333333333,1.4999999999999998,1.5416666666666665,1.5833333333333333,1.6249999999999998,1.6666666666666665,1.7083333333333333,1.75,1.7916666666666667,1.833333333333333,1.8749999999999998,1.9166666666666665,1.9583333333333333,2.0,2.0416666666666665
0.51,0.5102040816326531,0.039999999999999994,0.07999999999999999,0.12,0.15999999999999998,0.19999999999999998,0.24,0.27999999999999997,0.31999999999999995,0.35999999999999993,0.39999999999999997,0.43999999999999995,0.48,0.5199999999999999,0.5599999999999999,0.5999999999999999,0.6399999999999999,0.6799999999999999,0.7199999999999999,0.76,0.7999999999999999,0.84,0.8799999999999999,0.9199999999999999,0.96,1.0,1.0399999999999998,1.0799999999999998,1.1199999999999999,1.16,1.1999999999999997,1.2399999999999998,1.2799999999999998,1.3199999999999998,1.3599999999999999,1.3999999999999997,1.4399999999999997,1.4799999999999998,1.52,1.5599999999999998,1.5999999999999999,1.64,1.68,1.72,1.7599999999999998,1.7999999999999998,1.8399999999999999,1.88,1.92,1.96
0.531,0.5306122448979591,0.038461538461538464,0.07692307692307693,0.1153846153846154,0.15384615384615385,0.19230769230769232,0.2307692307692308,0.2692307692307693,0.3076923076923077,0.34615384615384615,0.38461538461538464,0.4230769230769231,0.4615384615384616,0.5,0.5384615384615385,0.5769230769230769,0.6153846153846154,0.653846153846154,0.6923076923076923,0.7307692307692308,0.7692307692307693,0.8076923076923077,0.8461538461538461,0.8846153846153847,0.9230769230769232,0.9615384615384617,1.0,1.0384615384615385,1.076923076923077,1.1153846153846154,1.1538461538461537,1.1923076923076923,1.2307692307692308,1.2692307692307694,1.307692307692308,1.3461538461538463,1.3846153846153846,1.4230769230769231,1.4615384615384617,1.5,1.5384615384615385,1.576923076923077,1.6153846153846154,1.653846153846154,1.6923076923076923,1.7307692307692308,1.7692307692307694,1.807692307692308,1.8461538461538465,1.8846153846153848
0.551,0.5510204081632653,0.037037037037037035,0.07407407407407407,0.11111111111111112,0.14814814814814814,0.18518518518518517,0.22222222222222224,0.25925925925925924,0.2962962962962963,0.3333333333333333,0.37037037037037035,0.4074074074074074,0.4444444444444445,0.48148148148148145,0.5185185185185185,0.5555555555555555,0.5925925925925926,0.6296296296296297,0.6666666666666666,0.7037037037037037,0.7407407407407407,0.7777777777777778,0.8148148148148148,0.8518518518518519,0.888888888888889,0.925925925925926,0.9629629629629629,1.0,1.037037037037037,1.0740740740740742,1.111111111111111,1.1481481481481481,1.1851851851851851,1.2222222222222223,1.2592592592592593,1.2962962962962963,1.3333333333333333,1.3703703703703705,1.4074074074074074,1.4444444444444444,1.4814814814814814,1.5185185185185186,1.5555555555555556,1.5925925925925928,1.6296296296296295,1.6666666666666667,1.7037037037037037,1.740740740740741,1.777777777777778,1.814814814814815
0.571,0.5714285714285714,0.03571428571428571,0.07142857142857142,0.10714285714285715,0.14285714285714285,0.17857142857142855,0.2142857142857143,0.25,0.2857142857142857,0.3214285714285714,0.3571428571428571,0.39285714285714285,0.4285714285714286,0.46428571428571425,0.5,0.5357142857142857,0.5714285714285714,0.6071428571428572,0.6428571428571428,0.6785714285714286,0.7142857142857142,0.75,0.7857142857142857,0.8214285714285714,0.8571428571428572,0.8928571428571429,0.9285714285714285,0.9642857142857142,1.0,1.0357142857142858,1.0714285714285714,1.107142857142857,1.1428571428571428,1.1785714285714286,1.2142857142857144,1.25,1.2857142857142856,1.3214285714285714,1.3571428571428572,1.3928571428571428,1.4285714285714284,1.4642857142857142,1.5,1.5357142857142858,1.5714285714285714,1.607142857142857,1.6428571428571428,1.6785714285714286,1.7142857142857144,1.75
0.592,0.5918367346938775,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.17241379310344826,0.20689655172413793,0.24137931034482757,0.27586206896551724,0.31034482758620685,0.3448275862068965,0.3793103448275862,0.41379310344827586,0.44827586206896547,0.48275862068965514,0.5172413793103448,0.5517241379310345,0.5862068965517241,0.6206896551724137,0.6551724137931034,0.689655172413793,0.7241379310344828,0.7586206896551724,0.793103448275862,0.8275862068965517,0.8620689655172414,0.8965517241379309,0.9310344827586207,0.9655172413793103,1.0,1.0344827586206895,1.0689655172413792,1.103448275862069,1.1379310344827587,1.1724137931034482,1.2068965517241377,1.2413793103448274,1.2758620689655171,1.3103448275862069,1.3448275862068964,1.379310344827586,1.4137931034482758,1.4482758620689655,1.4827586206896552,1.5172413793103448,1.5517241379310343,1.586206896551724,1.6206896551724137,1.6551724137931034,1.6896551724137931
0.612,0.6122448979591836,0.03333333333333333,0.06666666666666667,0.10000000000000002,0.13333333333333333,0.16666666666666669,0.20000000000000004,0.23333333333333336,0.26666666666666666,0.30000000000000004,0.33333333333333337,0.3666666666666667,0.4000000000000001,0.43333333333333335,0.46666666666666673,0.5,0.5333333333333333,0.5666666666666668,0.6000000000000001,0.6333333333333334,0.6666666666666667,0.7000000000000001,0.7333333333333334,0.7666666666666667,0.8000000000000002,0.8333333333333335,0.8666666666666667,0.9,0.9333333333333335,0.9666666666666668,1.0,1.0333333333333334,1.0666666666666667,1.1,1.1333333333333335,1.1666666666666667,1.2000000000000002,1.2333333333333334,1.2666666666666668,1.3,1.3333333333333335,1.3666666666666667,1.4000000000000001,1.4333333333333336,1.4666666666666668,1.5,1.5333333333333334,1.5666666666666669,1.6000000000000003,1.6333333333333335
0.633,0.6326530612244897,0.03225806451612903,0.06451612903225806,0.09677419354838711,0.12903225806451613,0.16129032258064516,0.19354838709677422,0.22580645161290325,0.25806451612903225,0.2903225806451613,0.3225806451612903,0.3548387096774194,0.38709677419354843,0.41935483870967744,0.4516129032258065,0.48387096774193544,0.5161290322580645,0.5483870967741936,0.5806451612903226,0.6129032258064516,0.6451612903225806,0.6774193548387097,0.7096774193548387,0.7419354838709677,0.7741935483870969,0.8064516129032259,0.8387096774193549,0.8709677419354839,0.903225806451613,0.935483870967742,0.9677419354838709,1.0,1.032258064516129,1.0645161290322582,1.0967741935483872,1.129032258064516,1.1612903225806452,1.1935483870967742,1.2258064516129032,1.2580645161290323,1.2903225806451613,1.3225806451612903,1.3548387096774195,1.3870967741935485,1.4193548387096775,1.4516129032258065,1.4838709677419355,1.5161290322580647,1.5483870967741937,1.5806451612903227
0.653,0.6530612244897959,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46874999999999994,0.5,0.53125,0.5625,0.59375,0.625,0.65625,0.6875,0.71875,0.75,0.7812500000000001,0.8125,0.84375,0.875,0.9062500000000001,0.9374999999999999,0.96875,1.0,1.03125,1.0625,1.09375,1.125,1.15625,1.1875,1.21875,1.25,1.28125,1.3125,1.34375,1.375,1.40625,1.4375,1.46875,1.5,1.5312500000000002
0.673,0.673469387755102,0.0303030303030303,0.0606060606060606,0.09090909090909091,0.1212121212121212,0.1515151515151515,0.18181818181818182,0.21212121212121213,0.2424242424242424,0.2727272727272727,0.303030303030303,0.3333333333333333,0.36363636363636365,0.3939393939393939,0.42424242424242425,0.4545454545454545,0.4848484848484848,0.5151515151515151,0.5454545454545454,0.5757575757575758,0.606060606060606,0.6363636363636364,0.6666666666666666,0.6969696969696969,0.7272727272727273,0.7575757575757577,0.7878787878787878,0.8181818181818181,0.8484848484848485,0.8787878787878788,0.909090909090909,0.9393939393939393,0.9696969696969696,1.0,1.0303030303030303,1.0606060606060606,1.0909090909090908,1.121212121212121,1.1515151515151516,1.1818181818181817,1.212121212121212,1.2424242424242424,1.2727272727272727,1.303030303030303,1.3333333333333333,1.3636363636363635,1.3939393939393938,1.4242424242424243,1.4545454545454546,1.4848484848484849
0.694,0.6938775510204082,0.029411764705882353,0.058823529411764705,0.08823529411764706,0.11764705882352941,0.14705882352941174,0.17647058823529413,0.20588235294117646,0.23529411764705882,0.2647058823529412,0.2941176470588235,0.32352941176470584,0.35294117647058826,0.38235294117647056,0.4117647058823529,0.4411764705882352,0.47058823529411764,0.5,0.5294117647058824,0.5588235294117647,0.588235294117647,0.6176470588235294,0.6470588235294117,0.676470588235294,0.7058823529411765,0.7352941176470589,0.7647058823529411,0.7941176470588235,0.8235294117647058,0.8529411764705882,0.8823529411764705,0.9117647058823528,0.9411764705882353,0.9705882352941176,1.0,1.0294117647058822,1.0588235294117647,1.088235294117647,1.1176470588235294,1.1470588235294117,1.176470588235294,1.2058823529411764,1.2352941176470589,1.2647058823529411,1.2941176470588234,1.3235294117647058,1.352941176470588,1.3823529411764706,1.411764705882353,1.4411764705882353
