time,A680_V1,A720_V1,A680_V2,A720_V2,A680_V3,A720_V3,A680_V4,A720_V4,A680_V5,A720_V5,A680_V6,A720_V6,A680_V7,A720_V7,A680_V8,A720_V8
2019-04-17 22:10:43,-0.061397416666666656,-0.035156541666666666,-0.024187416666666663,-0.0048865416666666606,-0.05532741666666666,-0.03162654166666666,-0.04859741666666666,-0.02598654166666666,-0.03411741666666666,-0.017396541666666664,-0.062077416666666656,-0.03572654166666666,-0.03726741666666666,-0.01601654166666666,-0.09076741666666666,-0.058176541666666665
2019-04-17 22:15:43,-0.05701741666666666,-0.033996541666666664,-0.021767416666666657,-0.0014265416666666628,-0.05413741666666666,-0.03133654166666666,-0.05130741666666666,-0.027626541666666664,-0.03380741666666666,-0.016476541666666664,-0.05957741666666666,-0.03674654166666666,-0.03711741666666665,-0.016176541666666662,-0.07637741666666666,-0.057496541666666665
2019-04-17 22:19:43,-0.05979741666666666,-0.03602654166666666,-0.022417416666666655,-0.0014265416666666628,-0.05384741666666666,-0.031186541666666664,-0.052647416666666655,-0.028666541666666663,-0.03334741666666666,-0.016176541666666662,-0.062077416666666656,-0.03674654166666666,-0.038807416666666664,-0.019666541666666662,-0.08801741666666665,-0.05762654166666666
2019-04-17 22:25:43,-0.05583741666666665,-0.03414654166666666,-0.020317416666666657,-0.002216541666666662,-0.05384741666666666,-0.032656541666666664,-0.047847416666666656,-0.026736541666666662,-0.03162741666666666,-0.016176541666666662,-0.060017416666666656,-0.03543654166666666,-0.037577416666666655,-0.026286541666666663,-0.08690741666666665,-0.057766541666666664
2019-04-17 22:30:43,-0.04099741666666666,-0.03312654166666666,-0.01885741666666666,3.4583333333379485e-06,-0.05190741666666666,-0.031036541666666664,-0.05100741666666666,-0.029706541666666662,-0.030057416666666656,-0.015716541666666663,-0.059717416666666655,-0.035586541666666666,-0.03726741666666666,-0.02836654166666666,-0.07552741666666665,-0.047456541666666664
2019-04-17 22:34:43,-0.05759741666666666,-0.033566541666666665,-0.017397416666666658,-0.0025265416666666665,-0.05175741666666666,-0.031776541666666665,-0.048747416666666654,-0.024946541666666662,-0.03162741666666666,-0.016326541666666663,-0.05897741666666666,-0.03645654166666666,-0.04821741666666666,-0.030146541666666662,-0.08787741666666665,-0.057496541666666665
2019-04-17 22:40:43,-0.05480741666666666,-0.032256541666666666,-0.018047416666666656,0.0031834583333333402,-0.04935741666666666,-0.031186541666666664,-0.04723741666666666,-0.023746541666666662,-0.03052741666666666,-0.013566541666666664,-0.06163741666666666,-0.035586541666666666,-0.04821741666666666,-0.029256541666666663,-0.08801741666666665,-0.05680654166666667
2019-04-17 22:45:43,-0.03747741666666666,-0.026966541666666663,-0.017727416666666655,0.0009534583333333374,-0.04935741666666666,-0.02956654166666666,-0.047997416666666654,-0.027626541666666664,-0.02832741666666666,-0.014646541666666665,-0.058537416666666654,-0.034856541666666664,-0.03695741666666666,-0.03146654166666666,-0.07423741666666665,-0.04547654166666666
2019-04-17 22:49:43,-0.05317741666666666,-0.03166654166666666,-0.017887416666666663,0.000793458333333337,-0.053397416666666656,-0.03147654166666666,-0.04557741666666666,-0.024496541666666663,-0.029427416666666657,-0.015566541666666663,-0.05749741666666666,-0.03543654166666666,-0.05001741666666666,-0.028516541666666662,-0.08412741666666666,-0.05528654166666666
2019-04-17 22:55:43,-0.051397416666666654,-0.029916541666666664,-0.016097416666666656,0.0031834583333333402,-0.049047416666666656,-0.03015654166666666,-0.04526741666666666,-0.024796541666666665,-0.02895741666666666,-0.015256541666666665,-0.05556741666666666,-0.03368654166666667,-0.04851741666666666,-0.029256541666666663,-0.08704741666666665,-0.05762654166666666
2019-04-17 23:00:43,-0.050947416666666655,-0.031526541666666665,-0.010997416666666662,0.004303458333333336,-0.04754741666666666,-0.026746541666666665,-0.04526741666666666,-0.024046541666666664,-0.026597416666666658,-0.012956541666666665,-0.05809741666666666,-0.03368654166666667,-0.04761741666666666,-0.030146541666666662,-0.08328741666666666,-0.05472654166666666
2019-04-17 23:04:43,-0.05004741666666666,-0.030786541666666663,-0.013467416666666655,0.004303458333333336,-0.04754741666666666,-0.02793654166666666,-0.04420741666666666,-0.024796541666666665,-0.025007416666666657,-0.013566541666666664,-0.05496741666666666,-0.032366541666666665,-0.04761741666666666,-0.026286541666666663,-0.07481741666666666,-0.054866541666666664
2019-04-17 23:10:43,-0.028477416666666658,-0.008256541666666662,-0.010507416666666651,0.003983458333333335,-0.046487416666666656,-0.027196541666666664,-0.043447416666666655,-0.023896541666666663,-0.02293741666666666,-0.011256541666666661,-0.05571741666666666,-0.03221654166666666,-0.032617416666666656,-0.012186541666666661,-0.07036741666666665,-0.042496541666666665
2019-04-17 23:15:43,-0.049457416666666656,-0.029466541666666665,-0.00867741666666666,0.006063458333333341,-0.04663741666666665,-0.026296541666666663,-0.04145741666666666,-0.022096541666666664,-0.023257416666666662,-0.011876541666666664,-0.05601741666666666,-0.03280654166666666,-0.048067416666666654,-0.028666541666666663,-0.07934741666666666,-0.05403654166666666
2019-04-17 23:19:43,-0.046307416666666656,-0.026226541666666662,-0.009347416666666664,0.007673458333333334,-0.046027416666666654,-0.026896541666666662,-0.037147416666666655,-0.020436541666666662,-0.021827416666666655,-0.012186541666666661,-0.05347741666666666,-0.031636541666666664,-0.04656741666666666,-0.02836654166666666,-0.08047741666666666,-0.05152654166666666
2019-04-17 23:25:43,-0.02705741666666666,-0.005786541666666659,-0.00867741666666666,0.007673458333333334,-0.04572741666666666,-0.025706541666666666,-0.04099741666666666,-0.022696541666666663,-0.022147416666666656,-0.008936541666666662,-0.05556741666666666,-0.032366541666666665,-0.03183741666666666,-0.010646541666666665,-0.06602741666666666,-0.041066541666666664
2019-04-17 23:30:43,-0.04418741666666666,-0.026676541666666664,-0.008847416666666663,0.007993458333333342,-0.04298741666666665,-0.024356541666666662,-0.03853741666666666,-0.02028654166666666,-0.01667741666666666,-0.007846541666666665,-0.05076741666666666,-0.031636541666666664,-0.03137741666666666,-0.010486541666666661,-0.07566741666666665,-0.05152654166666666
2019-04-17 23:34:43,-0.023107416666666658,-0.023256541666666665,-0.004337416666666663,0.00896345833333334,-0.040227416666666654,-0.02421654166666666,-0.04007741666666666,-0.018616541666666663,-0.022147416666666656,-0.010486541666666661,-0.05421741666666666,-0.03339654166666666,-0.028867416666666652,-0.009866541666666662,-0.06398741666666666,-0.041206541666666666
2019-04-17 23:40:43,-0.023897416666666657,-0.006246541666666661,-0.002997416666666669,0.011723458333333332,-0.040227416666666654,-0.023166541666666665,-0.03946741666666666,-0.02073654166666666,-0.01570741666666666,-0.008166541666666662,-0.052267416666666656,-0.030456541666666663,-0.027767416666666656,-0.017996541666666664,-0.06398741666666666,-0.03962654166666666
2019-04-17 23:45:43,-0.03901741666666665,-0.023116541666666664,-0.004007416666666652,0.00896345833333334,-0.038077416666666655,-0.023166541666666665,-0.03606741666666666,-0.017706541666666662,-0.01635741666666666,-0.008166541666666662,-0.049857416666666654,-0.030016541666666664,-0.043087416666666656,-0.026726541666666662,-0.07509741666666665,-0.050266541666666664
2019-04-17 23:49:43,-0.039477416666666654,-0.021316541666666664,4.258333333334585e-05,0.012703458333333334,-0.03915741666666666,-0.022866541666666663,-0.03497741666666666,-0.01831654166666666,-0.01472741666666666,-0.0048865416666666606,-0.048497416666666654,-0.02838654166666666,-0.04277741666666666,-0.02478654166666666,-0.07108741666666665,-0.04801654166666666
2019-04-17 23:55:43,-0.03593741666666666,-0.020576541666666663,-0.0024874166666666586,0.010913458333333341,-0.04084741666666666,-0.022866541666666663,-0.03294741666666666,-0.014656541666666665,-0.015217416666666657,-0.00660654166666666,-0.04682741666666666,-0.026456541666666663,-0.026027416666666657,-0.016326541666666663,-0.07180741666666665,-0.04759654166666666
2019-04-18 00:00:43,-0.03284741666666666,-0.019976541666666663,0.0012325833333333425,0.012213458333333337,-0.03497741666666666,-0.019246541666666665,-0.03216741666666666,-0.015266541666666664,-0.013917416666666654,-0.005976541666666668,-0.04682741666666666,-0.026016541666666664,-0.025717416666666652,-0.018606541666666664,-0.06878741666666666,-0.046466541666666666
2019-04-18 00:04:43,-0.03361741666666666,-0.018616541666666663,0.0025925833333333426,0.01466345833333333,-0.03699741666666666,-0.019396541666666663,-0.03185741666666666,-0.014656541666666665,-0.011797416666666664,-0.004416541666666662,-0.04743741666666666,-0.027496541666666662,-0.03183741666666666,-0.021936541666666663,-0.06573741666666666,-0.04660654166666666
2019-04-18 00:10:43,-0.032067416666666654,-0.01771654166666666,0.002082583333333346,0.014503458333333344,-0.03606741666666666,-0.019096541666666664,-0.029027416666666653,-0.01358654166666666,-0.009497416666666661,-0.002366541666666666,-0.04697741666666666,-0.02287654166666666,-0.03168741666666666,-0.02163654166666666,-0.06310741666666665,-0.045756541666666664
2019-04-18 00:15:43,-0.030197416666666657,-0.015146541666666662,0.004652583333333335,0.013683458333333336,-0.03232741666666666,-0.01712654166666666,-0.026337416666666662,-0.010046541666666665,-0.010157416666666655,-0.0048865416666666606,-0.044697416666666656,-0.026016541666666664,-0.03695741666666666,-0.02012654166666666,-0.06791741666666666,-0.046466541666666666
2019-04-18 00:19:43,-0.012497416666666664,0.0010934583333333386,0.008092583333333347,0.019603458333333344,-0.032797416666666655,-0.016666541666666663,-0.030917416666666656,-0.014506541666666664,-0.009007416666666657,-0.001576541666666667,-0.043927416666666656,-0.025266541666666663,-0.01853741666666666,-0.003156541666666658,-0.052577416666666654,-0.03151654166666666
2019-04-18 00:25:43,-0.008237416666666657,0.005523458333333335,0.008602583333333344,0.019113458333333333,-0.02965741666666666,-0.01712654166666666,-0.02918741666666666,-0.011276541666666664,-0.007187416666666661,-0.00015654166666666247,-0.04300741666666666,-0.02182654166666666,-0.019017416666666655,-0.0017365416666666605,-0.05377741666666666,-0.033996541666666664
2019-04-18 00:30:43,-0.028947416666666656,-0.01468654166666666,0.006532583333333342,0.01630345833333334,-0.02823741666666666,-0.01636654166666666,-0.025387416666666662,-0.009576541666666664,-0.00933741666666666,-0.00268654166666666,-0.04131741666666666,-0.024226541666666664,-0.03541741666666666,-0.019366541666666664,-0.06412741666666666,-0.045056541666666665
2019-04-18 00:34:43,-0.025487416666666658,-0.013626541666666662,0.007912583333333334,0.018783458333333336,-0.028397416666666654,-0.014986541666666662,-0.024747416666666654,-0.009576541666666664,-0.00602741666666666,-0.0009465416666666615,-0.040237416666666664,-0.025566541666666665,-0.019657416666666656,-0.012796541666666664,-0.06325741666666666,-0.04363654166666666
2019-04-18 00:40:43,-0.027217416666666654,-0.014226541666666662,0.009122583333333337,0.019443458333333337,-0.029027416666666653,-0.015146541666666662,-0.022677416666666658,-0.007096541666666664,-0.00602741666666666,-0.0014265416666666628,-0.04239741666666666,-0.02287654166666666,-0.01853741666666666,-0.014026541666666663,-0.06119741666666666,-0.04363654166666666
2019-04-18 00:45:43,-0.025167416666666657,-0.012096541666666665,0.011202583333333335,0.02110345833333334,-0.028397416666666654,-0.015146541666666662,-0.025067416666666655,-0.008496541666666663,-0.004367416666666658,0.00047345833333333615,-0.039617416666666655,-0.02197654166666666,-0.03183741666666666,-0.017396541666666664,-0.06149741666666666,-0.044626541666666665
2019-04-18 00:49:43,-0.023897416666666657,-0.011026541666666664,0.012082583333333341,0.019603458333333344,-0.026017416666666654,-0.012846541666666662,-0.021717416666666656,-0.007716541666666663,-0.004697416666666662,0.0003134583333333357,-0.04007741666666666,-0.02062654166666666,-0.01595741666666666,-0.01601654166666666,-0.06119741666666666,-0.043066541666666666
2019-04-18 00:55:43,-0.02342741666666666,-0.013466541666666661,0.013822583333333346,0.022773458333333337,-0.024117416666666655,-0.01238654166666666,-0.01574741666666666,-0.006316541666666661,-0.00286741666666665,0.0014334583333333387,-0.039617416666666655,-0.020326541666666663,-0.01384741666666666,-0.015566541666666663,-0.04683741666666666,-0.033996541666666664
2019-04-18 01:00:43,-0.021357416666666657,-0.013466541666666661,0.012952583333333337,0.020433458333333335,-0.026817416666666656,-0.013916541666666664,-0.02107741666666666,-0.008646541666666663,-0.0011974166666666591,0.000793458333333337,-0.03852741666666666,-0.020926541666666663,-0.03199741666666666,-0.018756541666666664,-0.05735741666666666,-0.04177654166666667
2019-04-18 01:04:43,-0.021037416666666663,-0.012556541666666664,0.014002583333333332,0.022263458333333333,-0.02363741666666666,-0.011926541666666665,-0.01817741666666666,-0.005686541666666663,-0.004367416666666658,0.0022234583333333377,-0.03992741666666666,-0.023026541666666664,-0.02855741666666666,-0.016476541666666664,-0.05527741666666666,-0.040636541666666665
2019-04-18 01:10:43,-0.023897416666666657,-0.014386541666666662,0.011902583333333341,0.019273458333333333,-0.02315741666666666,-0.011926541666666665,-0.019467416666666654,-0.008186541666666661,-0.0005274166666666552,0.0022234583333333377,-0.03914741666666666,-0.020166541666666662,-0.018217416666666653,-0.015716541666666663,-0.04835741666666666,-0.04134654166666666
2019-04-18 01:15:43,-0.0019474166666666598,0.00984345833333334,0.015752583333333334,0.022263458333333333,-0.023797416666666654,-0.013606541666666663,-0.022197416666666657,-0.009576541666666664,0.0011625833333333419,0.0028634583333333394,-0.035267416666666655,-0.021676541666666663,-0.014337416666666658,-0.002216541666666662,-0.04271741666666666,-0.02887654166666666
2019-04-18 01:19:43,-0.01975741666666666,-0.009796541666666665,0.015572583333333348,0.02110345833333334,-0.023797416666666654,-0.011926541666666665,-0.01687741666666666,-0.003966541666666663,-0.00018741666666666212,0.0022234583333333377,-0.035107416666666655,-0.022276541666666663,-0.019497416666666656,-0.017546541666666665,-0.05839741666666666,-0.04234654166666666
2019-04-18 01:25:43,-0.006267416666666657,-0.010416541666666664,0.016102583333333337,0.02360345833333334,-0.023317416666666653,-0.013606541666666663,-0.018657416666666662,-0.0059965416666666604,0.0018325833333333458,0.004623458333333337,-0.03744741666666666,-0.021676541666666663,-0.01384741666666666,-0.002216541666666662,-0.05242741666666666,-0.04234654166666666
2019-04-18 01:30:43,-0.0007774166666666554,0.007113458333333336,0.018222583333333348,0.022933458333333337,-0.02123741666666666,-0.012076541666666663,-0.020587416666666664,-0.008026541666666664,-0.0006874166666666626,0.003023458333333333,-0.03790741666666666,-0.022726541666666662,-0.01595741666666666,-0.001896541666666661,-0.04332741666666666,-0.029756541666666664
2019-04-18 01:34:43,-0.019117416666666658,-0.006866541666666663,0.017162583333333342,0.02394345833333334,-0.02315741666666666,-0.012686541666666662,-0.017367416666666656,-0.0059965416666666604,-0.0005274166666666552,0.0017434583333333364,-0.03479741666666666,-0.021076541666666664,-0.029177416666666657,-0.017696541666666663,-0.05750741666666666,-0.04234654166666666
2019-04-18 01:40:43,-0.015087416666666659,-0.009026541666666665,0.015752583333333334,0.022773458333333337,-0.017847416666666657,-0.012536541666666661,-0.018497416666666655,-0.004746541666666666,0.002852583333333339,0.004623458333333337,-0.03604741666666666,-0.022126541666666662,-0.015467416666666657,-0.017996541666666664,-0.05571741666666666,-0.041206541666666666
2019-04-18 01:45:43,-0.018157416666666662,-0.01010654166666666,0.01910258333333334,0.02444345833333334,-0.01914741666666666,-0.01130654166666666,-0.01590741666666666,-0.0044365416666666616,0.004882583333333343,0.00574345833333334,-0.034637416666666664,-0.021076541666666664,-0.030117416666666653,-0.019366541666666664,-0.05571741666666666,-0.042066541666666665
2019-04-18 01:49:43,-0.017187416666666663,-0.008726541666666664,0.017342583333333342,0.020933458333333335,-0.02107741666666666,-0.01145654166666666,-0.014437416666666661,-0.0028665416666666596,0.0020025833333333354,0.003983458333333335,-0.03650741666666666,-0.020926541666666663,-0.029177416666666657,-0.019366541666666664,-0.05227741666666666,-0.04091654166666666
2019-04-18 01:55:43,-0.017347416666666657,-0.009496541666666664,0.018042583333333348,0.022933458333333337,-0.020427416666666656,-0.011766541666666661,-0.015087416666666659,-0.004596541666666662,0.0018325833333333458,0.001583458333333336,-0.03541741666666666,-0.02317654166666666,-0.027767416666666656,-0.017996541666666664,-0.05571741666666666,-0.041636541666666665
2019-04-18 02:00:43,-0.01427741666666666,-0.009026541666666665,0.01893258333333335,0.023273458333333337,-0.01833741666666666,-0.01068654166666666,-0.012967416666666655,-0.004746541666666666,0.003522583333333343,0.003823458333333335,-0.03338741666666666,-0.02122654166666666,-0.029967416666666656,-0.020426541666666662,-0.055867416666666656,-0.040636541666666665
2019-04-18 02:04:43,-0.014117416666666653,-0.008876541666666665,0.018752583333333336,0.022933458333333337,-0.01833741666666666,-0.01130654166666666,-0.012477416666666657,-0.0031765416666666643,0.004882583333333343,0.003983458333333335,-0.03149741666666666,-0.02182654166666666,-0.022537416666666657,-0.017396541666666664,-0.05317741666666666,-0.04049654166666666
2019-04-18 02:10:43,-0.015257416666666662,-0.009186541666666662,0.019812583333333342,0.02461345833333333,-0.01574741666666666,-0.009606541666666659,-0.012477416666666657,-0.005376541666666665,0.010702583333333335,0.006223458333333334,-0.03369741666666665,-0.021376541666666662,-0.026977416666666656,-0.01678654166666666,-0.05452741666666666,-0.04049654166666666
2019-04-18 02:15:43,0.0056225833333333475,0.010003458333333333,0.022122583333333348,0.024273458333333338,-0.016717416666666658,-0.01161654166666666,-0.01182741666666666,-0.006316541666666661,0.00898258333333335,0.007993458333333342,-0.03338741666666666,-0.021076541666666664,-0.010087416666666661,-0.0007865416666666611,-0.04071741666666666,-0.026956541666666663
2019-04-18 02:19:43,-0.012977416666666658,-0.009496541666666664,0.022122583333333348,0.022433458333333336,-0.01590741666666666,-0.007906541666666659,-0.012317416666666657,-0.00506654166666666,0.008472583333333339,0.006863458333333336,-0.02943741666666666,-0.019416541666666662,-0.02349741666666666,-0.017396541666666664,-0.053327416666666655,-0.041496541666666664
2019-04-18 02:25:43,-0.01379741666666666,-0.009796541666666665,0.023552583333333335,0.02545345833333334,-0.015087416666666659,-0.009606541666666659,-0.011167416666666659,-0.0031765416666666643,0.010192583333333352,0.006703458333333336,-0.03070741666666666,-0.020166541666666662,-0.02333741666666666,-0.01891654166666666,-0.05137741666666666,-0.03876654166666666
2019-04-18 02:30:43,0.005112583333333337,0.009043458333333337,0.02535258333333333,0.02645345833333334,-0.01574741666666666,-0.009146541666666664,-0.010507416666666651,-0.003966541666666663,0.00744258333333335,0.006063458333333341,-0.03180741666666666,-0.02062654166666666,-0.010087416666666661,-0.0003165416666666629,-0.03854741666666665,-0.02725654166666666
2019-04-18 02:34:43,-0.003947416666666662,-0.01025654166666666,0.024272583333333347,0.024273458333333338,-0.014927416666666658,-0.012076541666666663,-0.010177416666666661,-0.0031765416666666643,0.012782583333333347,0.009123458333333334,-0.03117741666666666,-0.020476541666666664,-0.009267416666666653,0.0003134583333333357,-0.05062741666666666,-0.040636541666666665
2019-04-18 02:40:43,-0.01037741666666666,-0.009026541666666665,0.024272583333333347,0.024943458333333342,-0.009517416666666653,-0.007586541666666662,-0.010017416666666654,-0.003026541666666667,0.011222583333333341,0.008803458333333333,-0.02943741666666666,-0.018206541666666663,-0.005807416666666655,0.0006334583333333366,-0.03978741666666666,-0.03962654166666666
2019-04-18 02:45:43,-0.01053741666666666,-0.008256541666666662,0.02733258333333334,0.028653458333333347,-0.010347416666666664,-0.007436541666666661,-0.008197416666666665,-0.0006565416666666629,0.015382583333333338,0.008803458333333333,-0.029287416666666663,-0.01926654166666666,-0.02317741666666666,-0.01662654166666666,-0.05122741666666666,-0.040206541666666665
2019-04-18 02:49:43,-0.011677416666666655,-0.009496541666666664,0.02733258333333334,0.027303458333333343,-0.010677416666666655,-0.0069665416666666626,-0.008367416666666655,-0.0019265416666666632,0.01312258333333334,0.00848345833333334,-0.028017416666666656,-0.017746541666666664,-0.022057416666666656,-0.017086541666666663,-0.03434741666666666,-0.03559654166666666
2019-04-18 02:55:43,-0.008237416666666657,-0.00531654166666666,0.02841258333333334,0.027303458333333343,-0.010507416666666651,-0.007276541666666664,-0.007707416666666654,-0.0012865416666666615,0.017652583333333333,0.011723458333333332,-0.02753741666666666,-0.01805654166666666,-0.01740741666666666,-0.013106541666666662,-0.034657416666666656,-0.034136541666666666
2019-04-18 03:00:43,-0.0070874166666666585,-0.00531654166666666,0.02751258333333334,0.02713345833333334,-0.009187416666666663,-0.004466541666666664,-0.008857416666666652,-0.001446541666666662,0.01590258333333333,0.010263458333333336,-0.02832741666666666,-0.019116541666666664,-0.022377416666666657,-0.017696541666666663,-0.039327416666666656,-0.03761654166666666
2019-04-18 03:04:43,-0.008737416666666657,-0.006246541666666661,0.026792583333333342,0.026293458333333346,-0.009517416666666653,-0.00540654166666666,-0.006707416666666653,-0.00034654166666666514,0.017652583333333333,0.013513458333333339,-0.02753741666666666,-0.01805654166666666,-0.019817416666666657,-0.014646541666666665,-0.04271741666666666,-0.035156541666666666
2019-04-18 03:10:43,-0.006427416666666658,-0.0045465416666666605,0.028592583333333352,0.029503458333333336,-0.008697416666666666,-0.006186541666666663,-0.0043774166666666545,0.00013345833333333612,0.01713258333333334,0.010103458333333336,-0.02832741666666666,-0.01865654166666666,-0.02093741666666666,-0.01433654166666666,-0.04865741666666666,-0.03847654166666666
2019-04-18 03:15:43,-0.0024474166666666602,-0.00531654166666666,0.03168258333333335,0.030013458333333333,-0.009357416666666653,-0.004936541666666662,-0.005547416666666666,-0.0011365416666666642,0.02082258333333334,0.012703458333333334,-0.026257416666666658,-0.018506541666666664,-0.007457416666666654,-0.011256541666666661,-0.03403741666666666,-0.024136541666666664
2019-04-18 03:19:43,-0.00543741666666666,-0.004696541666666665,0.031502583333333334,0.03290345833333334,-0.005877416666666656,-0.003376541666666663,-0.0037174166666666536,0.00013345833333333612,0.01905258333333333,0.011233458333333335,-0.02673741666666666,-0.017596541666666663,-0.016767416666666653,-0.01433654166666666,-0.041637416666666656,-0.03645654166666666
2019-04-18 03:25:43,-0.003447416666666661,-0.005166541666666663,0.03077258333333334,0.028823458333333336,-0.008697416666666666,-0.004936541666666662,-0.004217416666666654,-0.00018654166666666472,0.02258258333333335,0.013683458333333336,-0.023537416666666658,-0.017596541666666663,-0.019337416666666662,-0.013726541666666661,-0.04332741666666666,-0.03602654166666666
2019-04-18 03:30:43,-0.0022874166666666668,-0.00345654166666666,0.033872583333333345,0.03103345833333334,-0.0043774166666666545,-0.002906541666666658,-0.002207416666666656,0.0026734583333333367,0.01853258333333334,0.012703458333333334,-0.02530741666666666,-0.016836541666666663,-0.019017416666666655,-0.01033654166666666,-0.04302741666666666,-0.037326541666666664
2019-04-18 03:34:43,-0.003447416666666661,-0.00345654166666666,0.03296258333333334,0.031713458333333326,-0.003877416666666661,-0.002586541666666664,-0.0023774166666666596,0.002833458333333337,0.02311258333333334,0.015483458333333339,-0.022577416666666655,-0.015626541666666664,-0.016277416666666655,-0.013566541666666664,-0.04225741666666666,-0.035016541666666665
2019-04-18 03:40:43,-0.002777416666666657,-0.0014265416666666628,0.03296258333333334,0.030863458333333336,-0.0023774166666666596,9.345833333333775e-05,0.0003125833333333383,0.003473458333333332,0.025252583333333342,0.017293458333333338,-0.022897416666666656,-0.016686541666666662,-0.010907416666666656,-0.01203654166666666,-0.04071741666666666,-0.03370654166666666
2019-04-18 03:45:43,0.006132583333333344,-0.0025165416666666635,0.03553258333333334,0.03496345833333333,-0.0030474166666666636,9.345833333333775e-05,-0.002537416666666667,0.006673458333333333,0.025782583333333345,0.017133458333333337,-0.021767416666666657,-0.015166541666666662,-0.0004674166666666507,-0.011416541666666662,-0.028357416666666656,-0.029606541666666663
2019-04-18 03:49:43,0.011432583333333343,-0.002826541666666668,0.03553258333333334,0.033763458333333336,-0.002207416666666656,-0.0005365416666666609,-0.003877416666666661,0.0018734583333333346,0.026322583333333344,0.01795345833333334,-0.022417416666666655,-0.014246541666666664,-0.002317416666666655,0.004463458333333337,-0.029467416666666656,-0.03209654166666666
2019-04-18 03:55:43,0.02082258333333334,0.020253458333333342,0.03904258333333335,0.03771345833333333,-0.00018741666666666212,0.0007234583333333364,-0.0011974166666666591,0.0025134583333333363,0.026142583333333344,0.017793458333333338,-0.02080741666666666,-0.015016541666666664,-0.0014774166666666616,0.006063458333333341,-0.02533741666666666,-0.018896541666666662
