time,A680_V1,A720_V1,A680_V2,A720_V2,A680_V3,A720_V3,A680_V4,A720_V4,A680_V5,A720_V5,A680_V6,A720_V6,A680_V7,A720_V7,A680_V8,A720_V8
2019-05-11 18:24:50,0.07806258333333334,0.03696345833333333,0.07653258333333333,0.03959345833333334,0.06957258333333334,0.04459345833333334,0.07436258333333336,0.05737345833333333,0.05475258333333334,0.020623458333333337,0.06636258333333335,0.042963458333333336,0.09583258333333335,0.05419345833333334,0.05983258333333334,0.037383458333333335
2019-05-11 18:30:50,0.07886258333333336,0.03576345833333334,0.08402258333333333,0.04728345833333334,0.06957258333333334,0.04424345833333334,0.07799258333333335,0.06100345833333334,0.05934258333333335,0.024963458333333334,0.07364258333333336,0.05000345833333334,0.09878258333333333,0.056543458333333345,0.06630258333333335,0.042893458333333336
2019-05-11 18:35:50,0.07705258333333333,0.034733458333333335,0.08751258333333335,0.04905345833333335,0.07017258333333333,0.04670345833333334,0.07961258333333336,0.06100345833333334,0.06223258333333333,0.026653458333333345,0.07783258333333333,0.053743458333333334,0.09836258333333335,0.055993458333333336,0.06848258333333333,0.04410345833333334
2019-05-11 18:39:50,0.07745258333333334,0.03525345833333334,0.08628258333333334,0.04781345833333333,0.07216258333333335,0.04652345833333333,0.08042258333333334,0.06484345833333333,0.06030258333333334,0.024463458333333334,0.07783258333333333,0.053203458333333335,0.09772258333333335,0.056903458333333344,0.06988258333333335,0.043753458333333335
2019-05-11 18:45:50,0.07506258333333336,0.03286345833333334,0.09020258333333335,0.04940345833333334,0.07256258333333336,0.04582345833333334,0.08164258333333334,0.06246345833333334,0.05361258333333335,0.01731345833333333,0.07843258333333332,0.05303345833333333,0.10005258333333335,0.05726345833333333,0.07187258333333334,0.044973458333333334
2019-05-11 18:50:50,0.07745258333333334,0.03371345833333333,0.08689258333333334,0.04799345833333334,0.07057258333333334,0.047053458333333346,0.07920258333333334,0.06301345833333333,0.06359258333333336,0.02580345833333334,0.08004258333333335,0.05536345833333333,0.09604258333333333,0.056173458333333336,0.03084258333333334,0.01458345833333334
2019-05-11 18:54:50,0.07946258333333335,0.03405345833333335,0.08854258333333336,0.04799345833333334,0.07017258333333333,0.04564345833333334,0.07839258333333333,0.06173345833333333,0.06165258333333333,0.024633458333333337,0.08004258333333335,0.05482345833333333,0.09899258333333334,0.05563345833333334,0.029932583333333346,0.01118345833333334
2019-05-11 19:00:50,0.07987258333333334,0.03354345833333334,0.08854258333333336,0.04693345833333334,0.06977258333333335,0.04424345833333334,0.07839258333333333,0.06100345833333334,0.06165258333333333,0.02547345833333333,0.08044258333333336,0.05518345833333333,0.09541258333333334,0.05365345833333334,0.029392583333333347,0.01231345833333334
2019-05-11 19:05:50,0.07886258333333336,0.03354345833333334,0.08978258333333335,0.04940345833333334,0.07196258333333334,0.04652345833333333,0.07859258333333334,0.05973345833333334,0.06127258333333334,0.025133458333333338,0.08165258333333335,0.05698345833333334,0.10090258333333334,0.05509345833333334,0.026862583333333342,0.01086345833333334
2019-05-11 19:09:50,0.07685258333333335,0.032013458333333335,0.08875258333333334,0.04710345833333334,0.07057258333333334,0.04459345833333334,0.07981258333333334,0.06045345833333334,0.06127258333333334,0.024963458333333334,0.08024258333333335,0.053743458333333334,0.09984258333333336,0.05491345833333334,0.03048258333333334,0.011833458333333338
