time,Bv1,Cv1,Bv2,Cv2,Bv3,Cv3,Bv4,Cv4,Bv5,Cv5,Bv6,Cv6,Bv7,Cv7,Bv8,Cv8
5/12/2019 0:20,-0.006761912,0.044326741,0.003025492,0.043190745,0.011447939,0.035074702,0.026760366,0.029070071,-0.010154028,0.043002761,0.016433733,0.033653483,0.007450023,0.045229512,0.001098907,0.032913182
5/12/2019 0:40,-0.00705074,0.045391585,0.003837258,0.043685775,0.011688073,0.035740296,0.026992652,0.029748098,-0.011894433,0.044250773,0.016401808,0.034453782,0.007259166,0.046001473,0.000936205,0.033768442
5/12/2019 1:00,-0.00757953,0.046608584,0.002506749,0.044971646,0.011668212,0.036213129,0.027827755,0.030329671,-0.012544217,0.045124635,0.016622252,0.034458346,0.006924512,0.047445281,0.001359666,0.034620171
5/12/2019 1:20,-0.007043358,0.046776941,0.003145231,0.045447149,0.010562718,0.037838534,0.027660156,0.030803798,-0.012511507,0.045638622,0.015748735,0.035336851,0.007380726,0.047765185,0.002618638,0.035006647
5/12/2019 1:40,-0.008898063,0.048737157,0.002146993,0.04659735,0.011368991,0.038313308,0.027506361,0.031464839,-0.011274611,0.045664912,0.017325905,0.035333383,0.006981084,0.048872269,0.000975115,0.036524603
5/12/2019 2:00,-0.007013404,0.048071899,0.003548645,0.046519369,0.010619006,0.038842115,0.028186732,0.032245885,-0.013945409,0.047776271,0.016235967,0.0366793,0.008493484,0.048226985,0.002885024,0.036731451
5/12/2019 2:20,-0.006997128,0.049024204,0.00285474,0.047610871,0.011857279,0.03890036,0.027776597,0.032690345,-0.012768836,0.047642185,0.015717547,0.037345545,0.007020955,0.049698852,0.003889316,0.036665503
5/12/2019 2:40,-0.007510097,0.049871069,0.002282909,0.048623142,0.01101271,0.040299588,0.028582049,0.032828504,-0.013180459,0.048543836,0.016322032,0.037265831,0.007203596,0.05025962,0.005290634,0.037336864
5/12/2019 3:00,-0.005652766,0.049910509,0.003808912,0.048577352,0.010955178,0.040797621,0.027727298,0.034018747,-0.012321464,0.048803447,0.016995621,0.03718138,0.004968256,0.051850654,0.002400976,0.039247932
5/12/2019 3:20,-0.006851196,0.051159251,0.003626499,0.049310325,0.011673238,0.041087193,0.029742653,0.034075274,-0.011927271,0.049327353,0.015768141,0.038985373,0.00527112,0.051981596,0.00391055,0.039134307
5/12/2019 3:40,-0.006750458,0.051571116,0.003094294,0.050240352,0.011451617,0.042038582,0.031796626,0.033776997,-0.012531457,0.05033108,0.015481968,0.039134492,0.00458287,0.052714429,0.004221711,0.039324267
5/12/2019 4:00,-0.006383487,0.052437284,0.003518344,0.050812867,0.0120575,0.042102719,0.031185356,0.035055938,-0.011666053,0.050549576,0.016369387,0.039332366,0.004622829,0.053157004,0.002856734,0.040784371
5/12/2019 4:20,-0.005925702,0.052688703,0.003391961,0.051532802,0.011986785,0.042706635,0.032327605,0.034627675,-0.009401204,0.050353578,0.016570702,0.039834777,0.004688649,0.053947253,0.004812561,0.040535143
5/12/2019 4:40,-0.005793982,0.053198851,0.004055005,0.051917911,0.011984806,0.04327986,0.029916294,0.036678339,-0.00921193,0.050857032,0.016571995,0.040381628,0.00514483,0.05453091,0.005327555,0.041100466
5/12/2019 5:00,-0.004226457,0.05340105,0.003943564,0.052656946,0.0116029,0.04409742,0.031328754,0.036577908,-0.008863713,0.051144218,0.017370995,0.040341824,0.003358661,0.055969412,0.004946113,0.041690477
5/12/2019 5:20,-0.005906982,0.054963527,0.003793864,0.053144789,0.012398354,0.044409975,0.030290412,0.037446743,-0.00879,0.052199835,0.016102367,0.041747314,0.003855374,0.05670815,0.006057039,0.042153095
5/12/2019 5:40,-0.002735208,0.054154325,0.004275167,0.054060526,0.013079445,0.044737837,0.031549732,0.037096714,-0.008154586,0.052636823,0.01722576,0.041829716,0.004573063,0.057112001,0.006072242,0.043310585
5/12/2019 6:00,-0.005138406,0.05597543,0.004666705,0.054117748,0.013354373,0.045239354,0.031309921,0.03796832,-0.007845617,0.052850951,0.017989107,0.041664552,0.00514811,0.057499373,0.007777637,0.043064635
5/12/2019 6:20,-0.002907206,0.055693957,0.004234543,0.055604406,0.013725304,0.04578572,0.031390961,0.038505618,-0.005971355,0.053067655,0.018322056,0.042297596,0.005296219,0.058639727,0.006593444,0.044653936
5/12/2019 6:40,-0.003998921,0.056920361,0.005712374,0.055242447,0.014102496,0.046501936,0.031793289,0.038830425,-0.005885181,0.054077682,0.018692397,0.043100616,0.0069361,0.058992598,0.007502023,0.044699681
5/12/2019 7:00,-0.003164464,0.05735499,0.00560099,0.056204435,0.014633596,0.046993976,0.032322999,0.039259517,-0.003595962,0.053195967,0.019279052,0.043130093,0.006665135,0.05997818,0.008348332,0.045034677
5/12/2019 7:20,-0.003268495,0.058411693,0.0060207,0.057008128,0.014593242,0.04761114,0.032576816,0.039770574,-0.004378311,0.054692608,0.018527123,0.044216777,0.007939272,0.060385638,0.008119241,0.046213678
5/12/2019 7:40,-0.002015782,0.058587527,0.006600708,0.057628801,0.017009373,0.046898924,0.033305467,0.040523355,-0.002815749,0.0546571,0.018505005,0.045028808,0.00921128,0.060764236,0.007913585,0.047505727
5/12/2019 8:00,-0.002000967,0.058852686,0.00687117,0.058295872,0.016984922,0.047837381,0.033394249,0.040832413,-0.002249869,0.05552335,0.019801671,0.045036467,0.009121173,0.062060413,0.009421478,0.047050688
5/12/2019 8:20,-0.00228789,0.06047763,0.00748564,0.058927893,0.017737333,0.048663608,0.033191456,0.042087863,-0.001299319,0.055784537,0.020607762,0.045362592,0.01098241,0.06291687,0.009146392,0.048558757
5/12/2019 8:40,0.000802794,0.059621562,0.007584788,0.060073393,0.018192093,0.049357671,0.034554264,0.041969914,-0.000436827,0.055978939,0.020938992,0.046275162,0.014111714,0.063187691,0.010647915,0.048422939
5/12/2019 9:00,0.00101936,0.06032567,0.007856213,0.060848263,0.018012184,0.04987844,0.033480894,0.043286118,-0.000456251,0.057106557,0.020206585,0.046992579,0.012069357,0.065336827,0.010275309,0.050155186
5/12/2019 9:20,0.000902335,0.061071803,0.008688582,0.061577182,0.019099398,0.050210864,0.03458994,0.043467426,0.000289221,0.058132705,0.021250814,0.047442589,0.014160774,0.065540183,0.009279455,0.051203417
5/12/2019 9:40,0.000266408,0.062613282,0.009321278,0.06224652,0.018854439,0.051441709,0.033863515,0.044983701,0.000778538,0.058810535,0.021977359,0.047781366,0.014713625,0.066892737,0.010030104,0.051511846
5/12/2019 10:00,0.002315774,0.062334261,0.010412698,0.062765809,0.020514102,0.05119041,0.035724089,0.044289081,0.001361937,0.059100433,0.022849274,0.048201826,0.016904319,0.067024094,0.010034404,0.053184654
5/12/2019 10:20,0.002276839,0.063216133,0.011878421,0.063329999,0.021307451,0.051965291,0.035682838,0.045522311,0.001514967,0.060512301,0.02304573,0.048985135,0.017391733,0.068722956,0.010983031,0.053397214
5/12/2019 10:40,0.001820492,0.064195238,0.012587357,0.064209127,0.022893419,0.05197211,0.0371709,0.045782507,0.00360852,0.060513736,0.024935286,0.049306449,0.020642922,0.069150353,0.011023893,0.053901025
5/12/2019 11:00,0.001264592,0.065134313,0.012119222,0.065578121,0.02249355,0.053298825,0.036260422,0.047037649,0.003465804,0.061147217,0.024475885,0.050241796,0.018653135,0.070947677,0.010121254,0.055830914
5/12/2019 11:20,0.001551446,0.06614224,0.013749802,0.066245188,0.023223679,0.053838871,0.035693939,0.048303625,0.004444442,0.061933444,0.025175668,0.051242158,0.01948502,0.071593451,0.009859933,0.056931627
5/12/2019 11:40,0.001099525,0.067341922,0.014990051,0.066819089,0.024225943,0.054556499,0.037719257,0.048309506,0.003839928,0.063243486,0.025791813,0.051999017,0.021988865,0.071937334,0.008503119,0.058001427
5/12/2019 12:00,0.001197767,0.067879694,0.015453112,0.067883625,0.024467977,0.055398495,0.036286459,0.049269087,0.004426622,0.06381307,0.025580137,0.052936908,0.019658704,0.073241027,0.009539009,0.058530147
5/12/2019 12:20,0.000457842,0.06959972,0.016463793,0.069164516,0.024736643,0.056828007,0.037154905,0.050268352,0.003385155,0.065875165,0.024516862,0.054647381,0.022377336,0.074684622,0.009745656,0.059865345
5/12/2019 12:40,0.00212489,0.069256261,0.017387073,0.070538557,0.027271151,0.057033794,0.036358401,0.051090333,0.003339967,0.066952654,0.026858623,0.054820345,0.0229178,0.075274799,0.009035372,0.061188994
5/12/2019 13:00,0.001540831,0.070559394,0.019766366,0.07073419,0.027836097,0.058219925,0.036848657,0.051683013,0.003214874,0.068020869,0.026252689,0.055617274,0.023978295,0.076777085,0.008206264,0.062417599
5/12/2019 13:20,0.000512488,0.072166323,0.019118601,0.072790143,0.027465404,0.060493735,0.03612803,0.052950606,0.002728768,0.069316672,0.025860159,0.057066584,0.02536518,0.078477926,0.009242446,0.063057585
5/12/2019 13:40,0.000988359,0.072606923,0.01770439,0.07465362,0.025470282,0.06274147,0.036154685,0.053780903,0.00337557,0.070152695,0.024372624,0.058820937,0.027095395,0.080129488,0.008690927,0.064544803
5/12/2019 14:00,0.00032634,0.073961789,0.016387894,0.076382088,0.025284521,0.063771258,0.034622856,0.054989386,0.002169939,0.071646577,0.024895093,0.058837696,0.025133637,0.081818005,0.00716217,0.065931576
5/12/2019 14:20,0.000893581,0.074540107,0.017051417,0.077501133,0.025338863,0.064890069,0.034111344,0.055674262,0.001930361,0.072587293,0.02515198,0.060015117,0.027236548,0.082803327,0.007457802,0.066941815
5/12/2019 14:40,0.001059177,0.075141942,0.016777222,0.078452162,0.025340956,0.06579268,0.034441166,0.056100155,0.002089623,0.073809167,0.025439979,0.06098133,0.026812585,0.084331538,0.007070291,0.067975378
5/12/2019 15:00,-6.44E-05,0.077026284,0.015788012,0.079799355,0.023927064,0.067323256,0.034296604,0.056852658,0.001040117,0.075098535,0.025377057,0.061986827,0.027570302,0.084641191,0.007113912,0.068994634
5/12/2019 15:20,0.000101784,0.077953356,0.016951053,0.080412854,0.02493151,0.068062448,0.033512457,0.058226369,0.001030171,0.076295717,0.025572002,0.062740621,0.024266425,0.087300425,0.006836373,0.070563049
5/12/2019 15:40,-0.00052806,0.079267401,0.015208704,0.082503308,0.024143912,0.069684136,0.034080208,0.058601823,0.000979771,0.077302186,0.023940562,0.064404447,0.024335657,0.089484604,0.005684837,0.072131471
5/12/2019 16:00,-0.000273315,0.080010082,0.016062568,0.083143884,0.023704787,0.07107377,0.033545082,0.059856133,0.000239385,0.07897849,0.024279565,0.065918387,0.02639991,0.089602536,0.006031556,0.07355862
5/12/2019 16:20,-0.000497555,0.081125369,0.015662043,0.084428107,0.023774375,0.071911142,0.032743992,0.061017105,-2.49E-06,0.08009326,0.024659994,0.066686931,0.023150644,0.09191634,0.005517042,0.07453588
5/12/2019 16:40,-0.001087506,0.08256013,0.016319749,0.085272742,0.02452081,0.073307092,0.03167227,0.062590556,-0.001031687,0.081270671,0.024192586,0.068135406,0.02320835,0.093256948,0.004168603,0.076162033
5/12/2019 17:00,-0.001047448,0.083313773,0.016812983,0.086432659,0.023981143,0.074527555,0.032643771,0.063026809,-0.000847698,0.08243412,0.023078392,0.069438301,0.023476744,0.093693239,0.004271902,0.077519851
5/12/2019 17:20,-0.001684085,0.084883259,0.015161621,0.088233633,0.023683913,0.075877738,0.031576013,0.06456487,-9.60E-06,0.08301266,0.024263991,0.070242244,0.021124968,0.095868558,0.003553094,0.07932947
5/12/2019 17:40,-0.002022328,0.086216425,0.014660657,0.088724397,0.024253936,0.076134518,0.031683409,0.065351812,-0.000468227,0.084454407,0.024101502,0.070724956,0.019872842,0.097451115,0.002965577,0.080094953
5/12/2019 18:00,-0.002298228,0.086849895,0.013811351,0.088997721,0.022951889,0.076453147,0.03063667,0.066835445,-0.001588415,0.085821936,0.023947837,0.072133711,0.023091883,0.097601647,0.002485117,0.081881906
5/12/2019 18:20,-0.001938995,0.087844712,0.013163737,0.089161911,0.023429341,0.075297685,0.032513649,0.06578531,-0.001362781,0.087235947,0.024990161,0.072967864,0.02138254,0.098785674,0.002481467,0.083211029
5/12/2019 18:40,-0.002739278,0.089333945,0.011400637,0.089517346,0.021023901,0.075270731,0.031009381,0.065594683,-0.001516304,0.087792441,0.024404971,0.073937064,0.015188223,0.099836964,0.001664788,0.0847978
5/12/2019 19:00,-0.002766063,0.090416909,0.011313639,0.089837903,0.019456917,0.074769191,0.030947179,0.065116913,-0.001777766,0.089343256,0.023485707,0.073844101,0.012790583,0.098747444,0.000771561,0.086213469
5/12/2019 19:20,-0.00228852,0.093309074,0.010575769,0.081448376,0.019375546,0.070806662,0.029446721,0.060539338,-0.002236085,0.092358972,0.023378059,0.069627821,0.009474986,0.08956364,0.01140891,0.083573547
5/12/2019 19:40,-0.003630313,0.092509938,0.008650437,0.079670882,0.019690226,0.071120033,0.029471868,0.060075001,-0.002613498,0.091889203,0.020364484,0.06643776,0.005670609,0.08389796,0.003170671,0.085644947
5/12/2019 20:00,-0.003944337,0.093079382,0.008098878,0.080970469,0.018292191,0.071573772,0.028584208,0.061561286,-0.002285713,0.091075272,0.020582983,0.067921883,0.005887122,0.082391114,0.003688318,0.085710301
5/12/2019 20:20,-0.003893176,0.09131488,0.006758044,0.082678254,0.018044776,0.07082318,0.028952605,0.061467456,-0.002964339,0.091205979,0.019719506,0.069265234,0.005946069,0.082808582,0.00339675,0.084894383
5/12/2019 20:40,-0.00408208,0.093069073,0.005920261,0.082873696,0.017781082,0.071641252,0.028687585,0.061559707,-0.003580887,0.08992803,0.019559265,0.068474001,0.004944655,0.083239175,0.003371554,0.084005941
5/12/2019 21:00,-0.004298545,0.092540437,0.005865349,0.082986392,0.016689422,0.073099725,0.02834706,0.062090473,-0.003399097,0.091296747,0.018996507,0.070019784,0.004989617,0.083668845,0.002690801,0.085097078
5/12/2019 21:20,-0.004930004,0.092836521,0.004360233,0.084656207,0.016315073,0.073897505,0.027932119,0.062731733,-0.004412582,0.092154625,0.017789763,0.071621466,0.005026177,0.084618736,0.001808619,0.086482379
5/12/2019 21:40,-0.005608152,0.093818682,0.004738722,0.084870959,0.015584457,0.073084705,0.027404294,0.062999328,-0.003892627,0.090220034,0.017325817,0.072744555,0.003846986,0.085192245,0.001315789,0.086403716
5/12/2019 22:00,-0.004903363,0.092623973,0.003027007,0.085695469,0.01558551,0.073775148,0.028159751,0.062116879,-0.004828963,0.092329037,0.018010767,0.070688734,0.003497151,0.086277104,0.000594524,0.087465188
5/12/2019 22:20,-0.004565739,0.093107629,0.003040511,0.086426694,0.014692894,0.075149827,0.027280088,0.062747207,-0.005424256,0.093446509,0.017275728,0.071530092,0.002368812,0.086385284,0.000242105,0.087971235
5/12/2019 22:40,-0.005542051,0.093347363,0.002826512,0.086455913,0.014075432,0.0751123,0.027616456,0.062939555,-0.004479252,0.09240265,0.016754909,0.072118347,0.002560611,0.086431547,9.22E-05,0.087345144
5/12/2019 23:00,-0.004700459,0.093070432,0.002453411,0.086926421,0.014235099,0.075603742,0.02741923,0.063190412,-0.004388115,0.093560062,0.01660968,0.072589449,0.002382477,0.086701501,-0.000750503,0.089080302
5/12/2019 23:20,-0.005867073,0.09359234,0.001823038,0.087463992,0.014409537,0.075477103,0.027399998,0.063476705,-0.005836903,0.094022194,0.016212401,0.072321698,0.001608732,0.087220064,-0.001724874,0.089995675
5/12/2019 23:40,-0.005468783,0.093856978,0.001799835,0.087862855,0.013608813,0.076266581,0.027268204,0.064054683,-0.006213352,0.093176783,0.014773952,0.073770683,0.002260876,0.087090331,-0.001319015,0.089142158
5/13/2019 0:00,-0.007204745,0.094118485,0.000859477,0.088058601,0.013843765,0.075919872,0.026729777,0.064171284,-0.005974981,0.094119704,0.015814909,0.074125068,0.001402962,0.087180837,-0.002242665,0.090656176
5/13/2019 0:20,-0.006902977,0.095174077,-0.000386885,0.089493664,0.013111693,0.07632163,0.02562447,0.064770466,-0.006353152,0.094317493,0.015415355,0.073786383,0.001003019,0.088448153,-0.002109143,0.089305812
5/13/2019 0:40,-0.006558708,0.095766933,-0.000146087,0.089582484,0.012526666,0.077589511,0.027449594,0.064156715,-0.006604399,0.094358891,0.015146619,0.073729409,0.000459324,0.087954539,-0.001889587,0.089944064
5/13/2019 1:00,-0.006453087,0.094021795,-0.000179684,0.08941747,0.012870049,0.076164048,0.026731076,0.064171188,-0.006242848,0.094627237,0.014276986,0.074364312,-0.000653783,0.089313567,-0.0031381,0.091215885
5/13/2019 1:20,-0.007507507,0.095147746,-0.00170574,0.090134641,0.012170698,0.077553584,0.026570582,0.063596474,-0.007345895,0.094999952,0.014208661,0.075507477,-0.000944764,0.08963252,-0.002496234,0.089522265
5/13/2019 1:40,-0.007397139,0.095833587,-0.000678998,0.089772363,0.012669124,0.077285736,0.026603402,0.064538438,-0.008031096,0.096242132,0.014527269,0.074820556,-0.001526311,0.090122264,-0.003211187,0.091216361
5/13/2019 2:00,-0.007405737,0.095808396,-0.000922605,0.090345328,0.012261031,0.07714466,0.026007228,0.064848089,-0.007629566,0.096183907,0.013636989,0.075065769,-0.001105468,0.090071725,-0.003183345,0.091817459
5/13/2019 2:20,-0.008017076,0.096503628,-0.002218486,0.090409627,0.012155876,0.077731528,0.025697954,0.063696654,-0.008156456,0.095164815,0.013717154,0.075865667,-0.001049639,0.090123424,-0.00254531,0.089971662
5/13/2019 2:40,-0.008106504,0.095753945,-0.002056987,0.091098973,0.011282041,0.078274217,0.025508154,0.064467625,-0.008515859,0.096627473,0.013978461,0.075298759,-0.000794455,0.090020963,-0.003261143,0.091296025
5/13/2019 3:00,-0.007847492,0.094692525,-0.002105661,0.090682492,0.012420308,0.077972655,0.024766615,0.065752415,-0.008767705,0.097224217,0.0129937,0.075261543,-0.001655591,0.091025185,-0.00390323,0.092490649
5/13/2019 3:20,-0.008850498,0.096344751,-0.002413114,0.090981015,0.011696847,0.078182116,0.025643897,0.065327825,-0.008741397,0.095958366,0.012840198,0.076462977,-0.002297774,0.090160257,-0.002759004,0.090617389
5/13/2019 3:40,-0.007745928,0.096705667,-0.002619417,0.091385235,0.012005166,0.077906166,0.025311616,0.063801536,-0.00924626,0.096833497,0.012653604,0.076199069,-0.003012452,0.091857978,-0.004519136,0.092679078
5/13/2019 4:00,-0.00772063,0.097078301,-0.002288764,0.091573447,0.012081587,0.077776683,0.024146773,0.064926626,-0.008995373,0.097258171,0.01296668,0.076537475,-0.00217252,0.091328967,-0.003368647,0.092145678
5/13/2019 4:20,-0.008429366,0.097114838,-0.001731691,0.090568651,0.011789813,0.078259096,0.025293103,0.065491453,-0.008907566,0.095910508,0.012398458,0.077203078,-0.003024902,0.091767439,-0.004008485,0.091646119
5/13/2019 4:40,-0.010376977,0.09635662,-0.002653332,0.091349764,0.011223891,0.078330179,0.025212721,0.065805216,-0.009227741,0.096408242,0.012241503,0.076583587,-0.003140179,0.092115083,-0.004872649,0.092804014
5/13/2019 5:00,-0.008298613,0.095827806,-0.002217693,0.091249131,0.011112137,0.078272367,0.024868201,0.0651216,-0.00937697,0.097743361,0.011653606,0.07817757,-0.003036742,0.091545663,-0.00415686,0.091644573
5/13/2019 5:20,-0.008362604,0.09666322,-0.002557272,0.091463889,0.011030319,0.078087451,0.025013194,0.065096504,-0.008702489,0.096744911,0.011682117,0.077813106,-0.003083248,0.091616792,-0.00430934,0.091586358
5/13/2019 5:40,-0.009158582,0.097313179,-0.002523,0.091227683,0.011439981,0.0786074,0.024551211,0.066117047,-0.008279658,0.094227722,0.011742828,0.076611404,-0.002648966,0.091483139,-0.004595072,0.09257987
5/13/2019 6:00,-0.008272081,0.096542569,-0.002841229,0.092039387,0.011370961,0.078237245,0.024990389,0.065311958,-0.009564343,0.096485587,0.01190735,0.077323544,-0.003731833,0.091940124,-0.004351434,0.092253789
5/13/2019 6:20,-0.008051602,0.095921864,-0.002955897,0.091469711,0.011528405,0.07836141,0.025456691,0.065132027,-0.00893403,0.097021859,0.011884655,0.077479053,-0.003843414,0.092347659,-0.005036903,0.092186278
5/13/2019 6:40,-0.007761867,0.09518907,-0.003384714,0.092239545,0.010930699,0.078195406,0.024606167,0.065143666,-0.008528546,0.096025251,0.011870522,0.076898209,-0.003399232,0.092907591,-0.006144335,0.093727734
5/13/2019 7:00,-0.00820455,0.09640311,-0.00284371,0.09122029,0.010771186,0.078463981,0.024828348,0.065848117,-0.008814415,0.095733828,0.012235166,0.077479302,-0.003229507,0.091314952,-0.004580919,0.091637238
5/13/2019 7:20,-0.007306923,0.095512107,-0.002806878,0.091329231,0.011270279,0.078726015,0.024538837,0.065643032,-0.009362732,0.096972479,0.011926991,0.077869719,-0.004447785,0.093017762,-0.00469328,0.092126189
5/13/2019 7:40,-0.007119718,0.09516582,-0.003272243,0.092237292,0.010471795,0.079308094,0.025065464,0.065636845,-0.009195259,0.097060653,0.011954206,0.077947923,-0.003076774,0.092055693,-0.004327374,0.093413889
5/13/2019 8:00,-0.007830796,0.096463168,-0.003271163,0.092339005,0.011088768,0.077934535,0.024935495,0.064723498,-0.009450016,0.095663536,0.011969096,0.077215278,-0.004495365,0.092860393,-0.00452661,0.090697709
5/13/2019 8:20,-0.007242604,0.095675986,-0.003005713,0.091578232,0.011259784,0.078406828,0.025429405,0.065364677,-0.008867081,0.097102589,0.012223163,0.077144046,-0.003246759,0.092243305,-0.004800463,0.092954548
5/13/2019 8:40,-0.007424926,0.095929841,-0.002922957,0.091158551,0.010838774,0.077395468,0.025135631,0.064682088,-0.009122963,0.097169246,0.011994853,0.077089548,-0.003659745,0.092601756,-0.002830401,0.091473787
5/13/2019 9:00,-0.00806234,0.09547986,-0.003500784,0.09227169,0.01061361,0.078970183,0.025709421,0.064818869,-0.009730307,0.094990356,0.012115429,0.077770759,-0.003328222,0.09199911,-0.003545066,0.090383445
5/13/2019 9:20,-0.008054312,0.096171837,-0.00221437,0.091062012,0.011041177,0.077791295,0.025111554,0.064512191,-0.009597547,0.096227791,0.012330113,0.076978422,-0.003832788,0.09260576,-0.004268443,0.092702747
5/13/2019 9:40,-0.006931508,0.09455024,-0.002285498,0.091380255,0.01129598,0.078811015,0.025922796,0.064763564,-0.00854893,0.096728676,0.012761992,0.07695221,-0.002620319,0.091251603,-0.002407676,0.089721116
5/13/2019 10:00,-0.006889142,0.093895703,-0.002088393,0.091000266,0.011150141,0.077981265,0.025035877,0.065578645,-0.008600415,0.096888217,0.012136469,0.077417103,-0.003365021,0.091956257,-0.003033604,0.091042923
5/13/2019 10:20,-0.006756949,0.094485048,-0.002746457,0.091805157,0.010853097,0.077641141,0.025455055,0.065380097,-0.010529497,0.094872928,0.012146198,0.077911826,-0.003099168,0.091526813,-0.003606398,0.090320987
5/13/2019 10:40,-0.00705156,0.095852052,-0.002012021,0.09064745,0.010586617,0.078550577,0.025039681,0.0646345,-0.01042288,0.095863209,0.012020383,0.077201605,-0.003974043,0.092485258,-0.003977956,0.092237903
5/13/2019 11:00,-0.005138367,0.093786548,-0.002152569,0.090625574,0.011865548,0.077542,0.025740435,0.064892917,-0.009263813,0.095898151,0.012431539,0.07711494,-0.002149116,0.091461692,-0.001292835,0.08928797
5/13/2019 11:20,-0.005991915,0.093445706,-0.002463471,0.091009358,0.01082144,0.078427442,0.024819903,0.06554382,-0.009277725,0.09638095,0.012113481,0.07718134,-0.003163525,0.091690194,-0.003046441,0.090181976
5/13/2019 11:40,-0.007651354,0.094475932,-0.004037338,0.09172574,0.009822151,0.077735119,0.02501183,0.065276186,-0.009466866,0.096972899,0.012111407,0.077867912,-0.003021212,0.09159275,-0.003761133,0.091934697
5/13/2019 12:00,-0.006503156,0.094604355,-0.002050307,0.09124699,0.010547351,0.078365472,0.025016565,0.065570959,-0.009800565,0.097169674,0.012485657,0.0766597,-0.0031533,0.091603292,-0.0018589,0.089515628
