date_time,tBv1,tCv1,tBv2,tCv2,tBv3,tCv3,tBv4,tCv4,tBv5,tCv5,tBv6,tCv6,tBv7,tCv7,tBv8,tCv8
2019-05-11 19:00:00,-0.006201840801342918,0.031225079274529475,-0.007422089411963936,0.029100318493028958,-0.0048589189793426454,0.026941480006683644,-0.003453543629077039,0.026714329626952176,-0.003909842050501595,0.028594073350554843,-0.003902763228045557,0.02822436240634455,0.0015595607885033756,0.028312054235934175,-0.008299299016050239,0.031011244344466414
2019-05-12 19:30:00,-0.018172405085235654,0.04909433814228873,0.0005161162113799584,0.03158897296242703,-0.01399987917287943,0.04337054851430293,-0.020046988550656335,0.044556781491564765,-0.008821632464350257,0.03634162923474134,-0.011099477802911083,0.03823321481440286,0.0013450087453636321,0.024882185287369733,-0.002687090380901301,0.015951080933282007
2019-05-13 19:40:00,-0.005102882083520061,0.0177298188178242,-0.0010965897175959684,0.013372020728606113,-0.010169120228733905,0.026227185520654523,-0.0032800900448204232,0.010334105759484132,-0.002912315584551203,0.020398025010303016,-0.0019855723208967455,0.01589911650595655,0.0064148640307183594,0.00887769635494003,0.001438273725323444,0.012692031557530792
2019-05-14 20:30:00,0.0032291402311669234,0.01428229014797008,-0.0071402374130577675,0.02169566499125706,-0.004799927322124844,0.023860527468430353,-0.004307006361467481,0.01274835167414809,-0.006307871618778962,0.02212626928464415,0.0032598192394463787,0.01268018980538189,0.007523129709729028,0.009533988124750023,-0.006438717926448295,0.02164369922764396
2019-05-15 17:20:00,0.002093842477579709,0.007720957055752557,0.0006022923826494847,0.01976853953081172,0.0020018354350357886,0.012527228789099362,-0.0036751730916594625,0.02365417151868809,0.0012495186214311422,0.02255106577964176,0.003098295326510931,0.013799719987059955,0.001550266643168045,0.014160491215207982,-0.011427249316003623,0.04071873880632571
2019-05-16 16:45:00,0.012491408698224642,0.013473234133461307,0.013695131877987597,0.01646066628659314,0.01320471257329616,0.012805088986011964,0.008511065711023155,0.016475413177585285,0.006829800297119061,0.016476875353524302,0.003850459700640413,0.01842040521228706,0.005096646277144873,0.019189557638994437,-0.002299483911411518,0.046934255127182044
2019-05-17 14:25:00,-0.006128841038295331,0.04204922192629449,-0.0030516596983801575,0.0423135805922559,-0.0014611547788517037,0.039734517611094845,-0.008530474907269582,0.04308852806339462,-9.352444346905652e-05,0.041479167723950924,0.006040873760134118,0.035733133620535366,0.0045612491038934935,0.03252002395391207,0.0033727849994926555,0.03605380304910071
2019-05-20 15:15:00,-0.004403865679481448,0.032445607485362175,0.004544888951954665,0.01873816108318525,0.010782936133322901,0.02221418872434282,0.010726460374528459,0.01052737603723415,-0.0006156070114807243,0.01752054787021724,0.0038894400159933903,0.009064734244787813,0.0018662523411936182,0.012291147943409015,0.011226316277796074,0.013690003496785364
2019-05-21 14:45:00,-0.0038391984718284043,0.03954144493620813,0.015823378931035036,0.00042790888790572975,0.011992778109192715,0.0029267455530118088,0.03189904636046345,0.0023138942495140318,0.007406405759314231,0.008312009868476859,0.0029910179844981877,0.012084781303365768,0.006137730248529822,0.016035879249518856,0.0031783741007470243,0.024254141835593164
2019-05-22 15:10:00,-0.0011933349493261063,0.018424781777172713,0.010946975755949218,0.006326903176324268,0.008849538940315337,0.006113048201946878,0.0025973141179749444,0.0033764623896142846,0.003532236042789702,0.005768486040729998,0.007357005993357624,-0.003744512322644585,0.0005599602150421495,0.007342307226759507,0.010391591469524704,0.013382629577484054
2019-05-23 15:05:00,-0.006534208050380755,0.019312579719915974,-0.007076694055914055,0.03301276756543497,-0.007576547129563376,0.029850138665686147,0.01065567574562768,0.014224517209427114,-0.010406171027246978,0.031290339107209034,0.005661606974500694,-0.003003639883775379,-0.007380737243174316,0.01962140512485533,0.0008899654317367057,0.019378048454677853
2019-05-24 16:40:00,0.006851034123601338,0.015367734102069517,-0.010171636127157246,0.040994950746016494,0.00671793860840858,0.00036390366537049243,0.0022836790394534876,0.005122574678409389,-0.00040091251510013774,0.006305903957025539,0.008232950503411987,0.0017284517362259084,0.026643090066657493,-0.0012348579065782261,0.013249659245280815,-0.0041809350901805984
