,0,1
"('510', '720', '560')",0.11937136166423712,0.11937136166423712
"('510', '720', '570')",0.12120631148858485,0.12120631148858485
"('510', '720', '580')",0.12123302076690312,0.12123302076690312
"('510', '720', '590')",0.12185201235916066,0.12185201235916066
"('510', '720', '600')",0.1230541037991405,0.1230541037991405
"('510', '720', '610')",0.12412931192835486,0.12412931192835486
"('510', '720', '620')",0.12454037199109913,0.12454037199109913
"('510', '720', '630')",0.1271876232606446,0.1271876232606446
"('510', '720', '640')",0.12662393034362684,0.12662393034362684
"('510', '720', '650')",0.11298605503632364,0.11298605503632364
"('510', '720', '660')",0.10733366928669696,0.10733366928669696
"('510', '720', '670')",0.09515888555056873,0.09515888555056873
"('510', '720', '680')",0.09105088529448235,0.09105088529448235
"('510', '720', '690')",0.11294877858887187,0.11294877858887187
"('510', '720', '700')",0.1563597106933825,0.1563597106933825
"('510', '720', '710')",0.18001513282170967,0.18001513282170967
"('510', '720', '720')",0.19432379438883673,0.19432379438883673
"('510', '720', '730')",0.20629115947175336,0.20629115947175336
"('510', '720', '740')",0.21433018793988534,0.21433018793988534
"('510', '720', '750')",0.22286059043200623,0.22286059043200623
"('510', '730', 'A600')",0.1371364602104881,0.1371364602104881
"('510', '730', 'A680')",0.096731733969049,0.096731733969049
"('510', '730', 'A720')",0.20578792573839189,0.20578792573839189
"('510', '730', 'A750')",0.23421284294321287,0.23421284294321287
"('510', '730', '500')",0.07197701408114882,0.07197701408114882
"('510', '730', '510')",0.08466444356707281,0.08466444356707281
"('510', '730', '520')",0.10011852800182652,0.10011852800182652
"('510', '730', '530')",0.11247649181111152,0.11247649181111152
"('510', '730', '540')",0.12135733847493257,0.12135733847493257
"('510', '730', '550')",0.12704885219204431,0.12704885219204431
"('510', '730', '560')",0.1328415997544663,0.1328415997544663
"('510', '730', '570')",0.13486771608174164,0.13486771608174164
"('510', '730', '580')",0.13488453551665003,0.13488453551665003
"('510', '730', '590')",0.13556453845615024,0.13556453845615024
"('510', '730', '600')",0.13689114533875035,0.13689114533875035
"('510', '730', '610')",0.13807681691799456,0.13807681691799456
"('510', '730', '620')",0.1385257095083111,0.1385257095083111
"('510', '730', '630')",0.1414602254513655,0.1414602254513655
"('510', '730', '640')",0.14081851825458436,0.14081851825458436
"('510', '730', '650')",0.12564298371363714,0.12564298371363714
"('510', '730', '660')",0.11934954875948911,0.11934954875948911
"('510', '730', '670')",0.10581450677650317,0.10581450677650317
"('510', '730', '680')",0.10124862463612339,0.10124862463612339
"('510', '730', '690')",0.1256207683393531,0.1256207683393531
"('510', '730', '700')",0.17391867281290607,0.17391867281290607
"('510', '730', '710')",0.20022605137601635,0.20022605137601635
"('510', '730', '720')",0.21611672950328664,0.21611672950328664
"('510', '730', '730')",0.22940164334159974,0.22940164334159974
"('510', '730', '740')",0.23831818740104516,0.23831818740104516
"('510', '730', '750')",0.24778353846116308,0.24778353846116308
"('510', '740', 'A600')",0.13940951787728684,0.13940951787728684
"('510', '740', 'A680')",0.09832079886973422,0.09832079886973422
"('510', '740', 'A720')",0.2092809945284695,0.2092809945284695
"('510', '740', 'A750')",0.23819025799195015,0.23819025799195015
"('510', '740', '500')",0.0731417663960805,0.0731417663960805
"('510', '740', '510')",0.08602644013814742,0.08602644013814742
"('510', '740', '520')",0.10175469021901429,0.10175469021901429
"('510', '740', '530')",0.11431612664204616,0.11431612664204616
"('510', '740', '540')",0.12333872198722562,0.12333872198722562
"('510', '740', '550')",0.1291244238725242,0.1291244238725242
"('510', '740', '560')",0.13500822181747574,0.13500822181747574
"('510', '740', '570')",0.13706392893535235,0.13706392893535235
"('510', '740', '580')",0.13707792925007112,0.13707792925007112
"('510', '740', '590')",0.13776683620340324,0.13776683620340324
"('510', '740', '600')",0.13911334302526623,0.13911334302526623
"('510', '740', '610')",0.14031684040675907,0.14031684040675907
"('510', '740', '620')",0.14077176339782393,0.14077176339782393
"('510', '740', '630')",0.14375228534534223,0.14375228534534223
"('510', '740', '640')",0.1430965601395523,0.1430965601395523
"('510', '740', '650')",0.12767481222632093,0.12767481222632093
"('510', '740', '660')",0.1212816205237025,0.1212816205237025
"('510', '740', '670')",0.10753006914244823,0.10753006914244823
"('510', '740', '680')",0.10289479921057365,0.10289479921057365
"('510', '740', '690')",0.1276769900076299,0.1276769900076299
"('510', '740', '700')",0.17677854527074754,0.17677854527074754
"('510', '740', '710')",0.2035203881418295,0.2035203881418295
"('510', '740', '720')",0.21966800296578737,0.21966800296578737
"('510', '740', '730')",0.23316413447442152,0.23316413447442152
"('510', '740', '740')",0.24222245143396037,0.24222245143396037
"('510', '740', '750')",0.25183993744556843,0.25183993744556843
"('510', '750', 'A600')",0.13776687153175404,0.13776687153175404
"('510', '750', 'A680')",0.09714891321110986,0.09714891321110986
"('510', '750', 'A720')",0.2069129088877837,0.2069129088877837
"('510', '750', 'A750')",0.23552217053580748,0.23552217053580748
"('510', '750', '500')",0.0722453399348979,0.0722453399348979
"('510', '750', '510')",0.08497694603142592,0.08497694603142592
"('510', '750', '520')",0.10052228095606697,0.10052228095606697
"('510', '750', '530')",0.1129354250608986,0.1129354250608986
"('510', '750', '540')",0.12184909569786462,0.12184909569786462
"('510', '750', '550')",0.127565294204792,0.127565294204792
"('510', '750', '560')",0.13337704709410503,0.13337704709410503
"('510', '750', '570')",0.13540553593328963,0.13540553593328963
"('510', '750', '580')",0.13541734331778021,0.13541734331778021
"('510', '750', '590')",0.13609654520733006,0.13609654520733006
"('510', '750', '600')",0.13742587159623387,0.13742587159623387
"('510', '750', '610')",0.1386141917311834,0.1386141917311834
"('510', '750', '620')",0.1390626928930816,0.1390626928930816
"('510', '750', '630')",0.14200577837620076,0.14200577837620076
"('510', '750', '640')",0.141355362275997,0.141355362275997
"('510', '750', '650')",0.12612082291841686,0.12612082291841686
"('510', '750', '660')",0.11980881495054052,0.11980881495054052
"('510', '750', '670')",0.10622636802674479,0.10622636802674479
"('510', '750', '680')",0.10165281528805703,0.10165281528805703
"('510', '750', '690')",0.12615064601239268,0.12615064601239268
"('510', '750', '700')",0.1746805419564572,0.1746805419564572
"('510', '750', '710')",0.2011072469141566,0.2011072469141566
"('510', '750', '720')",0.217063884355418,0.217063884355418
"('510', '750', '730')",0.23039426372995453,0.23039426372995453
"('510', '750', '740')",0.2393442903117211,0.2393442903117211
"('510', '750', '750')",0.2488468831860191,0.2488468831860191
"('520', 'A600', 'A600')",0.07152272401304383,0.07152272401304383
"('520', 'A600', 'A680')",0.05111599623403518,0.05111599623403518
"('520', 'A600', 'A720')",0.10719919799188893,0.10719919799188893
"('520', 'A600', 'A750')",0.12212323841386041,0.12212323841386041
"('520', 'A600', '500')",0.03748329842773035,0.03748329842773035
"('520', 'A600', '510')",0.043881156602725735,0.043881156602725735
"('520', 'A600', '520')",0.05196601279224278,0.05196601279224278
"('520', 'A600', '530')",0.05831901940290585,0.05831901940290585
"('520', 'A600', '540')",0.06291018694887485,0.06291018694887485
"('520', 'A600', '550')",0.065863168495647,0.065863168495647
"('520', 'A600', '560')",0.0689140034011142,0.0689140034011142
"('520', 'A600', '570')",0.06998150262933756,0.06998150262933756
"('520', 'A600', '580')",0.07001535205775977,0.07001535205775977
"('520', 'A600', '590')",0.0704112282480791,0.0704112282480791
"('520', 'A600', '600')",0.07110111467869062,0.07110111467869062
"('520', 'A600', '610')",0.07169249877170114,0.07169249877170114
"('520', 'A600', '620')",0.07190539505990268,0.07190539505990268
"('520', 'A600', '630')",0.07338608055434559,0.07338608055434559
"('520', 'A600', '640')",0.07308098156932563,0.07308098156932563
"('520', 'A600', '650')",0.06518998868337755,0.06518998868337755
"('520', 'A600', '660')",0.061890431912096866,0.061890431912096866
"('520', 'A600', '670')",0.054820001597681856,0.054820001597681856
"('520', 'A600', '680')",0.05237565839411795,0.05237565839411795
"('520', 'A600', '690')",0.06475345938063226,0.06475345938063226
"('520', 'A600', '700')",0.08939710965852532,0.08939710965852532
"('520', 'A600', '710')",0.1027755700375792,0.1027755700375792
"('520', 'A600', '720')",0.11093296253836948,0.11093296253836948
"('520', 'A600', '730')",0.11777454304716106,0.11777454304716106
"('520', 'A600', '740')",0.12234081077714354,0.12234081077714354
"('520', 'A600', '750')",0.12724937327716157,0.12724937327716157
"('520', 'A680', 'A600')",-0.7770633644205951,0.7770633644205951
"('520', 'A680', 'A680')",-0.546668448239591,0.546668448239591
"('520', 'A680', 'A720')",-1.1633094358229699,1.1633094358229699
"('520', 'A680', 'A750')",-1.3203602857733108,1.3203602857733108
"('520', 'A680', '500')",-0.40794297179240535,0.40794297179240535
"('520', 'A680', '510')",-0.4785540333785431,0.4785540333785431
"('520', 'A680', '520')",-0.5671364884069626,0.5671364884069626
"('520', 'A680', '530')",-0.6367027456673675,0.6367027456673675
"('520', 'A680', '540')",-0.6863951668753668,0.6863951668753668
"('520', 'A680', '550')",-0.7184242252065385,0.7184242252065385
"('520', 'A680', '560')",-0.7508609628226894,0.7508609628226894
"('520', 'A680', '570')",-0.7618494928913082,0.7618494928913082
"('520', 'A680', '580')",-0.7616053002015517,0.7616053002015517
"('520', 'A680', '590')",-0.7651909009476543,0.7651909009476543
"('520', 'A680', '600')",-0.7723753666215296,0.7723753666215296
"('520', 'A680', '610')",-0.7786921580556876,0.7786921580556876
"('520', 'A680', '620')",-0.7809608020664407,0.7809608020664407
"('520', 'A680', '630')",-0.797197065990251,0.797197065990251
"('520', 'A680', '640')",-0.7932267347061874,0.7932267347061874
"('520', 'A680', '650')",-0.7074103710225851,0.7074103710225851
"('520', 'A680', '660')",-0.6714581514926913,0.6714581514926913
"('520', 'A680', '670')",-0.5952456526805279,0.5952456526805279
"('520', 'A680', '680')",-0.5693285436290875,0.5693285436290875
"('520', 'A680', '690')",-0.7061589839007637,0.7061589839007637
"('520', 'A680', '700')",-0.9773282229053724,0.9773282229053724
"('520', 'A680', '710')",-1.1247053139156493,1.1247053139156493
"('520', 'A680', '720')",-1.213131571659026,1.213131571659026
"('520', 'A680', '730')",-1.2870627293521748,1.2870627293521748
"('520', 'A680', '740')",-1.3362721216887257,1.3362721216887257
"('520', 'A680', '750')",-1.3887460646722687,1.3887460646722687
"('520', 'A720', 'A600')",0.05608967920610086,0.05608967920610086
"('520', 'A720', 'A680')",0.04068468327611019,0.04068468327611019
"('520', 'A720', 'A720')",0.08323512176582826,0.08323512176582826
"('520', 'A720', 'A750')",0.09513109156601995,0.09513109156601995
"('520', 'A720', '500')",0.02951391502248829,0.02951391502248829
"('520', 'A720', '510')",0.03449041312709311,0.03449041312709311
"('520', 'A720', '520')",0.040735310408175796,0.040735310408175796
"('520', 'A720', '530')",0.04569737800325635,0.04569737800325635
"('520', 'A720', '540')",0.049356251486329716,0.049356251486329716
"('520', 'A720', '550')",0.051725390686704564,0.051725390686704564
"('520', 'A720', '560')",0.05418771126816835,0.05418771126816835
"('520', 'A720', '570')",0.0551588032095075,0.0551588032095075
"('520', 'A720', '580')",0.05525932600997219,0.05525932600997219
"('520', 'A720', '590')",0.05566094208826533,0.05566094208826533
"('520', 'A720', '600')",0.056269639371590796,0.056269639371590796
"('520', 'A720', '610')",0.05679598757902671,0.05679598757902671
"('520', 'A720', '620')",0.05700129765520745,0.05700129765520745
"('520', 'A720', '630')",0.05822358010389439,0.05822358010389439
"('520', 'A720', '640')",0.05806907291007435,0.05806907291007435
"('520', 'A720', '650')",0.05185054757299523,0.05185054757299523
"('520', 'A720', '660')",0.049251503957497667,0.049251503957497667
"('520', 'A720', '670')",0.043569304965701106,0.043569304965701106
"('520', 'A720', '680')",0.04155310144810931,0.04155310144810931
"('520', 'A720', '690')",0.05111619032690218,0.05111619032690218
"('520', 'A720', '700')",0.07032738503436331,0.07032738503436331
"('520', 'A720', '710')",0.08082246769494361,0.08082246769494361
"('520', 'A720', '720')",0.08736355383504812,0.08736355383504812
"('520', 'A720', '730')",0.09291373260249047,0.09291373260249047
"('520', 'A720', '740')",0.09662530813263559,0.09662530813263559
"('520', 'A720', '750')",0.10062762413633619,0.10062762413633619
"('520', 'A750', 'A600')",0.06359272763831247,0.06359272763831247
"('520', 'A750', 'A680')",0.04601876721994591,0.04601876721994591
"('520', 'A750', 'A720')",0.09480208791742917,0.09480208791742917
"('520', 'A750', 'A750')",0.10829910524626563,0.10829910524626563
"('520', 'A750', '500')",0.03332848050217235,0.03332848050217235
"('520', 'A750', '510')",0.03895911981922484,0.03895911981922484
"('520', 'A750', '520')",0.04607526647265392,0.04607526647265392
"('520', 'A750', '530')",0.05170172431241604,0.05170172431241604
"('520', 'A750', '540')",0.05583319395098063,0.05583319395098063
"('520', 'A750', '550')",0.058513507137733844,0.058513507137733844
"('520', 'A750', '560')",0.061283411050173986,0.061283411050173986
"('520', 'A750', '570')",0.06236794848889826,0.06236794848889826
"('520', 'A750', '580')",0.06246844746584934,0.06246844746584934
"('520', 'A750', '590')",0.06291339866996504,0.06291339866996504
"('520', 'A750', '600')",0.06359465102512207,0.06359465102512207
"('520', 'A750', '610')",0.06418672558707084,0.06418672558707084
"('520', 'A750', '620')",0.0644186610037375,0.0644186610037375
"('520', 'A750', '630')",0.06580171074342345,0.06580171074342345
"('520', 'A750', '640')",0.06561343575822953,0.06561343575822953
"('520', 'A750', '650')",0.05859017108463238,0.05859017108463238
"('520', 'A750', '660')",0.05566636817060577,0.05566636817060577
"('520', 'A750', '670')",0.0492633377785614,0.0492633377785614
"('520', 'A750', '680')",0.047009530432866486,0.047009530432866486
"('520', 'A750', '690')",0.05790452598810936,0.05790452598810936
"('520', 'A750', '700')",0.07974309404584545,0.07974309404584545
"('520', 'A750', '710')",0.09167478540064522,0.09167478540064522
"('520', 'A750', '720')",0.0990882888147342,0.0990882888147342
"('520', 'A750', '730')",0.10535854604699657,0.10535854604699657
"('520', 'A750', '740')",0.10955241692141104,0.10955241692141104
"('520', 'A750', '750')",0.11407958445927902,0.11407958445927902
"('520', '500', 'A600')",-0.3975566013840808,0.3975566013840808
"('520', '500', 'A680')",-0.28026965369976486,0.28026965369976486
"('520', '500', 'A720')",-0.5948913433344201,0.5948913433344201
"('520', '500', 'A750')",-0.6756248309781432,0.6756248309781432
"('520', '500', '500')",-0.2088430077615131,0.2088430077615131
"('520', '500', '510')",-0.24497600073103865,0.24497600073103865
"('520', '500', '520')",-0.2902092196002126,0.2902092196002126
"('520', '500', '530')",-0.3258003754969907,0.3258003754969907
"('520', '500', '540')",-0.3512810431056197,0.3512810431056197
"('520', '500', '550')",-0.36770103443845836,0.36770103443845836
"('520', '500', '560')",-0.38436860454307187,0.38436860454307187
"('520', '500', '570')",-0.390079288201306,0.390079288201306
"('520', '500', '580')",-0.39002059464463956,0.39002059464463956
"('520', '500', '590')",-0.39192295146250067,0.39192295146250067
"('520', '500', '600')",-0.39564635789990876,0.39564635789990876
"('520', '500', '610')",-0.39891824112935814,0.39891824112935814
"('520', '500', '620')",-0.40010473795620305,0.40010473795620305
"('520', '500', '630')",-0.4084425195388577,0.4084425195388577
"('520', '500', '640')",-0.4064753582045353,0.4064753582045353
"('520', '500', '650')",-0.36254011694150545,0.36254011694150545
"('520', '500', '660')",-0.3441396578510314,0.3441396578510314
"('520', '500', '670')",-0.30504688268831615,0.30504688268831615
"('520', '500', '680')",-0.2917211630029697,0.2917211630029697
"('520', '500', '690')",-0.3616500741450943,0.3616500741450943
"('520', '500', '700')",-0.5003282757809446,0.5003282757809446
"('520', '500', '710')",-0.5757302521519834,0.5757302521519834
"('520', '500', '720')",-0.6210936505881124,0.6210936505881124
"('520', '500', '730')",-0.6590544491238433,0.6590544491238433
"('520', '500', '740')",-0.684347386671786,0.684347386671786
"('520', '500', '750')",-0.711316815345739,0.711316815345739
"('520', '510', 'A600')",-0.19252075463761087,0.19252075463761087
"('520', '510', 'A680')",-0.13564389545819944,0.13564389545819944
"('520', '510', 'A720')",-0.288071169808386,0.288071169808386
"('520', '510', 'A750')",-0.32728480750385636,0.32728480750385636
"('520', '510', '500')",-0.10111182054030687,0.10111182054030687
"('520', '510', '510')",-0.11909978420123535,0.11909978420123535
"('520', '510', '520')",-0.14046478376050153,0.14046478376050153
"('520', '510', '530')",-0.1577641615723,0.1577641615723
"('520', '510', '540')",-0.1702241024618507,0.1702241024618507
"('520', '510', '550')",-0.1781067803382992,0.1781067803382992
"('520', '510', '560')",-0.18622575404018082,0.18622575404018082
"('520', '510', '570')",-0.1889694031584881,0.1889694031584881
"('520', '510', '580')",-0.18892491574248038,0.18892491574248038
"('520', '510', '590')",-0.18982597422658865,0.18982597422658865
"('520', '510', '600')",-0.19162362477406147,0.19162362477406147
"('520', '510', '610')",-0.19320544005106544,0.19320544005106544
"('520', '510', '620')",-0.19379042661820556,0.19379042661820556
"('520', '510', '630')",-0.19783879867911724,0.19783879867911724
"('520', '510', '640')",-0.19687980764487212,0.19687980764487212
"('520', '510', '650')",-0.17556953448330437,0.17556953448330437
"('520', '510', '660')",-0.1666561401702933,0.1666561401702933
"('520', '510', '670')",-0.14769542642291333,0.14769542642291333
"('520', '510', '680')",-0.14125013245062057,0.14125013245062057
"('520', '510', '690')",-0.175215130120719,0.175215130120719
"('520', '510', '700')",-0.2425601460524447,0.2425601460524447
"('520', '510', '710')",-0.27919058013154396,0.27919058013154396
"('520', '510', '720')",-0.30121507992307794,0.30121507992307794
"('520', '510', '730')",-0.31965739291134065,0.31965739291134065
"('520', '510', '740')",-0.33196465363384275,0.33196465363384275
"('520', '510', '750')",-0.34504516963229914,0.34504516963229914
"('520', '530', 'A600')",0.09912144189802352,0.09912144189802352
"('520', '530', 'A680')",0.06986364170683579,0.06986364170683579
"('520', '530', 'A720')",0.14847121100439042,0.14847121100439042
"('520', '530', 'A750')",0.16862861820778718,0.16862861820778718
"('520', '530', '500')",0.052026013942512384,0.052026013942512384
"('520', '530', '510')",0.06098373271163193,0.06098373271163193
"('520', '530', '520')",0.0723199729965398,0.0723199729965398
"('520', '530', '530')",0.08118606825169494,0.08118606825169494
"('520', '530', '540')",0.0875219670509455,0.0875219670509455
"('520', '530', '550')",0.09161937192702152,0.09161937192702152
"('520', '530', '560')",0.09576429768284078,0.09576429768284078
"('520', '530', '570')",0.09718468586171292,0.09718468586171292
"('520', '530', '580')",0.09716690551756346,0.09716690551756346
"('520', '530', '590')",0.09764010414274593,0.09764010414274593
"('520', '530', '600')",0.09856543164074827,0.09856543164074827
"('520', '530', '610')",0.09937910111474624,0.09937910111474624
"('520', '530', '620')",0.09967191469824166,0.09967191469824166
"('520', '530', '630')",0.10174612558462703,0.10174612558462703
"('520', '530', '640')",0.10125116363353315,0.10125116363353315
"('520', '530', '650')",0.09030996063700547,0.09030996063700547
"('520', '530', '660')",0.08572974004850153,0.08572974004850153
"('520', '530', '670')",0.07599827950014137,0.07599827950014137
"('520', '530', '680')",0.07268468145759932,0.07268468145759932
"('520', '530', '690')",0.09011902379973002,0.09011902379973002
"('520', '530', '700')",0.12467997409929477,0.12467997409929477
"('520', '530', '710')",0.14346628706720277,0.14346628706720277
"('520', '530', '720')",0.15476433878585416,0.15476433878585416
"('520', '530', '730')",0.1642105001487706,0.1642105001487706
"('520', '530', '740')",0.17050399556900642,0.17050399556900642
"('520', '530', '750')",0.177219064804099,0.177219064804099
"('520', '540', 'A600')",0.13785150754276043,0.13785150754276043
"('520', '540', 'A680')",0.09716207311827962,0.09716207311827962
"('520', '540', 'A720')",0.20663841286371443,0.20663841286371443
"('520', '540', 'A750')",0.23471043651963752,0.23471043651963752
"('520', '540', '500')",0.07230906002438942,0.07230906002438942
"('520', '540', '510')",0.08472375759384643,0.08472375759384643
"('520', '540', '520')",0.10053567255156326,0.10053567255156326
"('520', '540', '530')",0.11285872105875594,0.11285872105875594
"('520', '540', '540')",0.1216564799261941,0.1216564799261941
"('520', '540', '550')",0.12735619757756278,0.12735619757756278
"('520', '540', '560')",0.13311123898614818,0.13311123898614818
"('520', '540', '570')",0.13508272286399525,0.13508272286399525
"('520', '540', '580')",0.1350548840436725,0.1350548840436725
"('520', '540', '590')",0.1357116950522177,0.1357116950522177
"('520', '540', '600')",0.1369949726671078,0.1369949726671078
"('520', '540', '610')",0.13812435521985278,0.13812435521985278
"('520', '540', '620')",0.13852863514138214,0.13852863514138214
"('520', '540', '630')",0.14140839039895892,0.14140839039895892
"('520', '540', '640')",0.140716623372388,0.140716623372388
"('520', '540', '650')",0.12551207779160145,0.12551207779160145
"('520', '540', '660')",0.11914996196214611,0.11914996196214611
"('520', '540', '670')",0.10563033801110899,0.10563033801110899
"('520', '540', '680')",0.10102981204257111,0.10102981204257111
"('520', '540', '690')",0.1252726433707385,0.1252726433707385
"('520', '540', '700')",0.17332108730548845,0.17332108730548845
"('520', '540', '710')",0.1994344162290025,0.1994344162290025
"('520', '540', '720')",0.2151329098030712,0.2151329098030712
"('520', '540', '730')",0.22825538689878,0.22825538689878
"('520', '540', '740')",0.23699723153896812,0.23699723153896812
"('520', '540', '750')",0.24632713369125447,0.24632713369125447
"('520', '550', 'A600')",0.14893858726975662,0.14893858726975662
"('520', '550', 'A680')",0.10496036601989256,0.10496036601989256
"('520', '550', 'A720')",0.2233535163492577,0.2233535163492577
"('520', '550', 'A750')",0.25372650861207413,0.25372650861207413
"('520', '550', '500')",0.07810887815849932,0.07810887815849932
"('520', '550', '510')",0.09157001668224019,0.09157001668224019
"('520', '550', '520')",0.1086106976247323,0.1086106976247323
"('520', '550', '530')",0.12193431976938518,0.12193431976938518
"('520', '550', '540')",0.13145018666651542,0.13145018666651542
"('520', '550', '550')",0.13760256727538667,0.13760256727538667
"('520', '550', '560')",0.14382309245322733,0.14382309245322733
"('520', '550', '570')",0.14594990053664403,0.14594990053664403
"('520', '550', '580')",0.1459175520070679,0.1459175520070679
"('520', '550', '590')",0.14662448297216324,0.14662448297216324
"('520', '550', '600')",0.14801021592334296,0.14801021592334296
"('520', '550', '610')",0.1492307623589173,0.1492307623589173
"('520', '550', '620')",0.14966901936877286,0.14966901936877286
"('520', '550', '630')",0.15278199710171814,0.15278199710171814
"('520', '550', '640')",0.15203249280685505,0.15203249280685505
"('520', '550', '650')",0.13560493267147922,0.13560493267147922
"('520', '550', '660')",0.1287351043000844,0.1287351043000844
"('520', '550', '670')",0.11412954546655185,0.11412954546655185
"('520', '550', '680')",0.1091656481431873,0.1091656481431873
"('520', '550', '690')",0.135384781087877,0.135384781087877
"('520', '550', '700')",0.18733884269390955,0.18733884269390955
"('520', '550', '710')",0.21557596926157352,0.21557596926157352
"('520', '550', '720')",0.23254919938794738,0.23254919938794738
"('520', '550', '730')",0.24673356334038088,0.24673356334038088
"('520', '550', '740')",0.25618732105018327,0.25618732105018327
"('520', '550', '750')",0.26627258891830197,0.26627258891830197
"('520', '560', 'A600')",0.14827729493962805,0.14827729493962805
"('520', '560', 'A680')",0.104476384514254,0.104476384514254
"('520', '560', 'A720')",0.22248018995704144,0.22248018995704144
"('520', '560', 'A750')",0.2527535249846182,0.2527535249846182
"('520', '560', '500')",0.07770885758964785,0.07770885758964785
"('520', '560', '510')",0.09108911909106043,0.09108911909106043
"('520', '560', '520')",0.10807331612899584,0.10807331612899584
"('520', '560', '530')",0.12133249393401924,0.12133249393401924
"('520', '560', '540')",0.13079647682776852,0.13079647682776852
"('520', '560', '550')",0.13691985013916752,0.13691985013916752
"('520', '560', '560')",0.14310524218934906,0.14310524218934906
"('520', '560', '570')",0.14521714857908807,0.14521714857908807
"('520', '560', '580')",0.14518106676956477,0.14518106676956477
"('520', '560', '590')",0.1458817156836465,0.1458817156836465
"('520', '560', '600')",0.1472584769929075,0.1472584769929075
"('520', '560', '610')",0.1484706506040978,0.1484706506040978
"('520', '560', '620')",0.14890476301806643,0.14890476301806643
"('520', '560', '630')",0.15199890723768794,0.15199890723768794
"('520', '560', '640')",0.15124930752285293,0.15124930752285293
"('520', '560', '650')",0.13490549167563315,0.13490549167563315
"('520', '560', '660')",0.12807381151758102,0.12807381151758102
"('520', '560', '670')",0.11354638072235879,0.11354638072235879
"('520', '560', '680')",0.10861397742745205,0.10861397742745205
"('520', '560', '690')",0.13471515780817467,0.13471515780817467
"('520', '560', '700')",0.18642683336010135,0.18642683336010135
"('520', '560', '710')",0.21452630976390274,0.21452630976390274
"('520', '560', '720')",0.23141152417416766,0.23141152417416766
"('520', '560', '730')",0.24551759086645153,0.24551759086645153
"('520', '560', '740')",0.2549198392722154,0.2549198392722154
"('520', '560', '750')",0.26495320496607677,0.26495320496607677
"('520', '570', 'A600')",0.1173291754658976,0.1173291754658976
"('520', '570', 'A680')",0.0826524324577177,0.0826524324577177
"('520', '570', 'A720')",0.17635230136430824,0.17635230136430824
"('520', '570', 'A750')",0.20041536107601532,0.20041536107601532
"('520', '570', '500')",0.06141790814407033,0.06141790814407033
"('520', '570', '510')",0.07200191491738839,0.07200191491738839
"('520', '570', '520')",0.08545965731665306,0.08545965731665306
"('520', '570', '530')",0.09595545986148879,0.09595545986148879
"('520', '570', '540')",0.10343975558541751,0.10343975558541751
"('520', '570', '550')",0.10828426952750969,0.10828426952750969
"('520', '570', '560')",0.11317051406510781,0.11317051406510781
"('520', '570', '570')",0.11483491934539947,0.11483491934539947
"('520', '570', '580')",0.11480059458420211,0.11480059458420211
"('520', '570', '590')",0.11535052224014275,0.11535052224014275
"('520', '570', '600')",0.11643573646671457,0.11643573646671457
"('520', '570', '610')",0.11739353714588208,0.11739353714588208
"('520', '570', '620')",0.11773544684795101,0.11773544684795101
"('520', '570', '630')",0.12018050393285606,0.12018050393285606
"('520', '570', '640')",0.11958154650336228,0.11958154650336228
"('520', '570', '650')",0.10666138753412957,0.10666138753412957
"('520', '570', '660')",0.10126995150602913,0.10126995150602913
"('520', '570', '670')",0.08979165460668204,0.08979165460668204
"('520', '570', '680')",0.08590608910810826,0.08590608910810826
"('520', '570', '690')",0.10659160370127596,0.10659160370127596
"('520', '570', '700')",0.14754954300025624,0.14754954300025624
"('520', '570', '710')",0.16980285100536974,0.16980285100536974
"('520', '570', '720')",0.18316784276243525,0.18316784276243525
"('520', '570', '730')",0.19432278225379784,0.19432278225379784
"('520', '570', '740')",0.20176328859055936,0.20176328859055936
"('520', '570', '750')",0.20970200022976826,0.20970200022976826
"('520', '580', 'A600')",0.07597897140364673,0.07597897140364673
"('520', '580', 'A680')",0.05348334095349827,0.05348334095349827
"('520', '580', 'A720')",0.114537534900359,0.114537534900359
"('520', '580', 'A750')",0.13023725868398195,0.13023725868398195
"('520', '580', '500')",0.0396727392976457,0.0396727392976457
"('520', '580', '510')",0.04651047974801059,0.04651047974801059
"('520', '580', '520')",0.05525769012276871,0.05525769012276871
"('520', '580', '530')",0.06205606801901875,0.06205606801901875
"('520', '580', '540')",0.06689286872422939,0.06689286872422939
"('520', '580', '550')",0.07002972705238131,0.07002972705238131
"('520', '580', '560')",0.07318178624446459,0.07318178624446459
"('520', '580', '570')",0.07425141404971347,0.07425141404971347
"('520', '580', '580')",0.07422243287224717,0.07422243287224717
"('520', '580', '590')",0.07457275582655876,0.07457275582655876
"('520', '580', '600')",0.07527186579112843,0.07527186579112843
"('520', '580', '610')",0.07589085319303401,0.07589085319303401
"('520', '580', '620')",0.0761109222656342,0.0761109222656342
"('520', '580', '630')",0.07769013707893513,0.07769013707893513
"('520', '580', '640')",0.07729551906671062,0.07729551906671062
"('520', '580', '650')",0.0689468273565248,0.0689468273565248
"('520', '580', '660')",0.06547483387963438,0.06547483387963438
"('520', '580', '670')",0.05806488378160646,0.05806488378160646
"('520', '580', '680')",0.05557193146366168,0.05557193146366168
"('520', '580', '690')",0.06900262580224625,0.06900262580224625
"('520', '580', '700')",0.09556642705587182,0.09556642705587182
"('520', '580', '710')",0.10999347443360485,0.10999347443360485
"('520', '580', '720')",0.11864916116503288,0.11864916116503288
"('520', '580', '730')",0.1258604562733665,0.1258604562733665
