NAME	ICL-Chlamy PBR exp2
GROUP_TYPE	[unknown]
GROUP_NAME	MC272-group
GROUP_ID	group-109
START	Apr 17, 2019 9:15:43 PM
PLANNED_DURATION	60d 00:00:00
PLANNED_DURATION_SEC	5184000
DURATION	14d 16:43:23
DURATION_SEC	1269803
INOCULUM	85 mL each vessel (4.7x10^5 Chlamy/mL)
MEDIUM	TP NH4-NO3
ORGANISM	1-5 (ICL+Chlamy); 6-8 (Chlamy)
GASSING	
TERMINATION	stopped
TIME_FORMAT	HOURS
TIME_FROM_SEC	0
TIME_TO_SEC	1269803
NOTES	The OD was calibrated at the beggining of the experiment with the cultivation vessels inserted into the PBR.

0 OD = 4.7x10^5 Chlamy/mL

time	od-sensors-1.od-680	od-sensors-1.od-720	od-sensors-2.od-680	od-sensors-2.od-720	od-sensors-3.od-680	od-sensors-3.od-720	od-sensors-4.od-680	od-sensors-4.od-720	od-sensors-5.od-680	od-sensors-5.od-720	od-sensors-6.od-680	od-sensors-6.od-720	od-sensors-7.od-680	od-sensors-7.od-720	od-sensors-8.od-680	od-sensors-8.od-720	pumps-1002.pump-0-consumption	pumps-1002.pump-1-consumption	pumps-1002.pump-2-consumption	pumps-1002.pump-3-consumption	pumps-1002.pump-4-consumption	pumps-1002.pump-5-consumption	pumps-1002.pump-6-consumption	pumps-1002.pump-7-consumption
40.927778																								15.375
40.933333																	53.875							
40.934722																	53.9167	54.0833						
40.936111																		54.125	54.0833					
40.9375																			54.125	54.0833				
40.938889																				54.125	54.0917			
40.940278																					54.1333	4.5833		
40.941667																						4.625	23.2083	
40.943056																							23.25	15.375
40.944444																								15.4167
40.95																	53.9167							
40.951389																	53.9583	54.125						
40.952778																		54.1667	54.125					
40.954167																			54.1667	54.125				
40.955556																				54.1667	54.1333			
40.956944																					54.175	4.625		
40.958333																						4.6667	23.25	
40.959722																							23.2917	15.4167
40.961111																								15.4583
40.966667																	53.9583							
40.968056																	54	54.1667						
40.969444																		54.2083	54.1667					
40.970833																			54.2083	54.1667				
40.972222																				54.2083	54.175			
40.973611																					54.2167	4.6667		
40.975																						4.7083	23.2917	
40.976389																							23.3333	15.4583
40.977778																								15.5
40.983333																	54							
40.983611																	54.0083							
40.984722																		54.2083						
40.986111																		54.25	54.2083					
40.9875																			54.25	54.2083				
40.988889																				54.25	54.2167			
40.990278																					54.2583	4.7083		
40.991667																						4.75	23.3333	
40.993056																							23.375	15.5
40.994444																								15.5417
41	0.27669	0.20108	0.27737	0.20765	0.47194	0.35207	0.34104	0.27854	0.49859	0.36359	0.42699	0.21853	0.35337	0.20068	0.48862	0.23025								
41.001389																		54.25						
41.002778																		54.2917	54.25					
41.004167																			54.2917	54.25				
41.005556																				54.2917	54.2583			
41.006944																					54.3	4.75		
41.008333																						4.7917	23.375	
41.009722																							23.4167	15.5417
41.011111																								15.5833
41.018056																		54.2917						
41.019444																		54.3333	54.2917					
41.020833																			54.3333	54.2917				
41.022222																				54.3333	54.3			
41.023611																					54.3417	4.7917		
41.025																						4.8333	23.4167	
41.026389																							23.4583	15.5833
41.027778																								15.625
41.034722																		54.3333						
41.036111																		54.375	54.3333					
41.0375																			54.375	54.3333				
41.038889																				54.375	54.3417			
41.040278																					54.3833	4.8333		
41.041667																						4.875		
41.043056																								15.625
41.044444																								15.6667
41.051389																		54.375						
41.052778																		54.4167	54.375					
41.054167																			54.4167	54.375				
41.055556																				54.4167	54.3833			
41.056944																					54.425	4.875		
41.058333																						4.9167	23.4583	
41.059722																							23.5	15.6667
41.061111																								15.7083
41.066944																	54.0083							
41.068056																	54.0417	54.4167						
41.069444																		54.4583	54.4167					
41.070833																			54.4583	54.4167				
41.072222																				54.4583	54.425			
41.073611																					54.4667	4.9167		
41.075																						4.9583	23.5	
41.076389																							23.5417	15.7083
41.077778																								15.75
41.083333	0.27587	0.20062	0.27627	0.20929	0.4728	0.35469	0.33068	0.26845	0.49995	0.36393	0.42933	0.21973	0.3537	0.19838	0.49132	0.23172	54.0417							
41.083611																	54.05							
41.084722																		54.4583						
41.086111																		54.5	54.4583					
41.0875																			54.5	54.4583				
41.088889																				54.5	54.4667			
41.090278																					54.5083	4.9583		
41.091667																						5		
41.093056																								15.75
41.094444																								15.7917
41.101389																		54.5						
41.102778																		54.5417	54.5					
41.104167																			54.5417	54.5				
41.105556																				54.5417	54.5083			
41.106944																					54.55	5		
41.108333																						5.0417		
41.109722																								15.7917
41.111111																								15.8333
41.118056																		54.5417						
41.119444																		54.5833	54.5417					
41.120833																			54.5833	54.5417				
41.122222																				54.5833	54.55			
41.123611																					54.5917	5.0417		
41.125																						5.0833	23.5417	
41.126389																							23.5833	15.8333
41.127778																								15.875
41.134722																		54.5833						
41.136111																		54.625	54.5833					
41.1375																			54.625	54.5833				
41.138889																				54.625	54.5917			
41.140278																					54.6333	5.0833		
41.141667																						5.125		
41.143056																								15.875
41.144444																								15.9167
41.151389																		54.625						
41.152778																		54.6667	54.625					
41.154167																			54.6667	54.625				
41.155556																				54.6667	54.6333			
41.156944																					54.675	5.125		
41.158333																						5.1667		
41.159722																								15.9167
41.161111																								15.9583
41.166667	0.2786	0.1997	0.276	0.20835	0.46937	0.34721	0.34422	0.27964	0.50547	0.36934	0.43129	0.21973	0.35631	0.20114	0.48817	0.23025								
41.168056																		54.6667						
41.169444																		54.7083	54.6667					
41.170833																			54.7083	54.6667				
41.172222																				54.7083	54.675			
41.173611																					54.7167	5.1667		
41.175																						5.2083	23.5833	
41.176389																							23.625	15.9583
41.177778																								16
41.184722																		54.7083						
41.186111																		54.75	54.7083					
41.1875																			54.75	54.7083				
41.188889																				54.75	54.7167			
41.190278																					54.7583	5.2083		
41.191667																						5.25	23.625	
41.193056																							23.6667	16
41.194444																								16.0417
41.200278																	54.05							
41.201389																	54.0833	54.75						
41.202778																		54.7917	54.75					
41.204167																			54.7917	54.75				
41.205556																				54.7917	54.7583			
41.206944																					54.8	5.25		
41.208333																						5.2917	23.6667	
41.209722																							23.7083	16.0417
41.211111																								16.0833
41.216667																	54.0833							
41.218056																	54.125	54.7917						
41.219444																		54.8333	54.7917					
41.220833																			54.8333	54.7917				
41.222222																				54.8333	54.8			
41.223611																					54.8417	5.2917		
41.225																						5.3333	23.7083	
41.226389																							23.75	16.0833
41.227778																								16.125
41.233333																	54.125							
41.234722																	54.1667	54.8333						
41.236111																		54.875	54.8333					
41.2375																			54.875	54.8333				
41.238889																				54.875	54.8417			
41.240278																					54.8833	5.3333		
41.241667																						5.375	23.75	
41.243056																							23.7917	16.125
41.244444																								16.1667
41.25	0.27696	0.2013	0.27655	0.20788	0.4664	0.34753	0.33819	0.27306	0.50362	0.36764	0.43168	0.21877	0.35402	0.20137	0.49087	0.23221	54.1667							
41.251389																	54.2083	54.875						
41.252778																		54.9167	54.875					
41.254167																			54.9167	54.875				
41.255556																				54.9167	54.8833			
41.256944																					54.925	5.375		
41.258333																						5.4167	23.7917	
41.259722																							23.8333	16.1667
41.261111																								16.2083
41.266667																	54.2083							
41.268056																	54.25	54.9167						
41.269444																		54.9583	54.9167					
41.270833																			54.9583	54.9167				
41.272222																				54.9583	54.925			
41.273611																					54.9667	5.4167		
41.275																						5.4583	23.8333	
41.276389																							23.875	16.2083
41.277778																								16.25
41.283333																	54.25							
41.284722																	54.2917	54.9583						
41.286111																		55	54.9583					
41.2875																			55	54.9583				
41.288889																				55	54.9667			
41.290278																					55.0083	5.4583		
41.291667																						5.5	23.875	
41.293056																							23.9167	16.25
41.294444																								16.2917
41.3																	54.2917							
41.300278																	54.3							
41.301389																		55						
41.302778																		55.0417	55					
41.304167																			55.0417	55				
41.305556																				55.0417	55.0083			
41.306944																					55.05	5.5		
41.308333																						5.5417	23.9167	
41.309722																							23.9583	16.2917
41.311111																								16.3333
41.318056																		55.0417						
41.319444																		55.0833	55.0417					
41.320833																			55.0833	55.0417				
41.322222																				55.0833	55.05			
41.323611																					55.0917	5.5417		
41.325																						5.5833	23.9583	
41.326389																							24	16.3333
41.327778																								16.375
41.333333	0.27506	0.19811	0.27435	0.20625	0.46725	0.34818	0.3313	0.26872	0.49904	0.36192	0.43524	0.22141	0.35046	0.19792	0.48997	0.23025								
41.334722																		55.0833						
41.336111																		55.125	55.0833					
41.3375																			55.125	55.0833				
41.338889																				55.125	55.0917			
41.340278																					55.1333	5.5833		
41.341667																						5.625	24	
41.343056																							24.0417	16.375
41.344444																								16.4167
41.351389																		55.125						
41.352778																		55.1667	55.125					
41.354167																			55.1667	55.125				
41.355556																				55.1667	55.1333			
41.356944																					55.175	5.625		
41.358333																						5.6667	24.0417	
41.359722																							24.0833	16.4167
41.361111																								16.4583
41.368056																		55.1667						
41.369444																		55.2083	55.1667					
41.370833																			55.2083	55.1667				
41.372222																				55.2083	55.175			
41.373611																					55.2167	5.6667		
41.375																						5.7083		
41.376389																								16.4583
41.377778																								16.5
41.384722																		55.2083						
41.386111																		55.25	55.2083					
41.3875																			55.25	55.2083				
41.388889																				55.25	55.2167			
41.390278																					55.2583	5.7083		
41.391667																						5.75		
41.393056																								16.5
41.394444																								16.5417
41.401389																		55.25						
41.402778																		55.2917	55.25					
41.404167																			55.2917	55.25				
41.405556																				55.2917	55.2583			
41.406944																					55.3	5.75		
41.408333																						5.7917		
41.409722																								16.5417
41.411111																								16.5833
41.416667	0.27587	0.20039	0.27353	0.20555	0.46513	0.34528	0.33787	0.27497	0.49813	0.36091	0.43484	0.22093	0.35305	0.1986	0.48817	0.23074								
41.418056																		55.2917						
41.419444																		55.3333	55.2917					
41.420833																			55.3333	55.2917				
41.422222																				55.3333	55.3			
41.423611																					55.3417	5.7917		
41.425																						5.8333		
41.426389																								16.5833
41.427778																								16.625
41.433611																	54.3							
41.434722																	54.3333	55.3333						
41.436111																		55.375	55.3333					
41.4375																			55.375	55.3333				
41.438889																				55.375	55.3417			
41.440278																					55.3833	5.8333		
41.441667																						5.875		
41.443056																								16.625
41.444444																								16.6667
41.45																	54.3333							
41.451389																	54.375	55.375						
41.452778																		55.4167	55.375					
41.454167																			55.4167	55.375				
41.455556																				55.4167	55.3833			
41.456944																					55.425	5.875		
41.458333																						5.9167		
41.459722																								16.6667
41.461111																								16.7083
41.466667																	54.375							
41.468056																	54.4167	55.4167						
41.469444																		55.4583	55.4167					
41.470833																			55.4583	55.4167				
41.472222																				55.4583	55.425			
41.473611																					55.4667	5.9167		
41.475																						5.9583		
41.476389																								16.7083
41.477778																								16.75
41.483333																	54.4167							
41.484722																	54.4583	55.4583						
41.486111																		55.5	55.4583					
41.4875																			55.5	55.4583				
41.488889																				55.5	55.4667			
41.490278																					55.5083	5.9583		
41.491667																						6	24.0833	
41.493056																							24.125	16.75
41.494444																								16.7917
41.5	0.27887	0.20108	0.27026	0.20252	0.46767	0.34915	0.33787	0.27551	0.50087	0.36259	0.43723	0.22262	0.35598	0.20114	0.49267	0.23246	54.4583							
41.501389																	54.5	55.5						
41.502778																		55.5417	55.5					
41.504167																			55.5417	55.5				
41.505556																				55.5417	55.5083			
41.506944																					55.55	6		
41.508333																						6.0417	24.125	
41.509722																							24.1667	16.7917
41.511111																								16.8333
41.516667																	54.5							
41.516944																	54.5083							
41.518056																		55.5417						
41.519444																		55.5833	55.5417					
41.520833																			55.5833	55.5417				
41.522222																				55.5833	55.55			
41.523611																					55.5917	6.0417		
41.525																						6.0833	24.1667	
41.526389																							24.2083	16.8333
41.527778																								16.875
41.533611																	54.5083							
41.534722																	54.5417	55.5833						
41.536111																		55.625	55.5833					
41.5375																			55.625	55.5833				
41.538889																				55.625	55.5917			
41.540278																					55.6333	6.0833		
41.541667																						6.125	24.2083	
41.543056																							24.25	16.875
41.544444																								16.9167
41.55																	54.5417							
41.551389																	54.5833	55.625						
41.552778																		55.6667	55.625					
41.554167																			55.6667	55.625				
41.555556																				55.6667	55.6333			
41.556944																					55.675	6.125		
41.558333																						6.1667	24.25	
41.559722																							24.2917	16.9167
41.561111																								16.9583
41.566667																	54.5833							
41.568056																	54.625	55.6667						
41.569444																		55.7083	55.6667					
41.570833																			55.7083	55.6667				
41.572222																				55.7083	55.675			
41.573611																					55.7167	6.1667		
41.575																						6.2083	24.2917	
41.576389																							24.3333	16.9583
41.577778																								17
41.583333	0.2737	0.19584	0.27435	0.20485	0.47539	0.35667	0.33504	0.27088	0.49406	0.36091	0.43842	0.22383	0.3524	0.19906	0.48639	0.22756	54.625							
41.583611																	54.6333							
41.584722																		55.7083						
41.586111																		55.75	55.7083					
41.5875																			55.75	55.7083				
41.588889																				55.75	55.7167			
41.590278																					55.7583	6.2083		
41.591667																						6.25		
41.593056																								17
41.594444																								17.0417
41.601389																		55.75						
41.602778																		55.7917	55.75					
41.604167																			55.7917	55.75				
41.605556																				55.7917	55.7583			
41.606944																					55.8	6.25		
41.608333																						6.2917		
41.609722																								17.0417
41.611111																								17.0833
41.618056																		55.7917						
41.619444																		55.8333	55.7917					
41.620833																			55.8333	55.7917				
41.622222																				55.8333	55.8			
41.623611																					55.8417	6.2917		
41.625																						6.3333		
41.626389																								17.0833
41.627778																								17.125
41.634722																		55.8333						
41.636111																		55.875	55.8333					
41.6375																			55.875	55.8333				
41.638889																				55.875	55.8417			
41.640278																					55.8833	6.3333		
41.641667																						6.375		
41.643056																								17.125
41.644444																								17.1667
41.650278																	54.6333							
41.651389																	54.6667	55.875						
41.652778																		55.9167	55.875					
41.654167																			55.9167	55.875				
41.655556																				55.9167	55.8833			
41.656944																					55.925	6.375		
41.658333																						6.4167		
41.659722																								17.1667
41.661111																								17.2083
41.666667	0.27887	0.20085	0.26756	0.20206	0.46176	0.34176	0.33317	0.27007	0.50593	0.37036	0.44123	0.22456	0.3524	0.19952	0.48817	0.22902	54.6667							
41.668056																	54.7083	55.9167						
41.669444																		55.9583	55.9167					
41.670833																			55.9583	55.9167				
41.672222																				55.9583	55.925			
41.673611																					55.9667	6.4167		
41.675																						6.4583		
41.676389																								17.2083
41.677778																								17.25
41.683333																	54.7083							
41.684722																	54.75	55.9583						
41.686111																		56	55.9583					
41.6875																			56	55.9583				
41.688889																				56	55.9667			
41.690278																					56.0083	6.4583		
41.691667																						6.5	24.3333	
41.693056																							24.375	17.25
41.694444																								17.2917
41.7																	54.75							
41.701389																	54.7917	56						
41.702778																		56.0417	56					
41.704167																			56.0417	56				
41.705556																				56.0417	56.0083			
41.706944																					56.05	6.5		
41.708333																						6.5417	24.375	
41.709722																							24.4167	17.2917
41.711111																								17.3333
41.716667																	54.7917							
41.718056																	54.8333	56.0417						
41.719444																		56.0833	56.0417					
41.720833																			56.0833	56.0417				
41.722222																				56.0833	56.05			
41.723611																					56.0917	6.5417		
41.725																						6.5833		
41.726389																								17.3333
41.727778																								17.375
41.733333																	54.8333							
41.734722																	54.875	56.0833						
41.736111																		56.125	56.0833					
41.7375																			56.125	56.0833				
41.738889																				56.125	56.0917			
41.740278																					56.1333	6.5833		
41.741667																						6.625		
41.743056																								17.375
41.744444																								17.4167
41.75	0.27614	0.19811	0.27053	0.20137	0.46937	0.3498	0.34486	0.27936	0.49722	0.36326	0.44083	0.22481	0.35272	0.19929	0.48862	0.22805	54.875							
41.751389																	54.9167	56.125						
41.752778																		56.1667	56.125					
41.754167																			56.1667	56.125				
41.755556																				56.1667	56.1333			
41.756944																					56.175	6.625		
41.758333																						6.6667		
41.759722																								17.4167
41.761111																								17.4583
41.766667																	54.9167							
41.768056																	54.9583	56.1667						
41.769444																		56.2083	56.1667					
41.770833																			56.2083	56.1667				
41.772222																				56.2083	56.175			
41.773611																					56.2167	6.6667		
41.775																						6.7083		
41.776389																								17.4583
41.777778																								17.5
41.783333																	54.9583							
41.783611																	54.9667							
41.784722																		56.2083						
41.786111																		56.25	56.2083					
41.7875																			56.25	56.2083				
41.788889																				56.25	56.2167			
41.790278																					56.2583	6.7083		
41.791667																						6.75		
41.793056																								17.5
41.794444																								17.5417
41.801389																		56.25						
41.802778																		56.2917	56.25					
41.804167																			56.2917	56.25				
41.805556																				56.2917	56.2583			
41.806944																					56.3	6.75		
41.808333																						6.7917	24.4167	
41.809722																							24.4583	17.5417
41.811111																								17.5833
41.818056																		56.2917						
41.819444																		56.3333	56.2917					
41.820833																			56.3333	56.2917				
41.822222																				56.3333	56.3			
41.823611																					56.3417	6.7917		
41.825																						6.8333	24.4583	
41.826389																							24.5	17.5833
41.827778																								17.625
41.833333	0.27479	0.19675	0.26864	0.20091	0.47066	0.34818	0.33255	0.27143	0.49813	0.36426	0.44203	0.22554	0.35078	0.19792	0.48416	0.22756								
41.834722																		56.3333						
41.836111																		56.375	56.3333					
41.8375																			56.375	56.3333				
41.838889																				56.375	56.3417			
41.840278																					56.3833	6.8333		
41.841667																						6.875	24.5	
41.843056																							24.5417	17.625
41.844444																								17.6667
41.851389																		56.375						
41.852778																		56.4167	56.375					
41.854167																			56.4167	56.375				
41.855556																				56.4167	56.3833			
41.856944																					56.425	6.875		
41.858333																						6.9167	24.5417	
41.859722																							24.5833	17.6667
41.861111																								17.7083
41.868056																		56.4167						
41.869444																		56.4583	56.4167					
41.870833																			56.4583	56.4167				
41.872222																				56.4583	56.425			
41.873611																					56.4667	6.9167		
41.875																						6.9583	24.5833	
41.876389																							24.625	17.7083
41.877778																								17.75
41.884722																		56.4583						
41.886111																		56.5	56.4583					
41.8875																			56.5	56.4583				
41.888889																				56.5	56.4667			
41.890278																					56.5083	6.9583		
41.891667																						7	24.625	
41.893056																							24.6667	17.75
41.894444																								17.7917
41.901389																		56.5						
41.902778																		56.5417	56.5					
41.904167																			56.5417	56.5				
41.905556																				56.5417	56.5083			
41.906944																					56.55	7		
41.908333																						7.0417	24.6667	
41.909722																							24.7083	17.7917
41.911111																								17.8333
41.916667	0.28024	0.20429	0.26729	0.19998	0.46682	0.34688	0.33661	0.26899	0.49722	0.35958	0.44043	0.22675	0.3537	0.20091	0.48416	0.22634								
41.916944																	54.9667							
41.918056																	55	56.5417						
41.919444																		56.5833	56.5417					
41.920833																			56.5833	56.5417				
41.922222																				56.5833	56.55			
41.923611																					56.5917	7.0417		
41.925																						7.0833	24.7083	
41.926389																							24.75	17.8333
41.927778																								17.875
41.933333																	55							
41.934722																	55.0417	56.5833						
41.936111																		56.625	56.5833					
41.9375																			56.625	56.5833				
41.938889																				56.625	56.5917			
41.940278																					56.6333	7.0833		
41.941667																						7.125	24.75	
41.943056																							24.7917	17.875
41.944444																								17.9167
41.95																	55.0417							
41.951389																	55.0833	56.625						
41.952778																		56.6667	56.625					
41.954167																			56.6667	56.625				
41.955556																				56.6667	56.6333			
41.956944																					56.675	7.125		
41.958333																						7.1667	24.7917	
41.959722																							24.8333	17.9167
41.961111																								17.9583
41.966667																	55.0833							
41.968056																	55.125	56.6667						
41.969444																		56.7083	56.6667					
41.970833																			56.7083	56.6667				
41.972222																				56.7083	56.675			
41.973611																					56.7167	7.1667		
41.975																						7.2083	24.8333	
41.976389																							24.875	17.9583
41.977778																								18
41.983333																	55.125							
41.984722																	55.1667	56.7083						
41.986111																		56.75	56.7083					
41.9875																			56.75	56.7083				
41.988889																				56.75	56.7167			
41.990278																					56.7583	7.2083		
41.991667																						7.25	24.875	
41.993056																							24.9167	18
41.994444																								18.0417
42	0.27887	0.20062	0.26433	0.19998	0.46513	0.33985	0.33473	0.27034	0.49586	0.35992	0.44163	0.22602	0.35468	0.19952	0.48639	0.22707	55.1667							
42.001389																	55.2083	56.75						
42.002778																		56.7917	56.75					
42.004167																			56.7917	56.75				
42.005556																				56.7917	56.7583			
42.006944																					56.8	7.25		
42.008333																						7.2917	24.9167	
42.009722																							24.9583	18.0417
42.011111																								18.0833
42.016667																	55.2083							
42.018056																	55.25	56.7917						
42.019444																		56.8333	56.7917					
42.020833																			56.8333	56.7917				
42.022222																				56.8333	56.8			
42.023611																					56.8417	7.2917		
42.025																						7.3333	24.9583	
42.026389																							25	18.0833
42.027778																								18.125
42.033333																	55.25							
42.034722																	55.2917							
42.036111																			56.8333					
42.0375																			56.875	56.8333				
42.038889																				56.875	56.8417			
42.040278																					56.8833	7.3333		
42.041667																						7.375	25	
42.043056																							25.0417	18.125
42.044444																								18.1667
42.05																	55.2917							
42.051389																	55.3333							
42.052778																			56.875					
42.054167																			56.9167	56.875				
42.055556																				56.9167	56.8833			
42.056944																					56.925	7.375		
42.058333																						7.4167	25.0417	
42.059722																							25.0833	18.1667
42.061111																								18.2083
42.066667																	55.3333							
42.068056																	55.375							
42.069444																			56.9167					
42.070833																			56.9583	56.9167				
42.072222																				56.9583	56.925			
42.073611																					56.9667	7.4167		
42.075																						7.4583	25.0833	
42.076389																							25.125	18.2083
42.077778																								18.25
42.083333	0.27723	0.20039	0.27026	0.20183	0.46682	0.3456	0.33787	0.27061	0.49091	0.35561	0.44163	0.22505	0.35305	0.19998	0.48416	0.22659	55.375							
42.084722																	55.4167	56.8333						
42.086111																		56.875	56.9583					
42.0875																			57	56.9583				
42.088889																				57	56.9667			
42.090278																					57.0083	7.4583		
42.091667																						7.5	25.125	
42.093056																							25.1667	18.25
42.094444																								18.2917
42.1																	55.4167							
42.100278																	55.425							
42.102778																			57					
42.104167																			57.0417	57				
42.105556																				57.0417	57.0083			
42.106944																					57.05	7.5		
42.108333																						7.5417	25.1667	
42.109722																							25.2083	18.2917
42.111111																								18.3333
42.119444																			57.0417					
42.120833																			57.0833	57.0417				
42.122222																				57.0833	57.05			
42.123611																					57.0917	7.5417		
42.125																						7.5833		
42.126389																								18.3333
42.127778																								18.375
42.136111																			57.0833					
42.1375																			57.125	57.0833				
42.138889																				57.125	57.0917			
42.140278																					57.1333	7.5833		
42.141667																						7.625		
42.143056																								18.375
42.144444																								18.4167
42.152778																			57.125					
42.154167																			57.1667	57.125				
42.155556																				57.1667	57.1333			
42.156944																					57.175	7.625		
42.158333																						7.6667		
42.159722																								18.4167
42.161111																								18.4583
42.166667	0.27723	0.20153	0.26729	0.20021	0.47066	0.35077	0.33286	0.26443	0.50133	0.369	0.44002	0.22383	0.35337	0.19906	0.48328	0.22513								
42.169444																			57.1667					
42.170833																			57.2083	57.1667				
42.172222																				57.2083	57.175			
42.173611																					57.2167	7.6667		
42.175																						7.7083		
42.176389																								18.4583
42.177778																								18.5
42.184722																		56.875						
42.186111																		56.9167	57.2083					
42.1875																			57.25	57.2083				
42.188889																				57.25	57.2167			
42.190278																					57.2583	7.7083		
42.191667																						7.75		
42.193056																								18.5
42.194444																								18.5417
42.201389																		56.9167						
42.202778																		56.9583	57.25					
42.204167																			57.2917	57.25				
42.205556																				57.2917	57.2583			
42.206944																					57.3	7.75		
42.208333																						7.7917	25.2083	
42.209722																							25.25	18.5417
42.211111																								18.5833
42.218056																		56.9583						
42.219444																		57	57.2917					
42.220833																			57.3333	57.2917				
42.222222																				57.3333	57.3			
42.223611																					57.3417	7.7917		
42.225																						7.8333	25.25	
42.226389																							25.2917	18.5833
42.227778																								18.625
42.234722																		57						
42.236111																		57.0417	57.3333					
42.2375																			57.375	57.3333				
42.238889																				57.375	57.3417			
42.240278																					57.3833	7.8333		
42.241667																						7.875		
42.243056																								18.625
42.244444																								18.6667
42.25	0.27669	0.20062	0.27108	0.20252	0.46895	0.3485	0.33286	0.26764	0.49631	0.36158	0.43842	0.22383	0.35305	0.19975	0.48505	0.2261								
42.251389																		57.0417						
42.252778																		57.0833	57.375					
42.254167																			57.4167	57.375				
42.255556																				57.4167	57.3833			
42.256944																					57.425	7.875		
42.258333																						7.9167		
42.259722																								18.6667
42.261111																								18.7083
42.268056																		57.0833						
42.269444																		57.125	57.4167					
42.270833																			57.4583	57.4167				
42.272222																				57.4583	57.425			
42.273611																					57.4667	7.9167		
42.275																						7.9583	25.2917	
42.276389																							25.3333	18.7083
42.277778																								18.75
42.284722																		57.125						
42.286111																		57.1667	57.4583					
42.2875																			57.5	57.4583				
42.288889																				57.5	57.4667			
42.290278																					57.5083	7.9583		
42.291667																						8	25.3333	
42.293056																							25.375	18.75
42.294444																								18.7917
42.301389																		57.1667						
42.302778																		57.2083	57.5					
42.304167																			57.5417	57.5				
42.305556																				57.5417	57.5083			
42.306944																					57.55	8		
42.308333																						8.0417	25.375	
42.309722																							25.4167	18.7917
42.311111																								18.8333
42.319444																			57.5417					
42.320833																			57.5833	57.5417				
42.322222																				57.5833	57.55			
42.323611																					57.5917	8.0417		
42.325																						8.0833	25.4167	
42.326389																							25.4583	18.8333
42.327778																								18.875
42.333333	0.27696	0.19834	0.26756	0.19883	0.47366	0.35175	0.33348	0.26899	0.49722	0.36091	0.44002	0.22408	0.35337	0.19815	0.48549	0.22586								
42.336111																			57.5833					
42.3375																			57.625	57.5833				
42.338889																				57.625	57.5917			
42.340278																					57.6333	8.0833		
42.341667																						8.125	25.4583	
42.343056																							25.5	18.875
42.344444																								18.9167
42.352778																			57.625					
42.354167																			57.6667	57.625				
42.355556																				57.6667	57.6333			
42.356944																					57.675	8.125		
42.358333																						8.1667		
42.359722																								18.9167
42.361111																								18.9583
42.369444																			57.6667					
42.370833																			57.7083	57.6667				
42.372222																				57.7083	57.675			
42.373611																					57.7167	8.1667		
42.375																						8.2083		
42.376389																								18.9583
42.377778																								19
42.386111																			57.7083					
42.3875																			57.75	57.7083				
42.388889																				57.75	57.7167			
42.390278																					57.7583	8.2083		
42.391667																						8.25		
42.393056																								19
42.394444																								19.0417
42.402778																			57.75					
42.404167																			57.7917	57.75				
42.405556																				57.7917	57.7583			
42.406944																					57.8	8.25		
42.408333																						8.2917		
42.409722																								19.0417
42.411111																								19.0833
42.416667	0.27942	0.20245	0.26675	0.19883	0.47023	0.34818	0.33913	0.27497	0.49631	0.36192	0.43882	0.22408	0.35533	0.19998	0.48728	0.22659								
42.419444																			57.7917					
42.420833																			57.8333	57.7917				
42.422222																				57.8333	57.8			
42.423611																					57.8417	8.2917		
42.425																						8.3333		
42.426389																								19.0833
42.427778																								19.125
42.436111																			57.8333					
42.4375																			57.875	57.8333				
42.438889																				57.875	57.8417			
42.440278																					57.8833	8.3333		
42.441667																						8.375		
42.443056																								19.125
42.444444																								19.1667
42.452778																			57.875					
42.454167																			57.9167	57.875				
42.455556																				57.9167	57.8833			
42.456944																					57.925	8.375		
42.458333																						8.4167	25.5	
42.459722																							25.5417	19.1667
42.461111																								19.2083
42.469444																			57.9167					
42.470833																			57.9583	57.9167				
42.472222																				57.9583	57.925			
42.473611																					57.9667	8.4167		
42.475																						8.4583	25.5417	
42.476389																							25.5833	19.2083
42.477778																								19.25
42.483611																	55.425							
42.484722																	55.4583							
42.486111																			57.9583					
42.4875																			58	57.9583				
42.488889																				58	57.9667			
42.490278																					58.0083	8.4583		
42.491667																						8.5	25.5833	
42.493056																							25.625	19.25
42.494444																								19.2917
42.5	0.27887	0.20085	0.26567	0.19769	0.46682	0.34399	0.33286	0.26711	0.50224	0.36393	0.44083	0.22359	0.355	0.19906	0.48817	0.22756	55.4583							
42.500278																	55.4667							
42.502778																			58					
42.504167																			58.0417	58				
42.505556																				58.0417	58.0083			
42.506944																					58.05	8.5		
42.508333																						8.5417	25.625	
42.509722																							25.6667	19.2917
42.511111																								19.3333
42.516944																	55.4667							
42.518056																	55.5							
42.519444																			58.0417					
42.520833																			58.0833	58.0417				
42.522222																				58.0833	58.05			
42.523611																					58.0917	8.5417		
42.525																						8.5833		
42.526389																								19.3333
42.527778																								19.375
42.533333																	55.5							
42.534722																	55.5417							
42.536111																			58.0833					
42.5375																			58.125	58.0833				
42.538889																				58.125	58.0917			
42.540278																					58.1333	8.5833		
42.541667																						8.625		
42.543056																								19.375
42.544444																								19.4167
42.55																	55.5417							
42.551389																	55.5833							
42.552778																			58.125					
42.554167																			58.1667	58.125				
42.555556																				58.1667	58.1333			
42.556944																					58.175	8.625		
42.558333																						8.6667	25.6667	
42.559722																							25.7083	19.4167
42.561111																								19.4583
42.566667																	55.5833							
